sample_id,split,region,root_abs,power_abs,dI_dV_rel,dI_dIL_rel,dI_dI0_rel,dI_da_rel,dI_dRs_rel,dI_dRsh_rel,residual,exp_argument,status
pvext_0002027,cal,interior,8.8817841970012523e-16,7.1054273576010019e-15,0,0,3.4234832651228056e-16,4.1725429647844371e-16,2.0028615631857425e-16,1.8232962141611031e-16,6.4878658001532585e-16,5.1182845863054567,0
pvext_0002036,cal,short_circuit,4.4408920985006262e-16,3.3881317890172014e-21,0,1.115027085230541e-16,3.6172892720325642e-16,3.8949164548967342e-16,1.8547627381659346e-16,3.3487196686727946e-16,3.9725167599868882e-16,1.0471421823208626,0
pvext_0002037,cal,open_circuit,1.0658677208257115e-15,4.3099746861730015e-14,2.9315414407068659e-16,0,2.5764803562239041e-16,1.2165653208110598e-16,5.0277965835079876e-10,0,3.0531133177191805e-16,19.323837663585479,0
pvext_0002046,cal,mpp_near,4.4408920985006262e-16,2.8421709430404007e-14,1.141991793415882e-15,1.1183251219491014e-16,1.2680904302412208e-15,1.5227288181029315e-15,1.2041927883400399e-15,0,4.4408920985006262e-16,23.623645664399223,0
pvext_0002047,cal,interior,0,0,1.9012998802531179e-16,1.1117499594833222e-16,3.9174487297935778e-16,4.0231073106346377e-16,1.6015559493210546e-16,0,1.5612511283791264e-16,20.921204485021786,0
pvext_0002056,cal,short_circuit,1.7763568394002505e-15,4.4408920985006262e-16,2.5583125131652916e-16,1.1109108395425366e-16,1.453796301753339e-16,2.0263500338361662e-16,1.1487982889472372e-16,1.635568172445005e-16,1.0989473220313073e-15,1.9619463300065163,0
pvext_0002057,cal,open_circuit,5.9466320756484947e-15,2.1427304375265521e-13,1.4875916034074739e-15,9.9939878017399121e-16,1.5972508285612807e-15,1.6654609466946433e-15,1.2999126629564853e-13,8.4945525229826487e-16,3.2668312499595231e-14,20.795533727100683,0
pvext_0002066,cal,mpp_near,0,7.1054273576010019e-15,1.053005576903843e-15,1.1203009371169873e-16,1.1263164163685072e-15,1.2531472772659834e-15,1.062937738365915e-15,0,1.5265566588595902e-16,22.175354621771987,0
pvext_0002067,cal,interior,2.2204460492503131e-16,7.1054273576010019e-15,4.3276355717174266e-16,1.1172257577940014e-16,1.5352544596597272e-15,1.6864771930727281e-15,6.1124838033879655e-16,2.4524454039702348e-16,1.9428902930940239e-16,18.984913017135412,0
pvext_0002076,cal,short_circuit,8.8817841970012523e-16,5.4210108624275222e-20,1.1605983279956178e-16,0,0,6.2255976557878147e-16,0,1.4872676670214127e-16,7.0191248646711557e-16,2.2662671145276905,0
pvext_0002077,cal,open_circuit,4.8320722423333962e-15,2.2434831770112851e-13,5.0455774120161538e-16,2.1115216069956952e-15,6.3543597053051287e-16,4.0908589934255288e-16,1.3901761549863956e-12,1.8467522514464233e-15,2.9448665728182277e-14,26.336472833207491,0
pvext_0002086,cal,mpp_near,2.2204460492503131e-16,0,4.4537177257992921e-16,1.1191565102242193e-16,4.8208796416882566e-16,4.5237542611736458e-16,2.9069331356595746e-16,1.1231963470465441e-16,1.1102230246251565e-16,21.413475834993918,0
pvext_0002087,cal,interior,8.8817841970012523e-16,1.4210854715202004e-14,0,0,5.5711488514165339e-16,3.0020503083095705e-16,1.4352085764197111e-16,1.8128794793372754e-16,6.7740951736894317e-16,7.1111720529743065,0
pvext_0002096,cal,short_circuit,1.7763568394002505e-15,1.1102230246251565e-16,0,0,6.1360049189269283e-16,6.2188069197166261e-16,3.3478200043657177e-16,1.2477541746244047e-16,1.7572748811645056e-15,1.6763723892954374,0
pvext_0002097,cal,open_circuit,5.7153717522573366e-16,1.5371384720630488e-14,1.7924816662567039e-16,1.2692616468676897e-15,2.5861270807533108e-16,4.2115130234567081e-16,1.7347492774158691e-12,1.2957041630604955e-15,1.8304802118507268e-14,20.439364292084754,0
pvext_0002106,cal,mpp_near,0,0,5.8277266614697202e-16,1.2033918792164931e-16,5.7908186854035429e-16,2.9493698943320853e-16,3.6028500718711059e-16,0,1.3877787807814457e-16,16.163015175263777,0
pvext_0002107,cal,interior,0,0,0,0,3.8110778686823754e-16,2.0495602252177479e-16,0,1.8999795025258604e-16,2.2551405187698492e-16,11.936812134026537,0
pvext_0002116,cal,short_circuit,0,4.3368086899420177e-19,0,0,2.2080780974061202e-16,1.8453880569207611e-16,0,1.1468047012999233e-16,4.8572257327350599e-17,0.40914300651681262,0
pvext_0002117,cal,open_circuit,2.1726666147615925e-15,8.9083688342705969e-14,9.2569670289559781e-16,6.60038567920951e-16,7.5743551029717776e-16,7.7616257200921424e-16,4.8011206511380563e-11,9.7916790720628764e-16,4.7184478546569153e-15,25.508805551445207,0
pvext_0002126,cal,mpp_near,0,0,6.773263264609399e-16,0,7.3647994245763817e-16,9.6288312033375286e-16,8.4656155904996131e-16,1.9734970113244227e-16,7.6327832942979512e-17,22.627895727175311,0
pvext_0002127,cal,interior,0,0,3.3413837367854339e-16,1.1104860704835838e-16,7.3087907053196157e-16,7.9033939400496699e-16,2.0653893388040422e-16,3.8241691751186553e-16,1.2663481374630692e-16,2.372489677048097,0
pvext_0002136,cal,short_circuit,1.7763568394002505e-15,0,0,0,0,1.3983554419357194e-16,1.5011997740522964e-16,0,1.0846358533544986e-15,2.2324247236754728,0
pvext_0002137,cal,open_circuit,2.3839979469697514e-15,1.0499934255392418e-13,1.2197128040006524e-16,3.7789895042812051e-16,0,1.5924517439359592e-16,6.921871939965645e-12,2.134050122190079e-16,1.1102230246251565e-16,24.580188145305787,0
pvext_0002146,cal,mpp_near,1.7763568394002505e-15,0,7.3136895084563461e-16,2.9577697727746677e-16,6.3972435483550453e-16,9.1255369681319811e-16,6.0931561709698803e-16,3.8912183997386836e-16,2.2204460492503131e-16,25.791304739780593,0
pvext_0002147,cal,interior,1.7763568394002505e-15,2.8421709430404007e-14,7.1801520246806381e-16,0,1.2720398503354269e-15,1.0820557471044307e-15,1.0222120732027778e-15,1.2387403155954438e-16,1.609823385706477e-15,12.677466025094908,0
pvext_0002156,cal,short_circuit,2.2204460492503131e-16,5.5511151231257827e-17,1.3210365743149026e-16,2.2205086102345559e-16,3.6024034471658984e-16,2.2019371163700356e-16,0,1.2425875807224899e-16,2.0616104309811867e-16,0.2079476033478358,0
pvext_0002157,cal,open_circuit,2.9520656752435315e-15,1.5501142036633553e-13,4.0631410698910754e-16,2.5697890627684869e-15,8.7818977020557352e-16,7.1624996049380135e-16,6.0303406659257434e-12,2.2733485792370603e-15,3.5471625636773751e-14,27.241458992663038,0
pvext_0002166,cal,mpp_near,0,0,2.2379563352164599e-15,3.7570644923966001e-16,2.1242784766703007e-15,2.4952461156368359e-15,1.9526585507024656e-15,3.5967299535263043e-16,7.2164496600635175e-16,23.300961842958287,0
pvext_0002167,cal,interior,4.4408920985006262e-16,3.5527136788005009e-15,0,1.1105499445738266e-16,0,0,2.4531535906629472e-16,0,2.3332030751888055e-16,5.8666505516411487,0
pvext_0002176,cal,short_circuit,0,0,1.1901986689261663e-16,2.2215441367630068e-16,0,0,1.3125580944823425e-16,0,2.0469737016526324e-16,2.334615682961561,0
pvext_0002177,cal,open_circuit,4.4755865680201623e-16,1.4516166046973922e-14,8.8690431252449925e-16,3.6737065413071024e-15,9.1563088744512318e-16,1.2134055110900858e-15,1.5317955431736498e-13,3.8189767120755895e-15,5.1215975904739253e-14,26.735684154255981,0
pvext_0002186,cal,mpp_near,8.8817841970012523e-16,2.8421709430404007e-14,8.2972624357835162e-16,0,8.3782392130093454e-16,7.8752473857723183e-16,7.0462639583181569e-16,1.9214112055902453e-16,7.2164496600635175e-16,17.404574630061461,0
pvext_0002187,cal,interior,0,2.8421709430404007e-14,1.225321377005792e-16,0,1.177843817102847e-16,0,0,1.6216614003679379e-16,2.0469737016526324e-16,13.111318431659738,0
pvext_0002196,cal,short_circuit,0,0,0,1.1140112480095288e-16,1.5367768381058709e-16,1.4449647556444169e-16,2.1167877664849116e-16,1.2116272793125493e-16,9.4542429440735987e-17,0.54516972592291923,0
pvext_0002197,cal,open_circuit,1.3322676295501878e-14,3.3395508580724709e-13,8.2706640217523149e-16,5.6814768397491035e-16,6.3143642320979132e-16,7.1830500236668285e-16,1.1888880560215114e-14,7.4343977912306489e-16,8.0491169285323849e-16,18.427036459297735,0
pvext_0002206,cal,mpp_near,1.7763568394002505e-15,2.8421709430404007e-14,1.8693203502712006e-15,8.468487652730054e-16,1.8009473357916538e-15,1.8206449548065617e-15,2.0883865590128236e-15,6.8223392346832965e-16,5.1070259132757201e-15,17.60375297602771,0
pvext_0002207,cal,interior,1.7763568394002505e-15,2.8421709430404007e-14,0,1.110341685044232e-16,3.6621679661967166e-16,3.579880191280566e-16,1.1306654093132769e-16,0,9.5062846483529029e-16,12.669559236416521,0
pvext_0002216,cal,short_circuit,1.7763568394002505e-15,6.7762635780344027e-21,1.6274688849590618e-16,0,1.444268884053946e-15,1.589387525172515e-15,2.4149914056315492e-16,3.4352370114808399e-16,1.6514567491299204e-15,4.7824624887738745,0
pvext_0002217,cal,open_circuit,7.3552275381416621e-16,2.6867397195928788e-14,0,2.0127571769394362e-16,0,0,2.0732370466535242e-14,1.2230247065503754e-16,6.0715321659188248e-16,28.486282291104818,0
pvext_0002226,cal,mpp_near,4.4408920985006262e-16,1.4210854715202004e-14,2.3074247118115093e-15,1.1941127798977331e-16,2.2886325669379699e-15,2.4349788982498073e-15,2.1818497329550207e-15,1.1141901044674591e-16,7.2164496600635175e-16,18.652209507119217,0
pvext_0002227,cal,interior,8.8817841970012523e-16,7.1054273576010019e-15,0,1.1110929377358544e-16,6.672696356845914e-16,6.5104356005341197e-16,2.1301969402577876e-16,1.6868256358261429e-16,6.123573870198129e-16,5.548159266937251,0
pvext_0002236,cal,short_circuit,0,1.7347234759768071e-18,0,1.1134385221359167e-16,1.9932800461371771e-16,2.6134406840055131e-16,0,0,4.8572257327350599e-17,2.2963193138270208,0
pvext_0002237,cal,open_circuit,2.9559688030644793e-15,1.7397194795876203e-13,1.7398478344138358e-16,6.6520731550010084e-16,3.1018808037216576e-16,4.172873097132403e-16,4.0883984028063039e-13,7.7809875855370645e-16,8.1046280797636427e-15,26.697047673492623,0
pvext_0002246,cal,mpp_near,0,1.4210854715202004e-14,1.10987290202895e-15,0,1.0270129457983442e-15,1.0352609991771272e-15,9.9591694419805996e-16,1.2139465290158196e-16,7.6327832942979512e-16,17.440568140528821,0
pvext_0002247,cal,interior,0,0,1.7725955177368551e-16,0,0,1.8459623879969707e-16,1.4933704322127046e-16,1.778595869616398e-16,3.920475055707584e-16,15.427152686063621,0
pvext_0002256,cal,short_circuit,0,8.6736173798840355e-19,2.9138120667594855e-16,2.2215734274834695e-16,6.959570501312427e-16,7.8126869453044022e-16,2.19601795530402e-16,2.1116046772493166e-16,8.2572837456496018e-16,2.4172308614325191,0
pvext_0002257,cal,open_circuit,1.4918703208563477e-14,9.6606750377148387e-13,8.4098262031541157e-16,5.0883447938532334e-16,8.5446775018759514e-16,1.1196871939304493e-15,2.4638059261106046e-10,4.2354112605022119e-16,3.8857805861880479e-16,28.054829097909327,0
pvext_0002266,cal,mpp_near,0,0,1.6060451092921108e-15,0,1.7394125673629196e-15,1.714881825655817e-15,1.6405255345155754e-15,1.4564742523660821e-16,7.3552275381416621e-16,25.628021545804319,0
pvext_0002267,cal,interior,0,3.5527136788005009e-15,0,0,0,0,1.6328265465111305e-16,0,3.6949610038305991e-16,5.4302221907248729,0
pvext_0002276,cal,short_circuit,0,0,2.1020347625589573e-16,0,0,1.1128400254266739e-16,0,2.1263954334039546e-16,8.2746309804093698e-16,3.6867582179927463,0
pvext_0002277,cal,open_circuit,2.2620794126737565e-15,5.6399329650957952e-14,0,4.5134661631971711e-16,3.1581456710359371e-16,3.3637842396002982e-16,3.0760866544448517e-14,3.8445095735591075e-16,5.5511151231257827e-16,19.359736318015727,0
pvext_0002286,cal,mpp_near,8.8817841970012523e-16,0,1.5303172137690692e-15,2.5903246778325366e-16,1.490708127570798e-15,1.544220658393865e-15,1.3788699744082716e-15,2.0937683947901416e-16,3.5041414214731503e-16,17.8812114967774,0
pvext_0002287,cal,interior,4.4408920985006262e-16,1.4210854715202004e-14,1.1629846582961062e-15,1.2994075691376764e-16,1.1059957883140232e-15,1.0698318703595927e-15,9.0146622272948193e-16,2.4568589508497605e-16,3.677613769070831e-16,23.2173408648456,0
pvext_0002296,cal,short_circuit,0,0,1.4223588753588846e-16,0,3.4584962581081038e-16,3.8672046411453141e-16,0,1.7473102293071152e-16,4.6230380634781909e-16,4.4215824054111943,0
pvext_0002297,cal,open_circuit,5.6629728118325279e-15,2.6285236194665412e-13,2.1380631525560702e-16,3.0161315749981122e-16,3.1834852678409848e-16,3.6209137094259361e-16,4.2148250406818225e-09,4.8900258206068217e-16,8.8817841970012523e-16,28.365032885011715,0
pvext_0002306,cal,mpp_near,8.8817841970012523e-16,2.8421709430404007e-14,2.6439072903961496e-16,2.5003766396653142e-16,4.0014788971575122e-16,2.8402523569231017e-16,0,0,8.3266726846886741e-16,15.472162702970104,0
pvext_0002307,cal,interior,0,8.8817841970012523e-16,1.6004307349339959e-16,0,0,0,0,2.0969408516445045e-16,1.5894403848637495e-16,1.3214241077211033,0
pvext_0002316,cal,short_circuit,1.7763568394002505e-15,1.3552527156068805e-20,1.6078290908707496e-16,0,1.5045122976379464e-16,1.3511843727746599e-16,0,1.6868351794746515e-16,1.3522169495239211e-15,3.2036174007232221,0
pvext_0002317,cal,open_circuit,9.4286693253300968e-15,6.6768097127523074e-13,1.0909125580490556e-15,8.6894188208145588e-16,1.1570137135237941e-15,1.1678291813894462e-15,4.3040627982077404e-10,1.0267991262453258e-15,1.5210055437364645e-14,29.924472536356944,0
pvext_0002326,cal,mpp_near,0,5.6843418860808015e-14,6.9478601901534867e-16,0,5.0926019552673256e-16,4.8730051154775639e-16,5.0977824216737058e-16,1.7608331551944959e-16,4.7184478546569153e-16,22.945167784319537,0
pvext_0002327,cal,interior,8.8817841970012523e-16,0,2.0788448266891853e-16,1.1102390197183143e-16,2.1892697164028158e-16,1.8035002318968271e-16,3.3785634614342144e-16,2.2016026668507822e-16,5.6074936360950289e-16,3.5102360488151372,0
pvext_0002336,cal,short_circuit,4.4408920985006262e-16,1.3552527156068805e-20,1.3819501502294939e-16,1.1116007643614763e-16,3.8172295249004455e-16,6.4010470227115878e-16,2.1871688003675495e-16,3.442294470647723e-16,3.673276960380889e-16,1.0105956719645321,0
pvext_0002337,cal,open_circuit,2.2179659367807525e-15,7.2685130483862714e-14,0,3.409684035463306e-16,0,0,4.8340572733547585e-11,3.2768818947195513e-16,7.9103390504542404e-16,27.403051475941627,0
pvext_0002346,cal,mpp_near,0,0,7.7008151079565724e-16,1.1297974129970498e-16,7.5330406416868634e-16,8.475154908700509e-16,7.0718906864652968e-16,1.1377402985700975e-16,2.7755575615628914e-17,24.665475984747612,0
pvext_0002347,cal,interior,4.4408920985006262e-16,7.1054273576010019e-15,2.3686495762641267e-15,1.1187902569571744e-16,2.5542830331806943e-15,2.8394346257593966e-15,1.9642125735740053e-15,1.8493400910855939e-16,3.8163916471489756e-16,19.538108906769079,0
pvext_0002356,cal,short_circuit,0,1.0842021724855044e-19,2.0877046469269547e-16,1.1143988443834012e-16,0,3.9278419764418147e-16,1.7488141263262587e-16,0,4.5102810375396984e-16,2.1398737555401004,0
pvext_0002357,cal,open_circuit,9.6306968476456145e-16,3.6016328808230469e-14,4.6760636117027021e-16,1.5713677897997438e-15,5.8708607400018108e-16,4.7726548100549847e-16,7.5392119433177132e-12,1.5407233843581602e-15,2.170486013142181e-14,20.931647837172275,0
pvext_0002366,cal,mpp_near,8.8817841970012523e-16,2.8421709430404007e-14,8.1837020514441113e-16,0,6.9352835917948827e-16,8.0417368964013786e-16,5.5168351931945066e-16,0,6.9388939039072284e-16,16.592272525861613,0
pvext_0002367,cal,interior,0,0,1.7761262441676512e-16,0,1.4341577029220771e-16,2.9718836768656871e-16,0,0,2.0816681711721685e-16,5.2947270487623426,0
pvext_0002376,cal,short_circuit,2.2204460492503131e-16,1.3877787807814457e-17,0,0,2.6086710176558604e-16,3.2175320401985913e-16,1.4779619756962979e-16,2.8632946488979348e-16,1.6588293239028218e-16,0.35486490405355409,0
pvext_0002377,cal,open_circuit,7.5865962817500687e-15,2.6063179392465941e-13,8.5480890567944824e-16,1.5388039379569233e-16,9.4009715998478085e-16,9.8196464054595568e-16,1.2513683310226364e-11,1.2830088148493542e-16,7.2164496600635175e-16,19.54422361336632,0
pvext_0002386,cal,mpp_near,2.2204460492503131e-16,7.1054273576010019e-15,1.9678514886828704e-15,1.136288610287695e-16,2.5104766054717273e-15,2.5996120858055336e-15,2.0377866465988279e-15,2.1443411776182884e-16,1.1102230246251565e-16,21.031329563321513,0
pvext_0002387,cal,interior,0,0,1.7676379816032664e-16,1.1102524406924431e-16,2.1733472467915321e-15,2.3021128127370031e-15,2.7375332115278932e-16,2.3831722988224259e-16,8.0491169285323849e-16,17.445455825247198,0
pvext_0002396,cal,short_circuit,0,8.6736173798840355e-19,0,1.1114006205334561e-16,2.8320508420916326e-16,2.6262699637410822e-16,0,1.4957996694206749e-16,5.0827397846120448e-16,1.4205734163609358,0
pvext_0002397,cal,open_circuit,4.0982842119952068e-15,1.6903443705515442e-13,1.780474868594933e-16,1.2827643606274041e-16,3.1398650694250301e-16,3.8889164843527733e-16,3.4991915501296815e-10,1.8882679198835834e-16,9.783840404509192e-16,21.978694537252249,0
pvext_0002406,cal,mpp_near,1.1102230246251565e-16,1.7763568394002505e-15,1.2609871432941531e-15,0,1.2603153408624117e-15,1.2877371981216234e-15,1.0896605861455222e-15,1.8827457605803902e-16,5.5511151231257827e-17,16.436530132331367,0
pvext_0002407,cal,interior,4.4408920985006262e-16,0,1.5991704312208684e-16,0,0,1.4063446378377591e-16,1.7373953614541413e-16,0,2.9880611873700502e-16,4.3023498797329731,0
pvext_0002416,cal,short_circuit,0,0,0,0,0,2.3518400493530328e-16,1.9999840018184281e-16,0,1.8735013540549517e-16,1.1947631683907869,0
pvext_0002417,cal,open_circuit,3.4671027882720879e-16,2.0673960048241125e-14,0,0,0,3.5655430230504142e-16,2.3530474847213358e-10,0,3.3306690738754696e-16,26.826936596231306,0
pvext_0002426,cal,mpp_near,1.7763568394002505e-15,5.6843418860808015e-14,3.2060283639276241e-15,3.509815175686777e-16,3.4780529055484773e-15,3.4913966298275074e-15,3.0622151309289523e-15,1.6325457596382082e-16,2.2204460492503131e-16,25.837857989807375,0
pvext_0002427,cal,interior,4.4408920985006262e-15,1.9895196601282805e-13,3.5716449079547358e-16,7.7765666017960303e-16,1.8377249216438839e-16,1.8638134996758996e-16,6.0547969888367927e-16,8.0286802099165932e-16,5.863365348801608e-16,20.44524252790109,0
pvext_0002436,cal,short_circuit,0,0,1.4303984925765517e-16,1.1107860716758084e-16,3.2999227501912894e-16,0,0,2.0054543738390946e-16,1.7347234759768071e-18,1.3064060340169072,0
pvext_0002437,cal,open_circuit,1.6601710240912726e-15,7.8813908524488774e-14,0,0,0,2.0692176297436885e-16,6.6664354813130726e-10,1.9208167058573305e-16,1.6653345369377348e-16,20.770374374778761,0
pvext_0002446,cal,mpp_near,0,0,3.0039296185634614e-15,1.138886767977595e-16,2.9593191038637688e-15,3.1969101121064808e-15,2.8549087872167196e-15,1.2390862873885719e-16,5.5511151231257827e-16,17.808856114312789,0
pvext_0002447,cal,interior,0,0,1.1165862176892301e-15,1.1122595665244794e-16,1.3332098435924521e-15,1.1817771078714797e-15,1.0507365612408952e-15,1.1672089254708165e-16,4.3368086899420177e-16,16.549646719059204,0
pvext_0002456,cal,short_circuit,1.7763568394002505e-15,0,0,1.1104096377690472e-16,1.6020888950456118e-16,2.3017991656089081e-16,0,0,1.2385925618474403e-15,1.3277126112960111,0
pvext_0002457,cal,open_circuit,3.0669911055269949e-15,1.146166495047396e-13,4.1775785350867823e-16,4.1782192008806651e-16,4.5446009864490033e-16,6.3657272320943988e-16,9.7359239460306339e-13,4.3499984305810104e-16,5.0931481254679056e-15,28.047297525754804,0
pvext_0002466,cal,mpp_near,1.7763568394002505e-15,0,2.4711043737204083e-15,3.5309650504573381e-16,2.4101762830503834e-15,2.5445354217098751e-15,2.3662226575692698e-15,1.3463251316684103e-16,5.377642775528102e-16,24.573029775791898,0
pvext_0002467,cal,interior,8.8817841970012523e-16,7.1054273576010019e-15,0,1.1105757972459886e-16,7.2001694738136693e-16,8.6642746989871866e-16,0,1.1703749048274716e-16,7.1644079557842133e-16,10.607448034818708,0
pvext_0002476,cal,short_circuit,1.7763568394002505e-15,0,1.3996330371443513e-16,1.1126736691001925e-16,6.9969262272532545e-16,9.2730461298184537e-16,4.0613957739957136e-16,3.5683101943647656e-16,1.0963452368173421e-15,3.275018459245929,0
pvext_0002477,cal,open_circuit,3.3445468616832841e-15,1.1590728377086634e-13,3.7352635619674631e-16,0,3.2636290663864215e-16,1.6601846131961324e-16,4.4073135679353038e-14,0,1.3739009929736312e-15,24.006259623090504,0
pvext_0002486,cal,mpp_near,1.7763568394002505e-15,1.1368683772161603e-13,2.6996387211148913e-15,2.3731819105813627e-16,2.9718273342939917e-15,2.820643366168065e-15,2.4699942497060548e-15,1.4893210979519724e-16,9.7144514654701197e-16,25.25898135654062,0
pvext_0002487,cal,interior,0,0,2.1684275275231355e-16,1.1134688229637606e-16,7.6200163348379668e-16,8.5459775024036309e-16,0,1.9159012597643539e-16,2.7755575615628914e-17,8.6972200180416124,0
pvext_0002496,cal,short_circuit,4.4408920985006262e-16,1.6940658945086007e-21,1.8437561980855741e-16,1.1104887965901818e-16,4.9957603098819447e-16,3.4576575335875805e-16,3.5353243408115528e-16,3.6055030048601953e-16,3.2677853478713104e-16,0.2007230757712023,0
pvext_0002497,cal,open_circuit,3.3306690738754696e-16,1.6875389974302379e-14,1.86126423657348e-16,2.4583701171116948e-16,1.3830007399781428e-16,2.0543764967430896e-16,2.5876931404486736e-15,2.1174823997554707e-16,1.259409243559162e-15,28.994277391561372,0
pvext_0002506,cal,mpp_near,1.7763568394002505e-15,2.8421709430404007e-14,5.5445191376460085e-16,2.853391126831191e-16,4.3842886484512211e-16,6.269682552366582e-16,7.2994343766386934e-16,4.1850559146968413e-16,1.4710455076283324e-15,18.978601828591351,0
pvext_0002507,cal,interior,8.8817841970012523e-16,3.5527136788005009e-15,0,0,0,1.5881319827879746e-16,0,1.985976057506915e-16,7.9276862852140084e-16,4.3561288645588654,0
pvext_0002516,cal,short_circuit,1.7763568394002505e-15,3.3881317890172014e-21,1.6426846774884705e-16,0,0,1.5853235100258591e-16,0,1.4676849293951296e-16,1.0061396160665481e-15,3.5279370442929197,0
pvext_0002517,cal,open_circuit,3.6905428799777207e-15,1.1641870193562776e-13,1.8227407324390331e-16,2.4948373288031362e-16,3.0695049662844157e-16,2.5742746449226889e-16,1.8225475861808916e-10,0,1.8041124150158794e-16,22.666564186993035,0
pvext_0002526,cal,mpp_near,0,0,3.7077226896364921e-16,0,3.4382881321322401e-16,2.3460949750626555e-16,2.668559545131649e-16,0,3.434752482434078e-16,16.885585908879399,0
pvext_0002527,cal,interior,1.7763568394002505e-15,3.5527136788005009e-15,2.0097959460513645e-16,1.110376256547253e-16,0,1.5026713188762389e-16,0,1.3153575906037911e-16,1.0547118733938987e-15,5.419141510639526,0
pvext_0002536,cal,short_circuit,8.8817841970012523e-16,4.3368086899420177e-19,0,1.1110524457509032e-16,3.9493585260310769e-16,4.5415030528104633e-16,3.279588555316369e-16,4.2852768307345105e-16,5.3949900102878701e-16,0.75391256782084304,0
pvext_0002537,cal,open_circuit,2.7287674615565638e-15,1.2681143028020481e-13,1.5387254153104147e-16,1.5907038214017108e-16,0,0,2.0811712755956802e-10,4.8895240646805649e-16,7.6327832942979512e-16,19.812284750943501,0
pvext_0002546,cal,mpp_near,0,5.6843418860808015e-14,1.5086369750609092e-16,0,2.4671773031037447e-16,1.3930235066544099e-16,4.4081727360508155e-16,1.514887849414907e-16,2.3592239273284576e-16,17.421882784232505,0
pvext_0002547,cal,interior,0,0,1.5488582629103625e-16,1.1130178676875249e-16,2.6725264512688756e-16,1.7750975684977387e-16,3.5709707331937918e-16,2.8108059612412814e-16,2.2204460492503131e-16,17.839024757357699,0
pvext_0002556,cal,short_circuit,4.4408920985006262e-16,6.7762635780344027e-21,0,0,4.334165513948765e-16,4.554834718229285e-16,0,1.7681177659648423e-16,2.5522119140308774e-16,1.1154159823948206,0
pvext_0002557,cal,open_circuit,1.1091727037705612e-15,5.4779531605264609e-14,1.6518495229747973e-16,1.2578006580172788e-16,2.540037796789268e-16,1.2308608777051101e-16,7.0826799585684234e-11,2.6017355114982102e-16,1.3877787807814457e-17,21.477895503119509,0
pvext_0002566,cal,mpp_near,4.4408920985006262e-16,1.4210854715202004e-14,3.05876179406692e-15,1.1134959034729069e-16,3.2813344284908637e-15,3.4458966678927877e-15,3.0715787910153412e-15,0,9.3675067702747583e-17,16.34324412477217,0
pvext_0002567,cal,interior,0,0,6.5592877050467901e-16,1.1126839928575303e-16,2.4184114664742681e-15,2.6623602091584334e-15,7.9941634683418971e-16,1.1343423996614357e-16,1.6653345369377348e-16,19.587296706222531,0
pvext_0002576,cal,short_circuit,8.8817841970012523e-16,8.4703294725430034e-22,0,0,2.0509004294898449e-16,0,2.5046092037572066e-16,1.258406487234799e-16,6.3306564851428604e-16,0.43269122092082413,0
pvext_0002577,cal,open_circuit,4.6195686165262373e-15,2.1083135237631723e-13,1.5011865529815436e-15,6.4696374931658661e-16,1.4776687110822513e-15,1.5464871909143027e-15,1.8036334539677974e-12,3.9133757595158699e-16,6.8001160258290838e-16,23.919728469855794,0
pvext_0002586,cal,mpp_near,8.8817841970012523e-16,0,0,0,0,0,0,0,4.8051840284557557e-16,18.806748838830398,0
pvext_0002587,cal,interior,1.3322676295501878e-15,1.4210854715202004e-14,1.3450970816775378e-15,2.6602096332513249e-16,1.4072777169116049e-15,1.3201466890040205e-15,1.9311269150675344e-15,1.9099509188831328e-16,2.0122792321330962e-15,16.473772495506157,0
pvext_0002596,cal,short_circuit,0,1.7347234759768071e-18,1.5128614064352159e-16,0,0,1.1476305406727128e-16,1.2243591062236518e-16,0,3.7470027081099033e-16,3.4314436474094068,0
pvext_0002597,cal,open_circuit,7.5207047417502094e-15,3.3172492259602587e-13,5.9453101268554396e-16,7.686295346677174e-16,7.0879331297278872e-16,5.6223407504644381e-16,4.3690287576001125e-09,9.1904861039345884e-16,7.7715611723760958e-16,28.27693599066146,0
pvext_0002606,cal,mpp_near,2.2204460492503131e-16,0,1.9100110599201669e-16,1.1352307649848136e-16,3.5718564608717747e-16,4.5892022765478864e-16,2.1997120624760189e-16,1.5698542730501604e-16,1.9428902930940239e-16,14.102989192225687,0
pvext_0002607,cal,interior,4.4408920985006262e-16,1.4210854715202004e-14,0,1.1143999845701705e-16,1.7567339994739299e-16,1.8320184415785633e-16,0,0,2.7755575615628914e-16,11.328373822997975,0
pvext_0002616,cal,short_circuit,8.8817841970012523e-16,5.5511151231257827e-17,0,0,4.3924554227424724e-16,0,0,0,5.616167253474913e-16,0.22538657884020996,0
pvext_0002617,cal,open_circuit,2.1267709815475655e-15,6.8611782921834674e-14,1.6523805005798143e-15,3.8767519471357338e-15,1.4479880553071701e-15,1.9539093875213288e-15,1.1299376092360443e-13,3.7334879888010634e-15,4.1338460432527313e-14,24.603120064635906,0
pvext_0002626,cal,mpp_near,1.7763568394002505e-15,1.1368683772161603e-13,2.3518346596462445e-15,1.23812135350209e-16,2.3032814045151424e-15,2.5571998994337788e-15,2.5993893771717738e-15,0,2.4980018054066022e-15,25.208027627027736,0
