domain,sample_id,split,branch,parameter_index,relative_step,absolute_step,fd_gradient,reference_gradient,absolute_error,relative_error,minus_root_count,plus_root_count,branch_stable
cstr,cstr_0001616,cal,low_single,0,1e-3,3.7238447107240647e-5,1.078176898154320052279298,1.078176897478631756223258,6.7568829605604045e-10,6.2669520895520007e-10,1,1,1
cstr,cstr_0001616,cal,low_single,0,3e-4,1.1171534132172194e-5,1.078176897539443704194971,1.078176897478631756223258,6.0811947971713008e-11,5.6402570036442681e-11,1,1,1
cstr,cstr_0001616,cal,low_single,0,1e-4,3.7238447107240647e-6,1.078176897485388639344185,1.078176897478631756223258,6.7568831209270313e-12,6.2669522382906976e-12,1,1,1
cstr,cstr_0001616,cal,low_single,0,3e-5,1.1171534132172194e-6,1.078176897479239875704274,1.078176897478631756223258,6.0811948101609975e-13,5.6402570156921025e-13,1,1,1
cstr,cstr_0001616,cal,low_single,0,1e-5,3.7238447107240647e-7,1.078176897478699325054483,1.078176897478631756223258,6.7568831225306976e-14,6.2669522397780846e-14,1,1,1
cstr,cstr_0001617,cal,high_triple,0,1e-2,3.9465628844107437e-7,7.823799476846215068906725,7.823011828245501420202324,0.0007876486007136487,0.00010068354976401689,3,3,1
cstr,cstr_0001617,cal,high_triple,0,3e-3,1.1839688653232231e-7,7.823082710125069039917593,7.823011828245501420202324,7.0881879567619715e-5,9.0606893002124837e-6,3,3,1
cstr,cstr_0001617,cal,high_triple,0,1e-3,3.9465628844107437e-8,7.823019703946465839074779,7.823011828245501420202324,7.8757009644188725e-6,1.0067351471952443e-6,3,3,1
cstr,cstr_0001617,cal,high_triple,0,3e-4,1.1839688653232231e-8,7.823012537057938838796888,7.823011828245501420202324,7.0881243741859456e-7,9.0606080238736237e-8,3,3,1
cstr,cstr_0001617,cal,high_triple,0,1e-4,3.9465628844107437e-9,7.823011907002432568022167,7.823011828245501420202324,7.8756931147819843e-8,1.006734143791816e-8,3,3,1
cstr,cstr_0001617,cal,high_triple,0,3e-5,1.1839688653232231e-9,7.82301183533362515856827,7.823011828245501420202324,7.088123738365946e-9,9.0606072111175988e-10,3,3,1
cstr,cstr_0001617,cal,high_triple,0,1e-5,3.9465628844107437e-10,7.823011829033070723830894,7.823011828245501420202324,7.8756930362856945e-10,1.0067341337577919e-10,3,3,1
cstr,cstr_0001626,cal,low_triple,0,1e-2,7.4499523815137055e-6,1.165604456910266395354915,1.165603223094719038098358,1.2338155473572566e-6,1.0585210497972297e-6,3,3,1
cstr,cstr_0001626,cal,low_triple,0,3e-3,2.2349857144541117e-6,1.16560333413787272435389,1.165603223094719038098358,1.1104315368625553e-7,9.5266683796079348e-8,3,3,1
cstr,cstr_0001626,cal,low_triple,0,1e-3,7.4499523815137055e-7,1.16560323543284482667977,1.165603223094719038098358,1.2338125788581412e-8,1.0585185030479959e-8,3,3,1
cstr,cstr_0001626,cal,low_triple,0,3e-4,2.2349857144541117e-7,1.165603224205150334513178,1.165603223094719038098358,1.1104312964148205e-9,9.5266663167470056e-10,3,3,1
cstr,cstr_0001626,cal,low_triple,0,1e-4,7.4499523815137055e-8,1.165603223218100293015682,1.165603223094719038098358,1.2338125491732432e-10,1.0585184775805835e-10,3,3,1
cstr,cstr_0001626,cal,low_triple,0,3e-5,2.2349857144541117e-8,1.165603223105823351038461,1.165603223094719038098358,1.1104312940103439e-11,9.5266662961184021e-12,3,3,1
cstr,cstr_0001626,cal,low_triple,0,1e-5,7.4499523815137055e-9,1.165603223095952850647234,1.165603223094719038098358,1.2338125488763943e-12,1.0585184773259094e-12,3,3,1
cstr,cstr_0001627,cal,high_single,0,1e-2,1.6388875249628445e-5,0.9976692819115905559483855,0.9976692818466656866618273,6.4924869286558204e-11,6.5076544369877343e-11,1,1,1
cstr,cstr_0001627,cal,high_single,0,3e-3,4.9166625748885335e-6,0.9976692818525089248996478,0.9976692818466656866618273,5.8432382378205104e-12,5.856888995323976e-12,1,1,1
cstr,cstr_0001627,cal,high_single,0,1e-3,1.6388875249628445e-6,0.9976692818473149353549383,0.9976692818466656866618273,6.4924869311099954e-13,6.5076544394476427e-13,1,1,1
cstr,cstr_0001627,cal,high_single,0,3e-4,4.9166625748885335e-7,0.9976692818467241190442075,0.9976692818466656866618273,5.8432382380192986e-14,5.8568889955232286e-14,1,1,1
cstr,cstr_0001627,cal,high_single,0,1e-4,1.6388875249628445e-7,0.9976692818466721791487584,0.9976692818466656866618273,6.4924869311345372e-15,6.5076544394722418e-15,1,1,1
cstr,cstr_0001627,cal,high_single,0,3e-5,4.9166625748885335e-8,0.9976692818466662709856511,0.9976692818466656866618273,5.8432382380212865e-16,5.8568889955252211e-16,1,1,1
cstr,cstr_0001627,cal,high_single,0,1e-5,1.6388875249628445e-8,0.9976692818466657515866966,0.9976692818466656866618273,6.4924869311347826e-17,6.5076544394724878e-17,1,1,1
cstr,cstr_0001636,cal,low_single,0,1e-2,3.4304443255439906e-5,1.008543111087722989159833,1.008543109183231676006386,1.9044913131534468e-9,1.8883588572587626e-9,1,1,1
cstr,cstr_0001636,cal,low_single,0,3e-3,1.0291332976631972e-5,1.008543109354635894462788,1.008543109183231676006386,1.7140421845640225e-10,1.6995229742357162e-10,1,1,1
cstr,cstr_0001636,cal,low_single,0,1e-3,3.4304443255439906e-6,1.008543109202276589170871,1.008543109183231676006386,1.9044913164485154e-11,1.8883588605259195e-11,1,1,1
cstr,cstr_0001636,cal,low_single,0,3e-4,1.0291332976631972e-6,1.008543109184945718191217,1.008543109183231676006386,1.7140421848309231e-12,1.6995229745003559e-12,1,1,1
cstr,cstr_0001636,cal,low_single,0,1e-4,3.4304443255439906e-7,1.008543109183422125138034,1.008543109183231676006386,1.9044913164814661e-13,1.8883588605585911e-13,1,1,1
cstr,cstr_0001636,cal,low_single,0,3e-5,1.0291332976631972e-7,1.008543109183248816428234,1.008543109183231676006386,1.7140421848335921e-14,1.6995229745030023e-14,1,1,1
cstr,cstr_0001636,cal,low_single,0,1e-5,3.4304443255439906e-8,1.008543109183233580497703,1.008543109183231676006386,1.9044913164817956e-15,1.8883588605589178e-15,1,1,1
cstr,cstr_0001637,cal,high_single,0,1e-2,0.0093385224642420624,0.1354673059184517876482454,0.135451204757471422508307,1.610116098036514e-5,0.00011887056308723609,1,1,1
cstr,cstr_0001637,cal,high_single,0,3e-3,0.0028015567392726187,0.1354526537055079190636546,0.135451204757471422508307,1.4489480364965553e-6,1.0697195636546245e-5,1,1,1
cstr,cstr_0001637,cal,high_single,0,1e-3,0.00093385224642420624,0.135451365750169655436958,0.135451204757471422508307,1.6099269823292865e-7,1.1885660118061694e-6,1,1,1
cstr,cstr_0001637,cal,high_single,0,3e-4,0.00028015567392726187,0.1354512192467986202802988,0.135451204757471422508307,1.4489327197771992e-8,1.0697082557305765e-7,1,1,1
cstr,cstr_0001637,cal,high_single,0,1e-4,9.3385224642420624e-5,0.1354512063673965139025244,0.135451204757471422508307,1.6099250913942173e-9,1.1885646157794065e-8,1,1,1
cstr,cstr_0001637,cal,high_single,0,3e-5,2.8015567392726187e-5,0.1354512049023646791694694,0.135451204757471422508307,1.4489325666116238e-10,1.0697081426525307e-9,1,1,1
cstr,cstr_0001637,cal,high_single,0,1e-5,9.3385224642420624e-6,0.1354512047735706732331559,0.135451204757471422508307,1.6099250724848889e-11,1.1885646018191552e-10,1,1,1
cstr,cstr_0001646,cal,low_single,0,1e-2,6.3117110334024942e-5,1.051528587796374075724385,1.051528518726914040797331,6.9069460034927054e-8,6.5684818628171373e-8,1,1,1
cstr,cstr_0001646,cal,low_single,0,3e-3,1.8935133100207483e-5,1.051528524943165289330537,1.051528518726914040797331,6.2162512485332065e-9,5.9116335295016289e-9,1,1,1
cstr,cstr_0001646,cal,low_single,0,1e-3,6.3117110334024942e-6,1.051528519417608622457452,1.051528518726914040797331,6.9069458166012163e-10,6.5684816850839749e-10,1,1,1
cstr,cstr_0001646,cal,low_single,0,3e-4,1.8935133100207483e-6,1.051528518789076553131281,1.051528518726914040797331,6.216251233394992e-11,5.911633515105239e-11,1,1,1
cstr,cstr_0001646,cal,low_single,0,1e-4,6.3117110334024942e-7,1.051528518733820986612063,1.051528518726914040797331,6.9069458147323009e-12,6.5684816833066427e-12,1,1,1
cstr,cstr_0001646,cal,low_single,0,3e-5,1.8935133100207483e-7,1.051528518727535665920655,1.051528518726914040797331,6.2162512332436098e-13,5.9116335149612751e-13,1,1,1
cstr,cstr_0001646,cal,low_single,0,1e-5,6.3117110334024942e-8,1.051528518726983110255478,1.051528518726914040797331,6.9069458147136118e-14,6.5684816832888694e-14,1,1,1
cstr,cstr_0001647,cal,high_triple,0,1e-2,5.8387010855447873e-5,1.785807638415775034822847e-9,1.78562905765186782112684e-9,1.785807639072137e-13,0.00010001000103686171,3,3,1
cstr,cstr_0001647,cal,high_triple,0,3e-3,1.7516103256634362e-5,1.785645128458029850115253e-9,1.78562905765186782112684e-9,1.6070806162028988e-14,9.0000810040369573e-6,3,3,1
cstr,cstr_0001647,cal,high_triple,0,1e-3,5.8387010855447873e-6,1.785630843282711760135546e-9,1.78562905765186782112684e-9,1.7856308439390087e-15,1.0000010003685442e-6,3,3,1
cstr,cstr_0001647,cal,high_triple,0,3e-4,1.7516103256634362e-6,1.785629218358497532458289e-9,1.78562905765186782112684e-9,1.6070662971133145e-16,9.0000008133079647e-8,3,3,1
cstr,cstr_0001647,cal,high_triple,0,1e-4,5.8387010855447873e-7,1.785629075508158582771389e-9,1.78562905765186782112684e-9,1.7856290761644549e-17,1.0000000103675436e-8,3,3,1
cstr,cstr_0001647,cal,high_triple,0,3e-5,1.7516103256634362e-7,1.785629059258933975050547e-9,1.78562905765186782112684e-9,1.6070661539237072e-18,9.0000000114078912e-10,3,3,1
cstr,cstr_0001647,cal,high_triple,0,1e-5,5.8387010855447873e-8,1.785629057830430726975513e-9,1.78562905765186782112684e-9,1.785629058486727e-19,1.0000000004675435e-10,3,3,1
cstr,cstr_0001656,cal,low_triple,0,1e-2,1.2936425976464249e-6,1.008799746825765304792675,1.008799743922997514714607,2.9027677900780673e-9,2.8774469933842864e-9,3,3,1
cstr,cstr_0001656,cal,low_triple,0,3e-3,3.8809277929392746e-7,1.008799744184246614266059,1.008799743922997514714607,2.6124909955145205e-10,2.5897022786258102e-10,3,3,1
cstr,cstr_0001656,cal,low_triple,0,1e-3,1.2936425976464249e-7,1.008799743952025192427352,1.008799743922997514714607,2.9027677712744255e-11,2.8774469747446685e-11,3,3,1
cstr,cstr_0001656,cal,low_triple,0,3e-4,3.8809277929392746e-8,1.008799743925610005708599,1.008799743922997514714607,2.6124909939914256e-12,2.5897022771160012e-12,3,3,1
cstr,cstr_0001656,cal,low_triple,0,1e-4,1.2936425976464249e-8,1.008799743923287791491716,1.008799743922997514714607,2.9027677710863891e-13,2.8774469745582724e-13,3,3,1
cstr,cstr_0001656,cal,low_triple,0,3e-5,3.8809277929392746e-9,1.008799743923023639624547,1.008799743922997514714607,2.6124909939761946e-14,2.5897022771009031e-14,3,3,1
cstr,cstr_0001656,cal,low_triple,0,1e-5,1.2936425976464249e-9,1.008799743923000417482378,1.008799743922997514714607,2.9027677710845087e-15,2.8774469745564084e-15,3,3,1
cstr,cstr_0001657,cal,high_single,0,1e-2,0.0043085017008621655,0.702801707396804182415729,0.7027622015801985585143826,3.9505816605623901e-5,5.6215056126799294e-5,1,1,1
cstr,cstr_0001657,cal,high_single,0,3e-3,0.0012925505102586496,0.7027657569811213696059989,0.7027622015801985585143826,3.5554009228110916e-6,5.0591806372291817e-6,1,1,1
cstr,cstr_0001657,cal,high_single,0,1e-3,0.00043085017008621655,0.7027625966235482136667088,0.7027622015801985585143826,3.9504334965515233e-7,5.6212947817466013e-7,1,1,1
cstr,cstr_0001657,cal,high_single,0,3e-4,0.00012925505102586496,0.7027622371340877698360987,0.7027622015801985585143826,3.5553889211321716e-8,5.0591635593628807e-8,1,1,1
cstr,cstr_0001657,cal,high_single,0,1e-4,4.3085017008621655e-5,0.7027622055306305733728753,0.7027622015801985585143826,3.9504320148584927e-9,5.6212926733619625e-9,1,1,1
cstr,cstr_0001657,cal,high_single,0,3e-5,1.2925505102586496e-5,0.7027622019357374386258823,0.7027622015801985585143826,3.5553888011149967e-10,5.0591633885836689e-10,1,1,1
cstr,cstr_0001657,cal,high_single,0,1e-5,4.3085017008621655e-6,0.7027622016197028785147982,0.7027622015801985585143826,3.9504320000415571e-11,5.6212926522781086e-11,1,1,1
cstr,cstr_0001666,cal,low_single,0,1e-2,0.0013211388733910623,1.455580073904217365305278,1.455578146479052905106263,1.927425164460199e-6,1.324164675817999e-6,1,1,1
cstr,cstr_0001666,cal,low_single,0,3e-3,0.0003963416620173187,1.455578319963674215231481,1.455578146479052905106263,1.7348462131012522e-7,1.1918605794527283e-7,1,1,1
cstr,cstr_0001666,cal,low_single,0,1e-3,0.00013211388733910623,1.455578165755281709893594,1.455578146479052905106263,1.9276228804787331e-8,1.3243005091423811e-8,1,1,1
cstr,cstr_0001666,cal,low_single,0,3e-4,3.963416620173187e-5,1.455578148213915133185674,1.455578146479052905106263,1.734862228079411e-9,1.1918715819387147e-9,1,1,1
cstr,cstr_0001666,cal,low_single,0,1e-4,1.3211388733910623e-5,1.455578146671815390869895,1.455578146479052905106263,1.9276248576363204e-10,1.32430186747384e-10,1,1,1
cstr,cstr_0001666,cal,low_single,0,3e-5,3.963416620173187e-6,1.455578146496401528988555,1.455578146479052905106263,1.7348623882291737e-11,1.1918716919635616e-11,1,1,1
cstr,cstr_0001666,cal,low_single,0,1e-5,1.3211388733910623e-6,1.455578146480980529983671,1.455578146479052905106263,1.927624877407896e-12,1.3243018810571544e-12,1,1,1
cstr,cstr_0001667,cal,high_single,0,1e-2,0.00014343271290479083,1.006046495177313962833575,1.006046513140539812122811,1.7963225849289236e-8,1.7855263762322549e-8,1,1,1
cstr,cstr_0001667,cal,high_single,0,3e-3,4.3029813871437248e-5,1.006046511523849444346839,1.006046513140539812122811,1.6166903677759723e-9,1.6069737797005103e-9,1,1,1
cstr,cstr_0001667,cal,high_single,0,1e-3,1.4343271290479083e-5,1.006046512960907548632783,1.006046513140539812122811,1.796322634900281e-10,1.7855264259032758e-10,1,1,1
cstr,cstr_0001667,cal,high_single,0,3e-4,4.3029813871437248e-6,1.006046513124372908404574,1.006046513140539812122811,1.6166903718236523e-11,1.606973783723863e-11,1,1,1
cstr,cstr_0001667,cal,high_single,0,1e-4,1.4343271290479083e-6,1.006046513138743489487411,1.006046513140539812122811,1.7963226353999946e-12,1.785526426399986e-12,1,1,1
cstr,cstr_0001667,cal,high_single,0,3e-5,4.3029813871437248e-7,1.006046513140378143085625,1.006046513140539812122811,1.6166903718641291e-13,1.6069737837640965e-13,1,1,1
cstr,cstr_0001667,cal,high_single,0,1e-5,1.4343271290479083e-7,1.006046513140521848896457,1.006046513140539812122811,1.7963226354049917e-14,1.7855264264049531e-14,1,1,1
cstr,cstr_0001676,cal,low_single,0,1e-2,0.012269991656493164,0.2130177599645473143151544,0.2130099945864074153111433,7.765378139899004e-6,3.6455463768151882e-5,1,1,1
cstr,cstr_0001676,cal,low_single,0,3e-3,0.0036809974969479492,0.2130106934537518197377007,0.2130099945864074153111433,6.9886734440442656e-7,3.280913394516478e-6,1,1,1
cstr,cstr_0001676,cal,low_single,0,1e-3,0.0012269991656493164,0.2130100722381715626465671,0.2130099945864074153111433,7.7651764147335424e-8,3.6454516746084428e-7,1,1,1
cstr,cstr_0001676,cal,low_single,0,3e-4,0.00036809974969479492,0.2130100015750645197711691,0.2130099945864074153111433,6.9886571044600258e-9,3.280905723710105e-8,1,1,1
cstr,cstr_0001676,cal,low_single,0,1e-4,0.00012269991656493164,0.2130099953629248550614027,0.2130099945864074153111433,7.7651743975025935e-10,3.6454507275960958e-9,1,1,1
cstr,cstr_0001676,cal,low_single,0,3e-5,3.6809974969479492e-5,0.2130099946562939847217867,0.2130099945864074153111433,6.9886569410643343e-11,3.2809056470021122e-10,1,1,1
cstr,cstr_0001676,cal,low_single,0,1e-5,1.2269991656493164e-5,0.2130099945941725896884736,0.2130099945864074153111433,7.765174377330286e-12,3.6454507181259733e-11,1,1,1
cstr,cstr_0001677,cal,high_triple,0,1e-2,9.2789253993056026e-7,0.08005989004421716670839967,0.08005188241274925732713267,8.0076314679093813e-6,0.00010003052053944039,3,3,1
cstr,cstr_0001677,cal,high_triple,0,3e-3,2.7836776197916808e-7,0.08005260303398482098687221,0.08005188241274925732713267,7.2062123556365974e-7,9.0019274231194325e-6,3,3,1
cstr,cstr_0001677,cal,high_triple,0,1e-3,9.2789253993056026e-8,0.08005196248113474679079371,0.08005188241274925732713267,8.0068385489463661e-8,1.0002061547613498e-6,3,3,1
cstr,cstr_0001677,cal,high_triple,0,3e-4,2.7836776197916808e-8,0.08005188961889739243203617,0.08005188241274925732713267,7.2061481351049035e-9,9.0018471994822633e-8,3,3,1
cstr,cstr_0001677,cal,high_triple,0,1e-4,9.2789253993056026e-9,0.0800518832134323193821065,0.08005188241274925732713267,8.0068306205497383e-10,1.0002051643540803e-8,3,3,1
cstr,cstr_0001677,cal,high_triple,0,3e-5,2.7836776197916808e-9,0.08005188248481073225618634,0.08005188241274925732713267,7.206147492905367e-11,9.0018463972531125e-10,3,3,1
cstr,cstr_0001677,cal,high_triple,0,1e-5,9.2789253993056026e-10,0.08005188242075608786839852,0.08005188241274925732713267,8.0068305412658513e-12,1.0002051544500175e-10,3,3,1
cstr,cstr_0001686,cal,low_triple,0,1e-2,1.5037781799171633e-8,1.000097532938357021583818,1.000097532938004235524985,3.5278605883249198e-13,3.527516539272986e-13,3,3,1
cstr,cstr_0001686,cal,low_triple,0,3e-3,4.5113345397514898e-9,1.00009753293803598627028,1.000097532938004235524985,3.175074529490111e-14,3.1747648853433708e-14,3,3,1
cstr,cstr_0001686,cal,low_triple,0,1e-3,1.5037781799171633e-9,1.000097532938007763385574,1.000097532938004235524985,3.5278605883221193e-15,3.5275165392701857e-15,3,3,1
cstr,cstr_0001686,cal,low_triple,0,3e-4,4.5113345397514898e-10,1.000097532938004553032438,1.000097532938004235524985,3.1750745294898842e-16,3.174764885343144e-16,3,3,1
cstr,cstr_0001686,cal,low_triple,0,1e-4,1.5037781799171633e-10,1.000097532938004270803591,1.000097532938004235524985,3.5278605883220913e-17,3.5275165392701577e-17,3,3,1
cstr,cstr_0001686,cal,low_triple,0,3e-5,4.5113345397514898e-11,1.00009753293800423870006,1.000097532938004235524985,3.1750745294898819e-18,3.1747648853431417e-18,3,3,1
cstr,cstr_0001686,cal,low_triple,0,1e-5,1.5037781799171633e-11,1.000097532938004235877771,1.000097532938004235524985,3.527860588322091e-19,3.5275165392701574e-19,3,3,1
cstr,cstr_0001687,cal,high_single,0,1e-2,0.001111415947687749,11.91987839625555149892988,11.80107574877847060876893,0.11880264747708089,0.010067103203653121,1,1,1
cstr,cstr_0001687,cal,high_single,0,3e-3,0.00033342478430632469,11.81154033492816625857658,11.80107574877847060876893,0.01046458614969565,0.00088674849415985141,1,1,1
