domain,sample_id,branch,valid_steps,best_relative_error,convergence_observed
cstr,cstr_0000166,low_single,7,1.029830849422158e-10,1
cstr,cstr_0000167,high_single,7,1.05184653447952e-10,1
cstr,cstr_0000176,low_single,7,2.1345188213889294e-14,1
cstr,cstr_0000177,high_triple,7,1.2993320169849402e-10,1
cstr,cstr_0000186,low_triple,7,9.518334477246722e-12,1
cstr,cstr_0000187,high_single,7,5.3481116347389555e-17,1
cstr,cstr_0000196,low_single,7,1.08266340429299e-10,1
cstr,cstr_0000197,high_single,7,8.246961270936742e-11,1
cstr,cstr_0000206,low_single,7,1.325590924267829e-15,1
cstr,cstr_0000207,high_triple,7,1.0135103340071472e-10,1
cstr,cstr_0000216,low_triple,7,6.398117759352376e-13,1
cstr,cstr_0000217,high_single,7,1.3936459182862504e-10,1
cstr,cstr_0000226,low_single,7,3.211096892479181e-11,1
cstr,cstr_0000227,high_single,7,1.2213113417766158e-11,1
cstr,cstr_0000236,low_single,7,9.66313543559558e-11,1
cstr,cstr_0000237,high_triple,7,1.0013817707485473e-10,1
cstr,cstr_0000246,low_triple,7,5.921407315702681e-12,1
cstr,cstr_0000247,high_single,7,7.506077260664519e-14,1
cstr,cstr_0000256,low_single,7,1.0700181480785755e-10,1
cstr,cstr_0000257,high_single,7,6.15079041623126e-15,1
cstr,cstr_0000266,low_single,7,6.967872374867572e-11,1
cstr,cstr_0000267,high_triple,7,2.0296233535152245e-09,1
cstr,cstr_0000276,low_triple,7,4.1488726824033305e-12,1
cstr,cstr_0000277,high_single,7,2.0943557621280114e-12,1
cstr,cstr_0000286,low_single,7,1.5224696764555225e-13,1
cstr,cstr_0000287,high_single,7,1.755046274024811e-11,1
cstr,cstr_0000296,low_single,7,1.4600656881607687e-12,1
cstr,cstr_0000297,high_triple,7,1.0015170177218765e-10,1
cstr,cstr_0000306,low_triple,7,6.38451178944066e-17,1
cstr,cstr_0000307,high_single,7,3.2680456131351664e-12,1
cstr,cstr_0000316,low_single,7,1.5061286543168488e-14,1
cstr,cstr_0000317,high_single,7,7.601730271633709e-13,1
cstr,cstr_0000326,low_single,7,7.610256071712878e-12,1
cstr,cstr_0000327,high_triple,7,1.0000000329546962e-10,1
cstr,cstr_0000336,low_triple,7,4.37283692941745e-14,1
cstr,cstr_0000337,high_single,7,1.0733059603600972e-16,1
cstr,cstr_0000346,low_single,7,3.3080573573226087e-12,1
cstr,cstr_0000347,high_single,7,3.255932657804369e-14,1
cstr,cstr_0000356,low_single,7,1.0277805872058825e-10,1
cstr,cstr_0000357,high_triple,7,1.0012737451972456e-10,1
cstr,cstr_0000366,low_triple,7,8.302956214964025e-18,1
cstr,cstr_0000367,high_single,7,1.0394747354594535e-16,1
cstr,cstr_0000376,low_single,7,1.729190673190755e-10,1
cstr,cstr_0000377,high_single,7,2.709790855522092e-13,1
cstr,cstr_0000386,low_single,7,1.0299764371395041e-10,1
cstr,cstr_0000387,high_triple,7,1.0000000001000055e-10,1
cstr,cstr_0000396,low_triple,7,5.700063045144147e-17,1
cstr,cstr_0000397,high_single,7,2.145942615246543e-16,1
cstr,cstr_0000406,low_single,7,1.2344452468346057e-15,1
cstr,cstr_0000407,high_single,7,1.0060270150889093e-10,1
cstr,cstr_0000416,low_single,7,1.10716782927135e-10,1
cstr,cstr_0000417,high_triple,7,1.0006169325866982e-10,1
cstr,cstr_0000426,low_triple,7,2.60742473011325e-16,1
cstr,cstr_0000427,high_single,7,1.6058741624872652e-12,1
cstr,cstr_0000436,low_single,7,2.110843667447392e-12,1
cstr,cstr_0000437,high_single,7,1.1015335730951778e-10,1
cstr,cstr_0000446,low_single,7,2.0141636571481087e-10,1
cstr,cstr_0000447,high_triple,7,1.0000009384745217e-10,1
cstr,cstr_0000456,low_triple,7,2.166052064890143e-13,1
cstr,cstr_0000457,high_single,7,1.415623261805799e-10,1
cstr,cstr_0000466,low_single,7,1.167160261840434e-12,1
cstr,cstr_0000467,high_single,7,1.5610586405252383e-10,1
cstr,cstr_0000476,low_single,7,4.724210665431064e-12,1
cstr,cstr_0000477,high_triple,7,1.0819360750775664e-10,1
cstr,cstr_0000486,low_triple,7,1.4117866646394993e-13,1
cstr,cstr_0000487,high_single,7,1.4315378516029389e-11,1
cstr,cstr_0000496,low_single,7,6.492342905621574e-13,1
cstr,cstr_0000497,high_single,7,6.88567527986451e-13,1
cstr,cstr_0000506,low_single,7,5.950119572953919e-16,1
cstr,cstr_0000507,high_triple,7,1.0000000001001714e-10,1
cstr,cstr_0000516,low_triple,7,3.7830652021975354e-16,1
cstr,cstr_0000517,high_single,7,7.814261423473112e-14,1
cstr,cstr_0000526,low_single,7,1.0936920565205733e-13,1
cstr,cstr_0000527,high_single,7,1.8287856576486114e-12,1
cstr,cstr_0000536,low_single,7,8.464008154547877e-11,1
cstr,cstr_0000537,high_triple,7,1.0000060591989501e-10,1
cstr,cstr_0000546,low_triple,7,1.7489744127429296e-13,1
cstr,cstr_0000547,high_single,7,1.1172439680604609e-15,1
cstr,cstr_0000556,low_single,7,2.723732460594457e-15,1
cstr,cstr_0000557,high_single,7,8.656386946752674e-12,1
cstr,cstr_0000566,low_single,7,1.03546781570222e-10,1
cstr,cstr_0000567,high_triple,7,1.0000185739442793e-10,1
cstr,cstr_0000576,low_triple,7,5.413976260700333e-13,1
cstr,cstr_0000577,high_single,7,3.04168378803143e-12,1
cstr,cstr_0000586,low_single,7,1.7320890391737823e-10,1
cstr,cstr_0000587,high_single,7,1.0911719493463596e-10,1
cstr,cstr_0000596,low_single,7,1.6422039246210623e-10,1
cstr,cstr_0000597,high_triple,7,1.0050504321239653e-10,1
cstr,cstr_0000606,low_triple,7,3.268890083234806e-14,1
cstr,cstr_0000607,high_single,7,9.623440642690673e-13,1
cstr,cstr_0000616,low_single,7,1.0527450106401725e-11,1
cstr,cstr_0000617,high_single,7,1.63610902999746e-11,1
cstr,cstr_0000626,low_single,7,1.61632480059339e-10,1
cstr,cstr_0000627,high_triple,7,1.0000000001099407e-10,1
cstr,cstr_0000636,low_triple,7,3.3404818124418936e-17,1
cstr,cstr_0000637,high_single,7,5.069187379745483e-13,1
cstr,cstr_0000646,low_single,7,1.0788139105262923e-12,1
cstr,cstr_0000647,high_single,7,3.621368497429151e-15,1
cstr,cstr_0000656,low_single,7,1.4740530794833664e-16,1
cstr,cstr_0000657,high_triple,7,1.00201711947784e-10,1
cstr,cstr_0000666,low_triple,7,3.735253196922516e-18,1
cstr,cstr_0000667,high_single,7,6.026713693714994e-17,1
cstr,cstr_0000676,low_single,7,2.007479200711906e-15,1
cstr,cstr_0000677,high_single,7,4.2731097358653e-13,1
cstr,cstr_0000686,low_single,7,4.457121101004748e-14,1
cstr,cstr_0000687,high_triple,7,1.0000001062007612e-10,1
cstr,cstr_0000696,low_triple,7,2.7409743139459846e-19,1
cstr,cstr_0000697,high_single,7,8.68504067351671e-11,1
cstr,cstr_0000706,low_single,7,1.0122465996888343e-10,1
cstr,cstr_0000707,high_single,7,1.0946842921825093e-10,1
cstr,cstr_0000716,low_single,7,1.640684703722251e-10,1
cstr,cstr_0000717,high_triple,7,1.0006614565879249e-10,1
cstr,cstr_0000726,low_triple,7,3.981021319570314e-18,1
cstr,cstr_0000727,high_single,7,1.932978060290539e-11,1
cstr,cstr_0000736,low_single,7,3.253632592873509e-11,1
cstr,cstr_0000737,high_single,7,6.319963425886649e-14,1
cstr,cstr_0000746,low_single,7,3.7273957105926094e-11,1
cstr,cstr_0000747,high_triple,7,1.0000085926859348e-10,1
cstr,cstr_0000756,low_triple,7,5.499234910093916e-14,1
cstr,cstr_0000757,high_single,7,8.979775533456588e-16,1
cstr,cstr_0000766,low_single,7,2.3186607012362716e-13,1
cstr,cstr_0000767,high_single,7,1.0192002682927948e-10,1
cstr,cstr_0000776,low_single,7,4.207183999852074e-11,1
cstr,cstr_0000777,high_triple,7,1.0000068618951256e-10,1
cstr,cstr_0000786,low_triple,7,2.2251535692946048e-11,1
cstr,cstr_0000787,high_single,7,4.150410819918658e-14,1
cstr,cstr_0000796,low_single,7,1.0837501783643222e-09,1
cstr,cstr_0000797,high_single,7,8.239603666444678e-11,1
cstr,cstr_0000806,low_single,7,1.0508251228548814e-10,1
cstr,cstr_0000807,high_triple,7,1.0000000001811759e-10,1
cstr,cstr_0000816,low_triple,7,2.513509017813832e-14,1
cstr,cstr_0000817,high_single,7,1.2289405662457696e-10,1
cstr,cstr_0000826,low_single,7,7.802532802133416e-14,1
cstr,cstr_0000827,high_single,7,5.891234406743587e-13,1
cstr,cstr_0000836,low_single,7,4.934304708637402e-12,1
cstr,cstr_0000837,high_triple,7,1.0000000003957537e-10,1
cstr,cstr_0000846,low_triple,7,2.152860240014631e-13,1
cstr,cstr_0000847,high_single,7,1.0790782213218355e-15,1
cstr,cstr_0000856,low_single,7,1.2549751988711362e-14,1
cstr,cstr_0000857,high_single,7,7.22271793120326e-13,1
cstr,cstr_0000866,low_single,7,1.614859426207335e-14,1
cstr,cstr_0000867,high_triple,7,1.0000000001000057e-10,1
cstr,cstr_0000876,low_triple,7,3.530895336204575e-18,1
cstr,cstr_0000877,high_single,7,4.837011246090983e-14,1
cstr,cstr_0000886,low_single,7,1.294488942279083e-10,1
cstr,cstr_0000887,high_single,7,6.922174456729999e-15,1
cstr,cstr_0000896,low_single,7,5.906826458832935e-16,1
cstr,cstr_0000897,high_triple,7,1.0040490067339691e-10,1
cstr,cstr_0000906,low_triple,7,1.2148493542963527e-14,1
cstr,cstr_0000907,high_single,7,1.459411438158083e-15,1
cstr,cstr_0000916,low_single,7,8.197891668114005e-11,1
cstr,cstr_0000917,high_single,7,1.2188690560239497e-15,1
cstr,cstr_0000926,low_single,7,8.265775983364253e-13,1
cstr,cstr_0000927,high_triple,7,1.0000000766791859e-10,1
cstr,cstr_0000936,low_triple,7,9.314141417613154e-15,1
cstr,cstr_0000937,high_single,7,1.4013177687784282e-10,1
cstr,cstr_0000946,low_single,7,8.330615831825642e-11,1
cstr,cstr_0000947,high_single,7,8.062338656997328e-14,1
cstr,cstr_0000956,low_single,7,2.357537159352004e-14,1
cstr,cstr_0000957,high_triple,7,1.0056735257765636e-10,1
cstr,cstr_0000966,low_triple,7,5.577856493419825e-12,1
cstr,cstr_0000967,high_single,7,6.401682000573996e-11,1
cstr,cstr_0000976,low_single,7,2.2042414526736722e-10,1
cstr,cstr_0000977,high_single,7,1.0510975634654326e-10,1
cstr,cstr_0000986,low_single,7,1.2901161745829887e-10,1
cstr,cstr_0000987,high_triple,7,1.2056597825621746e-10,1
cstr,cstr_0000996,low_triple,7,4.756383187861914e-15,1
cstr,cstr_0000997,high_single,7,3.7625485999899106e-13,1
cstr,cstr_0001006,low_single,7,1.3322245009468115e-17,1
cstr,cstr_0001007,high_single,7,1.1835092393108117e-10,1
cstr,cstr_0001016,low_single,7,9.385535179019137e-15,1
cstr,cstr_0001017,high_triple,7,1.0057456102305744e-10,1
cstr,cstr_0001026,low_triple,7,1.0743480344510828e-18,1
cstr,cstr_0001027,high_single,7,3.137024203150353e-15,1
cstr,cstr_0001036,low_single,7,1.6671915520240785e-13,1
cstr,cstr_0001037,high_single,7,7.436888242522139e-17,1
cstr,cstr_0001046,low_single,7,1.0076841746448276e-10,1
cstr,cstr_0001047,high_triple,7,1.0058421050712002e-10,1
cstr,cstr_0001056,low_triple,7,2.2797570389696607e-12,1
cstr,cstr_0001057,high_single,7,1.206945909352963e-16,1
cstr,cstr_0001066,low_single,7,9.63958922108615e-13,1
cstr,cstr_0001067,high_single,7,1.0655134629305862e-10,1
cstr,cstr_0001076,low_single,7,7.157141083034881e-14,1
cstr,cstr_0001077,high_triple,7,1.000368140194633e-10,1
cstr,cstr_0001086,low_triple,7,3.860456451887008e-16,1
cstr,cstr_0001087,high_single,7,1.0138208498608668e-10,1
cstr,cstr_0001096,low_single,7,1.9821113883570358e-15,1
cstr,cstr_0001097,high_single,7,3.070097365199428e-12,1
cstr,cstr_0001106,low_single,7,6.199433771570202e-12,1
cstr,cstr_0001107,high_triple,7,1.0005276749883457e-10,1
cstr,cstr_0001116,low_triple,7,2.0152498391114725e-14,1
cstr,cstr_0001117,high_single,7,1.5437392986860598e-14,1
cstr,cstr_0001126,low_single,7,2.383471261079878e-13,1
cstr,cstr_0001127,high_single,7,6.681493948952916e-14,1
cstr,cstr_0001136,low_single,7,2.3407755009203217e-13,1
cstr,cstr_0001137,high_triple,7,1.8416029307151653e-10,1
cstr,cstr_0001146,low_triple,7,1.4748448125511394e-11,1
cstr,cstr_0001147,high_single,7,2.7739450461645496e-14,1
cstr,cstr_0001156,low_single,7,7.882140362161333e-11,1
cstr,cstr_0001157,high_single,7,1.1237998095767154e-14,1
cstr,cstr_0001166,low_single,7,3.1797692718409147e-15,1
cstr,cstr_0001167,high_triple,7,1.89051401111677e-10,1
cstr,cstr_0001176,low_triple,7,2.072808113617208e-14,1
cstr,cstr_0001177,high_single,7,1.4511576878125224e-11,1
cstr,cstr_0001186,low_single,7,3.179136044567423e-13,1
cstr,cstr_0001187,high_single,7,1.0289508748852836e-10,1
cstr,cstr_0001196,low_single,7,1.9288929559793372e-15,1
cstr,cstr_0001197,high_triple,7,1.0000000003128382e-10,1
cstr,cstr_0001206,low_triple,7,2.610093235732501e-18,1
cstr,cstr_0001207,high_single,7,4.106509722405904e-12,1
cstr,cstr_0001216,low_single,7,9.6276256231534e-16,1
cstr,cstr_0001217,high_single,7,1.3006028132050246e-14,1
cstr,cstr_0001226,low_single,7,5.757903906375581e-16,1
cstr,cstr_0001227,high_triple,7,1.0000000007389863e-10,1
cstr,cstr_0001236,low_triple,7,1.455229223954573e-11,1
cstr,cstr_0001237,high_single,7,7.216274684021275e-11,1
cstr,cstr_0001246,low_single,7,3.552699904535035e-15,1
cstr,cstr_0001247,high_single,7,1.7859314862178974e-15,1
cstr,cstr_0001256,low_single,7,1.0066063069689794e-10,1
cstr,cstr_0001257,high_triple,7,1.0000042089493275e-10,1
cstr,cstr_0001266,low_triple,7,2.248215829883148e-16,1
cstr,cstr_0001267,high_single,7,1.691712368855177e-12,1
cstr,cstr_0001276,low_single,7,9.728401556190916e-15,1
cstr,cstr_0001277,high_single,7,2.5897037344491915e-14,1
cstr,cstr_0001286,low_single,7,1.7897152367127683e-14,1
cstr,cstr_0001287,high_triple,7,1.0000137535611823e-10,1
cstr,cstr_0001296,low_triple,7,1.706714098635204e-15,1
cstr,cstr_0001297,high_single,7,4.09060541853946e-15,1
cstr,cstr_0001306,low_single,7,2.0994177256850344e-10,1
cstr,cstr_0001307,high_single,7,9.050362347541026e-11,1
cstr,cstr_0001316,low_single,7,2.1871550363988597e-16,1
cstr,cstr_0001317,high_triple,7,1.0000000214997283e-10,1
cstr,cstr_0001326,low_triple,7,4.5943522894784736e-15,1
cstr,cstr_0001327,high_single,7,1.0166972126373424e-10,1
cstr,cstr_0001336,low_single,7,6.137106118113926e-12,1
cstr,cstr_0001337,high_single,7,7.037578259018843e-11,1
cstr,cstr_0001346,low_single,7,5.8135819616416604e-11,1
cstr,cstr_0001347,high_triple,7,1.0000032338023127e-10,1
cstr,cstr_0001356,low_triple,7,1.4632279613025098e-16,1
cstr,cstr_0001357,high_single,7,1.0081745633456157e-10,1
cstr,cstr_0001366,low_single,7,6.600597812827916e-11,1
cstr,cstr_0001367,high_single,7,6.776458448380282e-14,1
cstr,cstr_0001376,low_single,7,2.955347859562358e-14,1
cstr,cstr_0001377,high_triple,7,1.0000000001000019e-10,1
cstr,cstr_0001386,low_triple,7,7.584988036726593e-14,1
cstr,cstr_0001387,high_single,7,1.0410494400634365e-10,1
cstr,cstr_0001396,low_single,7,2.9717537194886e-14,1
cstr,cstr_0001397,high_single,7,4.779692185879034e-17,1
cstr,cstr_0001406,low_single,7,1.8768985761495242e-10,1
cstr,cstr_0001407,high_triple,7,1.0000005558326304e-10,1
cstr,cstr_0001416,low_triple,7,9.566581825101914e-11,1
cstr,cstr_0001417,high_single,7,6.24529396726948e-15,1
cstr,cstr_0001426,low_single,7,3.0539773696375e-14,1
cstr,cstr_0001427,high_single,7,1.03216365128302e-11,1
cstr,cstr_0001436,low_single,7,4.959879402010278e-16,1
cstr,cstr_0001437,high_triple,7,1.2021266474996884e-10,1
cstr,cstr_0001446,low_triple,7,3.683319760177065e-15,1
cstr,cstr_0001447,high_single,7,7.790844074982098e-17,1
cstr,cstr_0001456,low_single,7,1.0305200729219877e-10,1
cstr,cstr_0001457,high_single,7,3.785263818881461e-15,1
cstr,cstr_0001466,low_single,7,1.0360079024973418e-10,1
cstr,cstr_0001467,high_triple,7,1.0000139493612342e-10,1
cstr,cstr_0001476,low_triple,7,1.3870994677060235e-11,1
cstr,cstr_0001477,high_single,7,1.6096772451407102e-14,1
cstr,cstr_0001486,low_single,7,4.3709451989960093e-16,1
cstr,cstr_0001487,high_single,7,1.0353025878881389e-10,1
cstr,cstr_0001496,low_single,7,1.3990242300948943e-10,1
cstr,cstr_0001497,high_triple,7,1.0005278251096662e-10,1
cstr,cstr_0001506,low_triple,7,1.2630612876140655e-11,1
cstr,cstr_0001507,high_single,7,5.166693713402883e-15,1
cstr,cstr_0001516,low_single,7,1.7995527226700362e-10,1
cstr,cstr_0001517,high_single,7,1.7401979267494364e-16,1
cstr,cstr_0001526,low_single,7,4.238372114334554e-14,1
cstr,cstr_0001527,high_triple,7,1.000000000102751e-10,1
cstr,cstr_0001536,low_triple,7,1.0283009701663816e-10,1
cstr,cstr_0001537,high_single,7,2.1379713469744514e-16,1
cstr,cstr_0001546,low_single,7,2.9189035075006015e-14,1
cstr,cstr_0001547,high_single,7,1.0663028211071907e-10,1
cstr,cstr_0001556,low_single,7,6.492172431596129e-17,1
cstr,cstr_0001557,high_triple,7,1.0000019884942618e-10,1
cstr,cstr_0001566,low_triple,7,1.59984421246143e-14,1
cstr,cstr_0001567,high_single,7,7.230142559610483e-11,1
cstr,cstr_0001576,low_single,7,1.3969845399921911e-11,1
cstr,cstr_0001577,high_single,7,1.4931476356332256e-12,1
cstr,cstr_0001586,low_single,7,1.0195382950531043e-10,1
cstr,cstr_0001587,high_triple,7,1.0000000023634625e-10,1
cstr,cstr_0001596,low_triple,7,1.4990669687159195e-10,1
cstr,cstr_0001597,high_single,7,2.0983935916263167e-15,1
cstr,cstr_0001606,low_single,7,2.0666126290114084e-15,1
cstr,cstr_0001607,high_single,7,5.131273903830448e-11,1
cstr,cstr_0001616,low_single,7,6.266952239778085e-14,1
cstr,cstr_0001617,high_triple,7,1.006734133757792e-10,1
cstr,cstr_0001626,low_triple,7,1.0585184773259094e-12,1
cstr,cstr_0001627,high_single,7,6.507654439472488e-17,1
cstr,cstr_0001636,low_single,7,1.8883588605589178e-15,1
cstr,cstr_0001637,high_single,7,1.1885646018191551e-10,1
cstr,cstr_0001646,low_single,7,6.568481683288869e-14,1
cstr,cstr_0001647,high_triple,7,1.0000000004675435e-10,1
cstr,cstr_0001656,low_triple,7,2.8774469745564085e-15,1
cstr,cstr_0001657,high_single,7,5.621292652278109e-11,1
cstr,cstr_0001666,low_single,7,1.3243018810571544e-12,1
cstr,cstr_0001667,high_single,7,1.7855264264049532e-14,1
cstr,cstr_0001676,low_single,7,3.645450718125973e-11,1
cstr,cstr_0001677,high_triple,7,1.0002051544500175e-10,1
cstr,cstr_0001686,low_triple,7,3.5275165392701574e-19,1
cstr,cstr_0001687,high_single,7,9.832188642344329e-09,1
cstr,cstr_0001696,low_single,7,2.44955217894241e-12,1
cstr,cstr_0001697,high_single,7,3.1568979895641897e-12,1
cstr,cstr_0001706,low_single,7,8.281808775304622e-11,1
cstr,cstr_0001707,high_triple,7,1.0000000007610753e-10,1
cstr,cstr_0001716,low_triple,7,5.482033480318394e-11,1
cstr,cstr_0001717,high_single,7,1.1925689523417401e-14,1
cstr,cstr_0001726,low_single,7,8.628591583196577e-12,1
cstr,cstr_0001727,high_single,7,1.2650881328134314e-10,1
cstr,cstr_0001736,low_single,7,1.2092285241199184e-11,1
cstr,cstr_0001737,high_triple,7,1.000051583018163e-10,1
cstr,cstr_0001746,low_triple,7,5.019509694617822e-19,1
cstr,cstr_0001747,high_single,7,8.091711918998559e-13,1
cstr,cstr_0001756,low_single,7,3.247448537452886e-17,1
cstr,cstr_0001757,high_single,7,2.458815987483768e-15,1
cstr,cstr_0001766,low_single,7,1.3250488686843736e-11,1
cstr,cstr_0001767,high_triple,7,1.2805716488159288e-10,1
cstr,cstr_0001776,low_triple,7,1.6864045301157342e-12,1
cstr,cstr_0001777,high_single,7,1.4080315357787059e-12,1
cstr,cstr_0001786,low_single,7,2.8390097600171975e-12,1
cstr,cstr_0001787,high_single,7,8.508883332867516e-15,1
cstr,cstr_0001796,low_single,7,1.0467378599580547e-10,1
cstr,cstr_0001797,high_triple,7,1.0000000001022835e-10,1
cstr,cstr_0001806,low_triple,7,9.86274441495448e-17,1
cstr,cstr_0001807,high_single,7,1.7017542912599798e-10,1
cstr,cstr_0001816,low_single,7,1.0334995219167072e-10,1
cstr,cstr_0001817,high_single,7,7.871359875228965e-13,1
cstr,cstr_0001826,low_single,7,1.3205235039491093e-13,1
cstr,cstr_0001827,high_triple,7,1.001784812677571e-10,1
cstr,cstr_0001836,low_triple,7,4.664578555270661e-16,1
cstr,cstr_0001837,high_single,7,3.3192605091798385e-13,1
cstr,cstr_0001846,low_single,7,7.445567302855455e-15,1
cstr,cstr_0001847,high_single,7,1.758736997584622e-14,1
cstr,cstr_0001856,low_single,7,2.2234101888288707e-14,1
cstr,cstr_0001857,high_triple,7,1.0295573947442448e-10,1
cstr,cstr_0001866,low_triple,7,7.746939275673091e-14,1
cstr,cstr_0001867,high_single,7,1.8069075503349225e-12,1
cstr,cstr_0001876,low_single,7,8.532414542542706e-16,1
cstr,cstr_0001877,high_single,7,9.450927954160252e-11,1
cstr,cstr_0001886,low_single,7,3.5909256230194416e-16,1
cstr,cstr_0001887,high_triple,7,1.0031949540857424e-10,1
cstr,cstr_0001896,low_triple,7,3.962993391721162e-11,1
cstr,cstr_0001897,high_single,7,1.0665678805813251e-10,1
cstr,cstr_0001906,low_single,7,5.2634683581352485e-11,1
cstr,cstr_0001907,high_single,7,9.984687571097569e-11,1
cstr,cstr_0001916,low_single,7,2.813739809402169e-14,1
cstr,cstr_0001917,high_triple,7,1.0000137445659793e-10,1
cstr,cstr_0001926,low_triple,7,1.2239932931124305e-16,1
cstr,cstr_0001927,high_single,7,1.2695982014633218e-12,1
cstr,cstr_0001936,low_single,7,1.908200105448843e-13,1
cstr,cstr_0001937,high_single,7,3.1546497769870115e-14,1
cstr,cstr_0001946,low_single,7,1.9342727157392364e-12,1
cstr,cstr_0001947,high_triple,7,1.0442093950093499e-10,1
cstr,cstr_0001956,low_triple,7,5.70350794158362e-14,1
cstr,cstr_0001957,high_single,7,6.920699830358477e-15,1
cstr,cstr_0001966,low_single,7,9.652752049359836e-11,1
cstr,cstr_0001967,high_single,7,7.922623465887946e-15,1
cstr,cstr_0001976,low_single,7,1.117700783226012e-15,1
cstr,cstr_0001977,high_triple,7,1.0000000423116492e-10,1
cstr,cstr_0001986,low_triple,7,5.807241418570589e-13,1
cstr,cstr_0001987,high_single,7,1.1178217129668197e-10,1
cstr,cstr_0001996,low_single,7,1.1721534099667941e-10,1
cstr,cstr_0001997,high_single,7,2.818040058147888e-16,1
cstr,cstr_0002006,low_single,7,1.7681292095421646e-13,1
cstr,cstr_0002007,high_triple,7,1.0000553964717595e-10,1
cstr,cstr_0002016,low_triple,7,5.242395111141259e-12,1
cstr,cstr_0002017,high_single,7,7.884367123263392e-14,1
cstr,cstr_0002026,low_single,7,1.402968907055815e-12,1
cstr,cstr_0002027,high_single,7,4.980205782738126e-15,1
cstr,cstr_0002036,low_single,7,1.0576774975575594e-10,1
cstr,cstr_0002037,high_triple,7,1.0166336911287667e-10,1
cstr,cstr_0002046,low_triple,7,4.472394494260269e-15,1
cstr,cstr_0002047,high_single,7,7.805069829669447e-16,1
cstr,cstr_0002056,low_single,7,8.081212657932698e-16,1
cstr,cstr_0002057,high_single,7,1.2338288646505015e-15,1
cstr,cstr_0002066,low_single,7,9.304328520713802e-11,1
cstr,cstr_0002067,high_triple,7,1.0000146802285623e-10,1
cstr,cstr_0002076,low_triple,7,2.0724295393933678e-16,1
cstr,cstr_0002077,high_single,7,4.471071787316943e-12,1
cstr,cstr_0002086,low_single,7,1.0611762821111221e-10,1
cstr,cstr_0002087,high_single,7,5.646567237538527e-10,1
cstr,cstr_0002096,low_single,7,2.1464434952028227e-13,1
cstr,cstr_0002097,high_triple,7,1.0013031093095112e-10,1
cstr,cstr_0002106,low_triple,7,9.666625120798615e-18,1
cstr,cstr_0002107,high_single,7,2.1915152654798635e-13,1
cstr,cstr_0002116,low_single,7,7.525505089420167e-15,1
cstr,cstr_0002117,high_single,7,9.65865319722731e-11,1
cstr,cstr_0002126,low_single,7,1.0260514842682921e-10,1
cstr,cstr_0002127,high_triple,7,1.00007724743212e-10,1
cstr,cstr_0002136,low_triple,7,7.895849432710302e-18,1
cstr,cstr_0002137,high_single,7,8.67976844308168e-11,1
cstr,cstr_0002146,low_single,7,8.726633437451832e-12,1
cstr,cstr_0002147,high_single,7,3.243759281961346e-14,1
cstr,cstr_0002156,low_single,7,5.5879540709499816e-11,1
cstr,cstr_0002157,high_triple,7,1.1498718875634777e-10,1
cstr,cstr_0002166,low_triple,7,7.236784280003078e-17,1
cstr,cstr_0002167,high_single,7,1.943431188297596e-15,1
cstr,cstr_0002176,low_single,7,2.2804965516627405e-14,1
cstr,cstr_0002177,high_single,7,1.6161108119623563e-09,1
cstr,cstr_0002186,low_single,7,1.685431630755049e-13,1
cstr,cstr_0002187,high_triple,7,1.0000000145815447e-10,1
cstr,cstr_0002196,low_triple,7,6.956589939943203e-16,1
cstr,cstr_0002197,high_single,7,1.0049271261455215e-10,1
cstr,cstr_0002206,low_single,7,5.0058378011716546e-15,1
cstr,cstr_0002207,high_single,7,9.288416825085275e-11,1
cstr,cstr_0002216,low_single,7,1.899849470508981e-12,1
cstr,cstr_0002217,high_triple,7,1.0234648760746607e-10,1
cstr,cstr_0002226,low_triple,7,2.4265157565272224e-14,1
cstr,cstr_0002227,high_single,7,1.0292052058310207e-10,1
cstr,cstr_0002236,low_single,7,6.981595638661618e-17,1
cstr,cstr_0002237,high_single,7,1.0159187811017447e-10,1
cstr,cstr_0002246,low_single,7,5.356594634993352e-15,1
cstr,cstr_0002247,high_triple,7,1.000072179700203e-10,1
cstr,cstr_0002256,low_triple,7,4.007042602360676e-12,1
cstr,cstr_0002257,high_single,7,3.0618872541830386e-11,1
cstr,cstr_0002266,low_single,7,6.371190180247735e-13,1
cstr,cstr_0002267,high_single,7,1.1453275342291504e-11,1
cstr,cstr_0002276,low_single,7,1.3722953610719568e-17,1
cstr,cstr_0002277,high_triple,7,1.0000000003344482e-10,1
cstr,cstr_0002286,low_triple,7,9.239077223793137e-18,1
cstr,cstr_0002287,high_single,7,4.853511506435657e-11,1
cstr,cstr_0002296,low_single,7,1.0246777972649137e-12,1
cstr,cstr_0002297,high_single,7,2.8296653903288396e-15,1
cstr,cstr_0002306,low_single,7,1.543353878174564e-11,1
cstr,cstr_0002307,high_triple,7,1.000000124574512e-10,1
cstr,cstr_0002316,low_triple,7,8.536670932012915e-15,1
cstr,cstr_0002317,high_single,7,9.414208605589865e-14,1
cstr,cstr_0002326,low_single,7,9.44071519043621e-14,1
cstr,cstr_0002327,high_single,7,5.79446762822304e-15,1
cstr,cstr_0002336,low_single,7,1.2747857279912173e-13,1
cstr,cstr_0002337,high_triple,7,1.0000572157788878e-10,1
cstr,cstr_0002346,low_triple,7,3.615549752341241e-10,1
cstr,cstr_0002347,high_single,7,1.0226108183648846e-10,1
