domain,n,mode,repetition,time_ms,throughput_mroots_s,checksum,nonfinite
bem,8192,serial,18,11.0269851685,0.742904780849,23613.149247674632,0
bem,8192,serial,19,11.0087451935,0.744135671779,23613.149247674632,0
bem,8192,serial,20,11.0137548447,0.743797198643,23613.149247674632,0
bem,8192,serial,21,11.0146150589,0.743739109918,23613.149247674632,0
bem,8192,serial,22,11.0484542847,0.741461184427,23613.149247674632,0
bem,8192,serial,23,11.0283060074,0.742815804577,23613.149247674632,0
bem,8192,serial,24,11.017115593,0.743570304848,23613.149247674632,0
bem,8192,serial,25,11.0850658417,0.739012299702,23613.149247674632,0
bem,8192,serial,26,11.0259561539,0.742974113599,23613.149247674632,0
bem,8192,serial,27,11.0170650482,0.743573716244,23613.149247674632,0
bem,8192,serial,28,11.0086145401,0.744144503394,23613.149247674632,0
bem,8192,serial,29,11.0071144104,0.744245920825,23613.149247674632,0
bem,32768,serial,0,43.5588207245,0.75227013622,95193.221636595292,0
bem,32768,serial,1,44.1497812271,0.742200733259,95193.221636595292,0
bem,32768,serial,2,44.2033205032,0.741301776132,95193.221636595292,0
bem,32768,serial,3,44.2156915665,0.741094368065,95193.221636595292,0
bem,32768,serial,4,44.1221008301,0.742666359569,95193.221636595292,0
bem,32768,serial,5,44.2112112045,0.741169470531,95193.221636595292,0
bem,32768,serial,6,44.2185907364,0.741045778581,95193.221636595292,0
bem,32768,serial,7,44.2082214355,0.741219595269,95193.221636595292,0
bem,32768,serial,8,44.1207818985,0.742688560583,95193.221636595292,0
bem,32768,serial,9,44.1063108444,0.742932232886,95193.221636595292,0
bem,32768,serial,10,44.1533412933,0.742140889911,95193.221636595292,0
bem,32768,serial,11,44.1193704605,0.742712320189,95193.221636595292,0
bem,32768,serial,12,44.0624313354,0.743672080883,95193.221636595292,0
bem,32768,serial,13,44.3096513748,0.739522857511,95193.221636595292,0
bem,32768,serial,14,44.0902509689,0.743202845978,95193.221636595292,0
bem,32768,serial,15,44.2918405533,0.739820237558,95193.221636595292,0
bem,32768,serial,16,44.0891313553,0.743221719111,95193.221636595292,0
bem,32768,serial,17,44.1523809433,0.742157032077,95193.221636595292,0
bem,32768,serial,18,44.0932312012,0.743152613391,95193.221636595292,0
bem,32768,serial,19,44.1368808746,0.742417664109,95193.221636595292,0
bem,32768,serial,20,44.1126413345,0.742825616619,95193.221636595292,0
bem,32768,serial,21,44.1197414398,0.742706075118,95193.221636595292,0
bem,32768,serial,22,44.2933921814,0.739794321144,95193.221636595292,0
bem,32768,serial,23,44.2087516785,0.741210705028,95193.221636595292,0
bem,32768,serial,24,44.1266202927,0.742590295442,95193.221636595292,0
bem,32768,serial,25,44.1409711838,0.742348868211,95193.221636595292,0
bem,32768,serial,26,44.2358903885,0.740755972407,95193.221636595292,0
bem,32768,serial,27,44.079791069,0.743379204059,95193.221636595292,0
bem,32768,serial,28,44.2034311295,0.741299920905,95193.221636595292,0
bem,32768,serial,29,44.0781116486,0.743407527556,95193.221636595292,0
bem,131072,serial,0,174.203672409,0.752406640959,384749.15279506525,0
bem,131072,serial,1,176.807993889,0.741323947617,384749.15279506525,0
bem,131072,serial,2,176.633834839,0.742054885009,384749.15279506525,0
bem,131072,serial,3,176.900524139,0.740936187938,384749.15279506525,0
bem,131072,serial,4,176.92686367,0.740825882972,384749.15279506525,0
bem,131072,serial,5,176.873333931,0.741050089841,384749.15279506525,0
bem,131072,serial,6,176.671443939,0.741896919375,384749.15279506525,0
bem,131072,serial,7,176.604814529,0.742176822015,384749.15279506525,0
bem,131072,serial,8,176.672034264,0.741894440432,384749.15279506525,0
bem,131072,serial,9,176.820203781,0.741272757282,384749.15279506525,0
bem,131072,serial,10,176.665405273,0.741922278429,384749.15279506525,0
bem,131072,serial,11,176.756923676,0.741538137655,384749.15279506525,0
bem,131072,serial,12,177.020784378,0.740432828046,384749.15279506525,0
bem,131072,serial,13,176.633803368,0.742055017222,384749.15279506525,0
bem,131072,serial,14,176.776244164,0.741457092384,384749.15279506525,0
bem,131072,serial,15,176.96632576,0.740660684665,384749.15279506525,0
bem,131072,serial,16,176.922794342,0.740842922403,384749.15279506525,0
bem,131072,serial,17,177.109265327,0.740062919677,384749.15279506525,0
bem,131072,serial,18,177.180753708,0.73976432122,384749.15279506525,0
bem,131072,serial,19,176.749975204,0.741567289321,384749.15279506525,0
bem,131072,serial,20,176.963913918,0.740670779135,384749.15279506525,0
bem,131072,serial,21,176.849235535,0.741151069179,384749.15279506525,0
bem,131072,serial,22,176.997493744,0.740530259652,384749.15279506525,0
bem,131072,serial,23,176.744133949,0.741591797539,384749.15279506525,0
bem,131072,serial,24,176.604444504,0.742178377041,384749.15279506525,0
bem,131072,serial,25,176.979624748,0.740605028327,384749.15279506525,0
bem,131072,serial,26,177.024124146,0.740418858914,384749.15279506525,0
bem,131072,serial,27,177.079874039,0.740185753528,384749.15279506525,0
bem,131072,serial,28,177.116974831,0.740030706404,384749.15279506525,0
bem,131072,serial,29,177.030613899,0.740391715947,384749.15279506525,0
bem,524288,serial,0,697.703791618,0.751447829721,1541597.1972558007,0
bem,524288,serial,1,707.219857216,0.741336650337,1541597.1972558007,0
bem,524288,serial,2,707.298277855,0.741254455744,1541597.1972558007,0
