index,h_relative,near_knot,fd,min_side_relative_error,branch_change,status
393,9.9999999999999995e-07,0,0.14335970394953043,3.3441372941166247e-08,0,1
394,9.9999999999999995e-07,0,0.029026621239108326,3.5637942960792557e-05,0,1
395,9.9999999999999995e-07,0,0.60863144980102679,7.0347584151781982e-05,0,1
396,9.9999999999999995e-07,0,0.024923791599031051,6.7147570082171428e-07,0,1
397,9.9999999999999995e-07,0,0.027628074009360234,3.7965368447960204e-08,0,1
398,9.9999999999999995e-07,1,0.02301628020895782,0.00032642116957481992,0,1
399,9.9999999999999995e-07,0,0.027919888114178379,3.8283472398171365e-09,0,1
400,9.9999999999999995e-07,0,0.074565663730474477,8.9593907573094566e-09,0,1
401,9.9999999999999995e-07,1,0.02327792521300379,6.0337033296144907e-07,0,1
402,9.9999999999999995e-07,0,0.019352365440537179,5.1117805056708229e-08,0,1
403,9.9999999999999995e-07,0,0.028772094509003893,1.3709359060339887e-09,0,1
404,9.9999999999999995e-07,0,0.023810584785203915,2.68130955464696e-10,0,1
405,9.9999999999999995e-07,0,0.096419024991720198,4.7702210088842794e-07,0,1
406,9.9999999999999995e-07,0,0.090748736406076655,6.7628897223419945e-06,0,1
407,9.9999999999999995e-07,0,0.10836934940535425,2.0244199239815333e-06,0,1
408,9.9999999999999995e-07,0,0.028730045775567994,7.0466557493227778e-09,0,1
409,9.9999999999999995e-07,0,0.091758952897099622,5.7021583490502147e-07,0,1
410,9.9999999999999995e-07,0,0.077869918626663009,8.9312191906519106e-09,0,1
411,9.9999999999999995e-07,0,0.1265710429016958,4.0385330491030995e-08,0,1
412,9.9999999999999995e-07,0,0.013020439212627707,1.7920377983137677e-08,0,1
413,9.9999999999999995e-07,0,0.012905503333568134,1.7818785358827168e-08,0,1
414,9.9999999999999995e-07,0,0.029924137958901333,3.1862789358258151e-08,0,1
415,9.9999999999999995e-07,0,0.049268408070327611,6.8196825134609006e-07,0,1
416,9.9999999999999995e-07,0,0.019120992193914391,1.5434763621145339e-07,0,1
417,9.9999999999999995e-07,0,0.058901930012256257,1.0162283840982996e-10,0,1
418,9.9999999999999995e-07,1,0.017249532786726758,5.2141467803492403e-11,0,1
419,9.9999999999999995e-07,1,0.020643121073590176,1.0577295883276138e-08,0,1
420,9.9999999999999995e-07,0,0.074772160638863189,6.1933723282032844e-07,0,1
421,9.9999999999999995e-07,0,0.027209283120279266,3.8180352627783023e-08,0,1
422,9.9999999999999995e-07,0,0.025255743554693046,1.0217954408111587e-08,0,1
423,9.9999999999999995e-07,0,0.025992665252583907,4.4331354933066306e-11,0,1
424,9.9999999999999995e-07,0,0.019496899748411688,1.8276899307279382e-06,0,1
425,9.9999999999999995e-07,0,0.056993101501923049,5.0439299739375989e-07,0,1
426,9.9999999999999995e-07,0,0.02488065397088263,4.708089472510171e-08,0,1
427,9.9999999999999995e-07,0,0.020517826061539034,1.2680458089024655e-08,0,1
428,9.9999999999999995e-07,0,0.089602912703107426,6.0923433059574611e-08,0,1
429,9.9999999999999995e-07,0,0.15762864295394863,2.1666322936118926e-05,0,1
430,9.9999999999999995e-07,0,0.024276653963443147,6.3862339797262683e-09,0,1
431,9.9999999999999995e-07,0,0.058822554822994443,1.0014716537112421e-05,0,1
432,9.9999999999999995e-07,1,0.022416424039666358,1.7139756148545833e-07,0,1
433,9.9999999999999995e-07,0,0.024807958048457587,6.9504180810261504e-09,0,1
434,9.9999999999999995e-07,0,0.074364299442734302,1.6760453793900201e-05,0,1
435,9.9999999999999995e-07,0,0.028075082922344612,3.4672602466790816e-09,0,1
436,9.9999999999999995e-07,0,0.023980739306773077,2.2406654161022697e-09,0,1
437,9.9999999999999995e-07,0,0.11659431108425006,8.2231851394052128e-06,0,1
438,9.9999999999999995e-07,0,0.074739516575967904,2.5142422939938145e-05,0,1
439,9.9999999999999995e-07,0,0.093421779553652981,4.9287818274426251e-06,0,1
440,9.9999999999999995e-07,0,0.027600731679603197,8.4001368304081914e-09,0,1
441,9.9999999999999995e-07,0,0.09507023994647204,2.3868622297848159e-07,0,1
442,9.9999999999999995e-07,0,0.028072621736947308,1.9127803490804325e-08,0,1
443,9.9999999999999995e-07,0,0.11354074384043863,1.1523078678685119e-08,0,1
444,9.9999999999999995e-07,0,0.030785899181362045,3.0091588011571618e-08,0,1
445,9.9999999999999995e-07,0,0.06767851451319,2.3094140781076413e-07,0,1
446,9.9999999999999995e-07,0,0.44844909713645276,1.1365288231932178e-05,0,1
447,9.9999999999999995e-07,0,0.096562046839010027,2.9761628093020131e-07,0,1
448,9.9999999999999995e-07,1,0.01374547393753201,1.0085570538765919e-10,0,1
449,9.9999999999999995e-07,0,0.030705669477702893,3.1033490656190031e-09,0,1
450,9.9999999999999995e-07,0,0.016850653747970731,2.3117891517436189e-10,0,1
451,9.9999999999999995e-07,0,0.030212076232628334,5.0437961106934054e-08,0,1
452,9.9999999999999995e-07,0,0.027876765381779238,1.2546716718114947e-08,0,1
453,9.9999999999999995e-07,0,0.059543318347859739,5.8555803327090055e-10,0,1
454,9.9999999999999995e-07,0,0.028381885850704648,4.4344348822134038e-08,0,1
455,9.9999999999999995e-07,0,0.13306685171359947,3.3431562457849687e-06,0,1
456,9.9999999999999995e-07,0,0.17548692132413374,5.6787390715441665e-07,0,1
457,9.9999999999999995e-07,0,0.024161730065392184,7.0970261068354912e-09,0,1
458,9.9999999999999995e-07,0,0.15222712205058475,4.2482519631377469e-07,0,1
459,9.9999999999999995e-07,0,0.061761054734855735,1.1882605550497409e-08,0,1
460,9.9999999999999995e-07,0,0.13882491382782133,9.9389842866753347e-07,0,1
461,9.9999999999999995e-07,0,0.016345198325355366,5.9017420627690969e-07,0,1
462,9.9999999999999995e-07,0,0.065014527452354212,5.3418731176083916e-08,0,1
463,9.9999999999999995e-07,0,0.094066224063737658,1.2760076791195212e-06,0,1
464,9.9999999999999995e-07,0,0.073675476910881763,7.7720384904249904e-08,0,1
465,9.9999999999999995e-07,0,0.023774675975649272,1.0068975725201071e-09,0,1
466,9.9999999999999995e-07,0,0.019608138592912702,1.4267011863327963e-08,0,1
467,9.9999999999999995e-07,0,0.011610849722391115,1.497021643419918e-09,0,1
468,9.9999999999999995e-07,0,0.02032493437340108,3.0882125069544652e-07,0,1
469,9.9999999999999995e-07,0,0.089584372312627114,2.8200231111982146e-10,0,1
470,9.9999999999999995e-07,0,0.028320311588295188,5.0364298972467869e-08,0,1
471,9.9999999999999995e-07,0,0.028038109124573749,1.3650355419462715e-08,0,1
472,9.9999999999999995e-07,0,0.067417362952462492,2.3726866662407361e-07,0,1
473,9.9999999999999995e-07,0,0.075571142302830865,1.6755653017319888e-08,0,1
474,9.9999999999999995e-07,0,0.02979575860530596,1.207254903625059e-08,0,1
475,9.9999999999999995e-07,0,0.032367744051042452,1.2263448106332696e-08,0,1
476,9.9999999999999995e-07,0,0.029211143744923725,9.785014749745432e-09,0,1
477,9.9999999999999995e-07,1,0.01584518684328971,3.9640839887469591e-09,0,1
478,9.9999999999999995e-07,0,0.030483737577276994,5.9118708958922422e-09,0,1
479,9.9999999999999995e-07,0,0.073666729195872804,1.2276906957852315e-08,0,1
480,9.9999999999999995e-07,0,0.074633836219356806,2.9829759886803358e-07,0,1
481,9.9999999999999995e-07,1,0.024559300980060862,2.483183242744023e-10,0,1
482,9.9999999999999995e-07,0,0.36606528192815746,3.0497648506678245e-05,0,1
483,9.9999999999999995e-07,0,0.21310552791253634,7.2510838323920366e-07,0,1
484,9.9999999999999995e-07,0,0.099687022826153188,2.209415518534474e-07,0,1
485,9.9999999999999995e-07,0,0.019204259684009621,3.7130926906195138e-11,0,1
486,9.9999999999999995e-07,0,0.028471335760511716,3.1091498432914387e-07,0,1
487,9.9999999999999995e-07,0,0.075958461444632433,5.3489338512116004e-09,0,1
488,9.9999999999999995e-07,0,0.030152076513846243,3.8838390486456122e-08,0,1
489,9.9999999999999995e-07,0,0.028971277193525227,2.6358456296535486e-09,0,1
490,9.9999999999999995e-07,0,0.028773426888216561,3.0926835311978447e-08,0,1
491,9.9999999999999995e-07,0,0.028477797514395171,1.3006532012806634e-08,0,1
492,9.9999999999999995e-07,0,0.029756817312216011,9.8330743183465351e-09,0,1
493,9.9999999999999995e-07,0,0.045639837551089905,1.2416954619964173e-10,0,1
494,9.9999999999999995e-07,0,0.029586665525098511,1.6050492072325423e-08,0,1
495,9.9999999999999995e-07,0,0.015348868846606262,3.0751285051303618e-11,0,1
496,9.9999999999999995e-07,0,0.020082204267328586,5.3646083544736806e-07,0,1
497,9.9999999999999995e-07,0,0.029979625299305611,2.5185814829928686e-10,0,1
498,9.9999999999999995e-07,0,0.017336612369886758,4.1798279266157844e-08,0,1
499,9.9999999999999995e-07,0,0.04321835980566778,8.9678091065669026e-11,0,1
500,9.9999999999999995e-07,1,0.013765394938522765,1.2431287568645252e-06,0,1
501,9.9999999999999995e-07,1,0.02175929365235332,3.313193413610007e-10,0,1
502,9.9999999999999995e-07,0,0.035753005409446009,1.9689586388086955e-10,0,1
503,9.9999999999999995e-07,0,0.047177865280651231,1.371814329292704e-10,0,1
504,9.9999999999999995e-07,0,0.021424727115849387,1.0970217875182762e-07,0,1
505,9.9999999999999995e-07,1,0.015354751267269486,9.7858923941860994e-09,0,1
506,9.9999999999999995e-07,0,0.018072796340060857,3.1528823135764928e-06,0,1
507,9.9999999999999995e-07,1,0.015041970809342341,9.5623190290651322e-10,0,1
508,9.9999999999999995e-07,0,0.014199386688888354,7.5219041559342445e-09,0,1
509,9.9999999999999995e-07,0,0.016418161651898428,1.0694039012139255e-08,0,1
510,9.9999999999999995e-07,1,0.023124318086873066,1.3248237224557429e-07,0,1
511,9.9999999999999995e-07,0,0.014892277540674407,2.8369364620199874e-07,0,1
512,9.9999999999999995e-07,0,0.013848161280162162,5.9596602763701264e-10,0,1
513,9.9999999999999995e-07,0,0.029126694656321468,1.4473797729059741e-10,0,1
514,9.9999999999999995e-07,0,0.036281118412868525,1.4830460221118214e-06,0,1
515,9.9999999999999995e-07,1,0.017078256505315935,6.8698304306395282e-10,0,1
516,9.9999999999999995e-07,0,0.028295969790426572,4.7833273012152338e-10,0,1
517,9.9999999999999995e-07,1,0.017315899047927824,1.0244245008563429e-10,0,1
518,9.9999999999999995e-07,0,0.017788935764560348,8.6236244418825534e-10,0,1
519,9.9999999999999995e-07,1,0.015394595468378127,6.2167305700914566e-10,0,1
520,9.9999999999999995e-07,1,0.014711070253348037,1.2671804984585037e-10,0,1
521,9.9999999999999995e-07,0,0.014354166724989317,3.1888279975425881e-10,0,1
522,9.9999999999999995e-07,0,0.028927872442541688,4.9356216491318236e-08,0,1
523,9.9999999999999995e-07,0,0.01522569848273856,2.9109064152666012e-08,0,1
524,9.9999999999999995e-07,1,0.018216770383342722,1.7752942801667892e-08,0,1
525,9.9999999999999995e-07,0,0.026915554040674302,1.0658285147398729e-10,0,1
526,9.9999999999999995e-07,0,0.01516544654856072,7.7221575489204428e-11,0,1
527,9.9999999999999995e-07,0,0.048267084143628861,7.4771964972237095e-07,0,1
528,9.9999999999999995e-07,0,0.040369509020043902,1.3405563612247779e-06,0,1
529,9.9999999999999995e-07,0,0.014684096736124388,1.5087837895714522e-07,0,1
530,9.9999999999999995e-07,0,0.017797402889380431,6.3120613246217616e-10,0,1
531,9.9999999999999995e-07,0,0.032294921629307784,3.1392689302172156e-10,0,1
532,9.9999999999999995e-07,0,0.020196380196208442,6.3547506993935186e-10,0,1
533,9.9999999999999995e-07,0,0.016877246822192691,1.6085226037458183e-08,0,1
534,9.9999999999999995e-07,0,0.01510771780117472,8.2236476705258683e-10,0,1
535,9.9999999999999995e-07,1,0.014482085468616807,2.3275230332100343e-09,0,1
536,9.9999999999999995e-07,0,0.015053695440448312,1.6328169413626858e-08,0,1
537,9.9999999999999995e-07,0,0.059128905436843085,7.3598787565509791e-07,0,1
538,9.9999999999999995e-07,0,0.043500103606509528,6.3891745598435513e-07,0,1
539,9.9999999999999995e-07,0,0.015004703133524616,7.6591033085722727e-08,0,1
540,9.9999999999999995e-07,1,0.017532661742338009,2.4480965525764848e-09,0,1
541,9.9999999999999995e-07,0,0.014861432868195216,8.8871583364249662e-07,0,1
542,9.9999999999999995e-07,1,0.016382331274622207,8.1043226309936831e-05,0,1
543,9.9999999999999995e-07,1,0.034311343916528042,7.20268815413653e-10,0,1
544,9.9999999999999995e-07,1,0.014798141846792942,1.4551808424066836e-10,0,1
545,9.9999999999999995e-07,1,0.015589075263350174,9.3876028888821153e-11,0,1
546,9.9999999999999995e-07,1,0.014148190068601636,3.2812206852385486e-10,0,1
547,9.9999999999999995e-07,0,0.014877415249870232,3.4037565313464282e-08,0,1
548,9.9999999999999995e-07,1,0.017265316749305891,1.0168962853883084e-07,0,1
549,9.9999999999999995e-07,0,0.012579333003592208,7.5864032329293657e-09,0,1
550,9.9999999999999995e-07,0,0.016368284791845718,2.4608565942354665e-10,0,1
551,9.9999999999999995e-07,0,0.014519999521186466,8.1573203883301783e-09,0,1
552,9.9999999999999995e-07,0,0.019727054794317817,5.5512228146815225e-11,0,1
553,9.9999999999999995e-07,0,0.018383995834847768,3.1878079944800532e-10,0,1
554,9.9999999999999995e-07,0,0.015839262852018733,7.3540001437536747e-09,0,1
555,9.9999999999999995e-07,1,0.013604555933108746,1.9237249404473683e-08,0,1
556,9.9999999999999995e-07,0,0.025823781701172895,2.8337896707353587e-08,0,1
557,9.9999999999999995e-07,0,0.015384489498101421,3.6139784624743764e-08,0,1
558,9.9999999999999995e-07,1,0.012709868081073546,5.88737706878072e-09,0,1
559,9.9999999999999995e-07,0,0.031624217470283884,1.8114071353828352e-08,0,1
560,9.9999999999999995e-07,1,0.027840410784186951,1.5167980158025953e-09,0,1
561,9.9999999999999995e-07,1,0.012956175963518659,0.0029962360361855782,0,1
562,9.9999999999999995e-07,0,0.016582904296379181,1.8908550219523884e-06,0,1
563,9.9999999999999995e-07,0,0.029482200951929924,6.6539637856258836e-08,0,1
564,9.9999999999999995e-07,0,0.026446569293007403,3.1063019335515618e-07,0,1
565,9.9999999999999995e-07,0,0.016729345958660921,2.5806281480717942e-08,0,1
566,9.9999999999999995e-07,0,0.018097919243331748,3.0305371466014119e-07,0,1
567,9.9999999999999995e-07,1,0.011829464919082655,5.6949156919168608e-09,0,1
568,9.9999999999999995e-07,1,0.014716988765582785,7.4326904897222009e-10,0,1
569,9.9999999999999995e-07,0,0.040414466502692571,7.8304293834413643e-07,0,1
570,9.9999999999999995e-07,0,0.012830358863839304,7.8269209973578824e-10,0,1
571,9.9999999999999995e-07,0,0.021627300629847284,1.5412985487365598e-09,0,1
572,9.9999999999999995e-07,0,0.018487192739945528,9.7113726120158629e-07,0,1
573,9.9999999999999995e-07,0,0.012506967981502255,2.2765134860928085e-07,0,1
574,9.9999999999999995e-07,0,0.025893822101948925,1.8065216767574311e-08,0,1
575,9.9999999999999995e-07,1,0.021722095779278156,3.4572844030283702e-08,0,1
576,9.9999999999999995e-07,0,0.027238596007363759,8.3336233458793436e-11,0,1
577,9.9999999999999995e-07,0,0.018674307710309507,2.2021274406882493e-09,0,1
578,9.9999999999999995e-07,0,0.037102201305603391,7.7372320286933468e-07,0,1
579,9.9999999999999995e-07,1,0.015580947485017644,8.939315445850933e-07,0,1
580,9.9999999999999995e-07,0,0.013433194186697351,3.5034572490457688e-07,0,1
581,9.9999999999999995e-07,0,0.012596197906711836,2.5917009138100492e-07,0,1
582,9.9999999999999995e-07,0,0.038516302580920196,5.786986337209508e-07,0,1
583,9.9999999999999995e-07,0,0.024172757157259334,6.9810239853891288e-08,0,1
584,9.9999999999999995e-07,0,0.013542953863661234,2.876508137271361e-08,0,1
585,9.9999999999999995e-07,0,0.027801583055650548,8.9898261391658012e-08,0,1
586,9.9999999999999995e-07,1,0.01788181011715792,4.3703582885082724e-10,0,1
587,9.9999999999999995e-07,0,0.016686285235972556,7.0268597021937067e-08,0,1
588,9.9999999999999995e-07,0,0.013511496300845272,1.3325362000709016e-09,0,1
589,9.9999999999999995e-07,0,0.01245759081843263,3.9178363513280938e-09,0,1
590,9.9999999999999995e-07,0,0.01483724363906648,9.6526133817839344e-07,0,1
591,9.9999999999999995e-07,0,0.035072696625160452,7.7269277666466868e-09,0,1
592,9.9999999999999995e-07,0,0.013900126721975145,7.4538566189716887e-10,0,1
593,9.9999999999999995e-07,0,0.014425549548855053,1.8751806366695766e-09,0,1
594,9.9999999999999995e-07,1,0.013215237220639227,3.28341357953012e-10,0,1
595,9.9999999999999995e-07,1,0.016964816267457439,0.00024328532707698132,0,1
596,9.9999999999999995e-07,1,0.019601655980111543,4.7726722759596281e-09,0,1
597,9.9999999999999995e-07,0,0.020658025963403104,2.3035089324434871e-07,0,1
598,9.9999999999999995e-07,0,0.016887486007913156,6.1167360859415306e-10,0,1
599,9.9999999999999995e-07,0,0.024278604970759638,5.8881626844567848e-10,0,1
0,2.9999999999999999e-07,1,0.022390625840293284,1.3258129443567157e-09,0,1
1,2.9999999999999999e-07,0,0.012874546707075234,1.8947723767477292e-09,0,1
2,2.9999999999999999e-07,0,0.017882258719294223,1.517874664286131e-09,0,1
3,2.9999999999999999e-07,0,0.019408421333281342,9.1564793888593822e-10,0,1
4,2.9999999999999999e-07,0,0.042186705384828369,1.2339785253186366e-07,0,1
5,2.9999999999999999e-07,0,0.030117985603381449,2.4471696424869633e-08,0,1
6,2.9999999999999999e-07,0,0.041058796249328608,4.2788086408761151e-10,0,1
7,2.9999999999999999e-07,0,0.018637946329428737,1.1792004343703861e-09,0,1
8,2.9999999999999999e-07,0,0.033911995638439309,6.1191959062527019e-10,0,1
9,2.9999999999999999e-07,1,0.040594922797813723,1.2319615477898691e-11,0,1
10,2.9999999999999999e-07,1,0.026493520569598965,5.6407884858566787e-11,0,1
11,2.9999999999999999e-07,0,0.019412806519637994,1.4100710714579295e-09,0,1
12,2.9999999999999999e-07,0,0.0160831568723767,1.7148831681347796e-07,0,1
13,2.9999999999999999e-07,1,0.020392244974248991,1.3774147908872898e-07,0,1
14,2.9999999999999999e-07,0,0.016847551649587882,4.3004837866695717e-08,0,1
15,2.9999999999999999e-07,0,0.030892630864052494,9.5614060121994949e-10,0,1
16,2.9999999999999999e-07,0,0.010783608762586003,1.6125138706340724e-07,0,1
17,2.9999999999999999e-07,0,0.020351267166788742,5.4417282289263421e-10,0,1
18,2.9999999999999999e-07,0,0.037364251110962907,3.6931459338246324e-10,0,1
19,2.9999999999999999e-07,0,0.028532229750268836,1.1236708339643838e-07,0,1
20,2.9999999999999999e-07,1,0.021622013715630214,1.7969833571544596e-09,0,1
21,2.9999999999999999e-07,1,0.018034659317241568,0.00028841558469897542,0,1
22,2.9999999999999999e-07,1,0.020034366758338952,2.1732148300272178e-07,0,1
23,2.9999999999999999e-07,0,0.017248418071181368,8.371754823125133e-10,0,1
24,2.9999999999999999e-07,1,0.018759308016272472,0.00028685025631665747,0,1
25,2.9999999999999999e-07,0,0.023019368361194871,2.9251164280252141e-11,0,1
26,2.9999999999999999e-07,0,0.025809643026686219,1.1851201910084278e-09,0,1
27,2.9999999999999999e-07,1,0.020526738540765855,1.7233287960593964e-05,0,1
28,2.9999999999999999e-07,1,0.025237664426823965,4.7053304019243886e-09,0,1
29,2.9999999999999999e-07,0,0.018726472848057969,2.9363500441846123e-07,0,1
30,2.9999999999999999e-07,0,0.056267557559490304,3.2022677421392302e-10,0,1
31,2.9999999999999999e-07,0,0.046885090313303325,1.7036265128884907e-07,0,1
32,2.9999999999999999e-07,0,0.013381328263764886,7.3973648203473733e-07,0,1
33,2.9999999999999999e-07,1,0.011529740403543588,1.6489196133548798e-05,0,1
34,2.9999999999999999e-07,0,0.015454100663663348,3.0813535017134665e-11,0,1
35,2.9999999999999999e-07,1,0.024931762382620581,1.3355704897887241e-05,0,1
36,2.9999999999999999e-07,1,0.019961728206128373,1.37250944827331e-09,0,1
37,2.9999999999999999e-07,1,0.015418556083989168,8.6192714503209632e-09,0,1
38,2.9999999999999999e-07,0,0.018163602316713823,7.268146240817126e-10,0,1
39,2.9999999999999999e-07,0,0.03925059539450116,9.0050290942740064e-10,0,1
40,2.9999999999999999e-07,1,0.022301812740348148,8.2838048484681059e-09,0,1
41,2.9999999999999999e-07,0,0.016178505813766481,1.4407648944148204e-06,0,1
42,2.9999999999999999e-07,1,0.018675345659103115,7.7186046918291284e-10,0,1
43,2.9999999999999999e-07,0,0.018750590184651843,6.6927743943353013e-10,0,1
44,2.9999999999999999e-07,0,0.014090618395986639,1.679782249918568e-07,0,1
45,2.9999999999999999e-07,0,0.043803177996588206,1.6401024435625167e-10,0,1
46,2.9999999999999999e-07,0,0.017142411994202911,1.6702258227351911e-06,0,1
47,2.9999999999999999e-07,0,0.012839488923982812,1.4206323742541058e-06,0,1
48,2.9999999999999999e-07,0,0.015983136089592904,5.7767291675399826e-08,0,1
49,2.9999999999999999e-07,1,0.016265263941704439,2.6891591358292691e-09,0,1
50,2.9999999999999999e-07,1,0.015513833916684955,0.0033235178942207103,0,1
51,2.9999999999999999e-07,1,0.013880808929588123,4.6459442520510867e-07,0,1
52,2.9999999999999999e-07,1,0.01852429174012719,2.7304786660737e-05,0,1
53,2.9999999999999999e-07,1,0.012532639790265566,6.4033704701940249e-10,0,1
54,2.9999999999999999e-07,1,0.012131735364629531,7.1452528435282924e-05,0,1
55,2.9999999999999999e-07,1,0.011988279958481977,7.9418861619127992e-05,0,1
56,2.9999999999999999e-07,0,0.016111518860801716,1.6522315482936489e-09,0,1
57,2.9999999999999999e-07,0,0.071669987605826407,1.482031131089163e-06,0,1
58,2.9999999999999999e-07,1,0.022457435349981791,3.7861198078687107e-07,0,1
59,2.9999999999999999e-07,1,0.014407224768853552,8.3827125862904268e-07,0,1
60,2.9999999999999999e-07,1,0.023237386736941468,3.2086685773925306e-07,0,1
61,2.9999999999999999e-07,1,0.013806742870080569,4.0048826962035726e-09,0,1
62,2.9999999999999999e-07,1,0.01176851567882191,1.0951887617927836e-08,0,1
63,2.9999999999999999e-07,1,0.0095191170674943475,1.9340151115311875e-07,0,1
64,2.9999999999999999e-07,0,0.011545516073147317,4.7309920165423792e-09,0,1
65,2.9999999999999999e-07,0,0.0090491321874963549,4.8251434974255273e-09,0,1
66,2.9999999999999999e-07,0,0.010577453090231679,6.3101707280978892e-09,0,1
67,2.9999999999999999e-07,0,0.017875605867080705,1.5267907951329006e-08,0,1
68,2.9999999999999999e-07,1,0.0124674124184119,3.1625138024951822e-05,0,1
69,2.9999999999999999e-07,1,0.014666262307963578,4.0343238189887584e-10,0,1
70,2.9999999999999999e-07,0,0.0094726450878826977,1.3160204423834846e-08,0,1
71,2.9999999999999999e-07,0,0.016482444545405917,1.7688069391493924e-09,0,1
72,2.9999999999999999e-07,0,0.014157732396684846,3.0790574266372775e-08,0,1
73,2.9999999999999999e-07,0,0.012877980662414548,5.9089147215589757e-09,0,1
74,2.9999999999999999e-07,1,0.0022124129419450363,2.5571193366241498e-08,0,1
75,2.9999999999999999e-07,0,0.0095693451385520292,5.0941720866225765e-09,0,1
76,2.9999999999999999e-07,1,0.018070925821816953,3.7804436419236972e-10,0,1
77,2.9999999999999999e-07,0,0.0027634314402878819,3.5537929779596992e-08,0,1
78,2.9999999999999999e-07,0,0.021485189645337993,1.5245032540238946e-08,0,1
79,2.9999999999999999e-07,1,0.014893997150830909,5.1139091630714327e-05,0,1
80,2.9999999999999999e-07,0,0.0091522147218410701,1.8834238054186115e-08,0,1
81,2.9999999999999999e-07,1,0.012730869030492361,7.9996956051737101e-08,0,1
82,2.9999999999999999e-07,0,0.013956033365995307,4.758022242269747e-08,0,1
83,2.9999999999999999e-07,1,0.0015446812509764625,5.9635540104620366e-08,0,1
84,2.9999999999999999e-07,1,0.0094949087049434524,9.5791303602465976e-09,0,1
85,2.9999999999999999e-07,0,0.0075500893051505371,3.056577158696684e-08,0,1
86,2.9999999999999999e-07,1,0.01211243121362615,1.9242100973232542e-08,0,1
87,2.9999999999999999e-07,1,0.009144280390307253,1.4576043013013068e-08,0,1
88,2.9999999999999999e-07,0,0.0052196439145876837,1.7516728314195575e-07,0,1
89,2.9999999999999999e-07,0,0.10057190413803596,5.7495046927949007e-07,0,1
90,2.9999999999999999e-07,0,0.0070720608120571297,1.850512733120766e-08,0,1
91,2.9999999999999999e-07,0,0.14984832546001176,3.6442476040770394e-07,0,1
92,2.9999999999999999e-07,1,0.01693620975549898,8.7936975546896504e-09,0,1
93,2.9999999999999999e-07,0,0.11639603824286453,5.520355337574355e-09,0,1
94,2.9999999999999999e-07,1,0.018068194950109848,2.3142355491671969e-09,0,1
95,2.9999999999999999e-07,0,0.082424483986569971,4.1888578721002865e-05,0,1
96,2.9999999999999999e-07,1,0.019053129239787407,3.3975244356188833e-05,0,1
97,2.9999999999999999e-07,0,0.02947550902327175,1.3058007781875956e-08,0,1
98,2.9999999999999999e-07,0,0.0081672511368328232,5.1925471530369905e-09,0,1
99,2.9999999999999999e-07,1,0.0075059494969070689,5.9918725696239963e-08,0,1
100,2.9999999999999999e-07,0,0.052254407063795735,6.6993042274415027e-08,0,1
101,2.9999999999999999e-07,0,0.13822286341049947,4.8368019655622946e-08,0,1
102,2.9999999999999999e-07,0,0.02825177207667022,3.4711253273057002e-08,0,1
103,2.9999999999999999e-07,0,0.026905079397455459,1.3439854629818394e-08,0,1
104,2.9999999999999999e-07,0,0.074508293909009635,6.8425745135788463e-07,0,1
105,2.9999999999999999e-07,0,0.20925628975318789,1.933697744538101e-07,0,1
106,2.9999999999999999e-07,0,0.15928760389598035,4.3215014860014505e-07,0,1
107,2.9999999999999999e-07,0,0.27305415446562781,1.7452351237820223e-07,0,1
108,2.9999999999999999e-07,0,0.18058274918350159,6.3714821432880897e-07,0,1
109,2.9999999999999999e-07,0,0.028320113777854965,4.5321248985272386e-09,0,1
110,2.9999999999999999e-07,0,0.066139673977796687,2.6901658481511024e-07,0,1
111,2.9999999999999999e-07,0,0.073130160162527241,5.8927337618176206e-08,0,1
112,2.9999999999999999e-07,0,0.027358180251648337,7.9656114891104057e-09,0,1
113,2.9999999999999999e-07,0,0.011882593217025495,4.3745638437667311e-09,0,1
114,2.9999999999999999e-07,1,0.013832997357544993,9.3235063038810111e-06,0,1
115,2.9999999999999999e-07,0,0.076751306681935555,1.801726332494925e-07,0,1
116,2.9999999999999999e-07,0,0.022493069166144613,1.1228470433335868e-09,0,1
117,2.9999999999999999e-07,0,0.028160730658294737,1.484798787817968e-08,0,1
118,2.9999999999999999e-07,0,0.029425591233388462,1.1542001657884412e-08,0,1
119,2.9999999999999999e-07,0,0.029318559140390745,2.2336278966145913e-09,0,1
120,2.9999999999999999e-07,0,0.059638918065427822,1.1212127050728413e-08,0,1
121,2.9999999999999999e-07,0,0.10311075752198275,1.359078912112982e-05,0,1
122,2.9999999999999999e-07,0,0.26801896950699927,7.9350911285221078e-07,0,1
123,2.9999999999999999e-07,0,0.031673697783483425,3.8761987474885977e-08,0,1
124,2.9999999999999999e-07,0,0.021352177936405488,2.3056086219344332e-07,0,1
125,2.9999999999999999e-07,0,0.26234744422808809,7.6626824371744122e-07,0,1
126,2.9999999999999999e-07,0,0.062597251330778911,1.2612933955953113e-08,0,1
127,2.9999999999999999e-07,0,0.023357427425574544,1.9267797425230269e-09,0,1
128,2.9999999999999999e-07,0,0.06900203199033822,2.5609623098557128e-09,0,1
129,2.9999999999999999e-07,0,0.023437231194726335,1.8933338880416095e-10,0,1
130,2.9999999999999999e-07,0,0.027387940664818949,9.4682360002606286e-11,0,1
131,2.9999999999999999e-07,0,0.027383652005328503,4.0552682841107678e-08,0,1
132,2.9999999999999999e-07,0,0.099994010488940271,1.84015248050347e-07,0,1
133,2.9999999999999999e-07,0,0.023270321032052382,2.4697502231829812e-06,0,1
