Tr,Pr,A,B,root_count,Z0,Z1,Z2,max_root_condition
0.88,0.3752,0.2383827651556477,0.03316941696447608,3,0.05861192670523616,0.1529375720485526,0.755281084281735,17.60053940422951
0.88,0.3850666666666667,0.2446515372315247,0.03404167597491362,3,0.06008855070460514,0.1588418143383865,0.7470279589820951,17.21605941200791
0.88,0.3949333333333333,0.2509203093074017,0.03491393498535115,3,0.06156252845803133,0.1649231412743837,0.7386003952822336,16.8646484956976
0.88,0.4048,0.2571890813832787,0.03578619399578869,3,0.06303389629269898,0.1711951624255049,0.729984747286007,16.54550147742935
0.88,0.4146666666666666,0.2634578534591557,0.03665845300622622,3,0.06450268962322378,0.1776733600811635,0.7211654972893868,16.25821437676417
0.88,0.4245333333333333,0.2697266255350327,0.03753071201666376,3,0.06596894298506112,0.1843754696143906,0.7121248753838847,16.00282313667167
0.88,0.4344,0.2759953976109097,0.0384029710271013,3,0.06743269006631487,0.1913219654118518,0.7028423734947321,15.77986639945414
0.88,0.4442666666666666,0.2822641696867867,0.03927523003753883,3,0.06889396373804262,0.1985366905498424,0.6932941156745763,15.59048128504159
0.88,0.4541333333333333,0.2885329417626638,0.04014748904797637,3,0.0703527960831431,0.2060476858733075,0.6834520289955727,15.43654636667828
0.88,0.464,0.2948017138385408,0.04101974805841391,3,0.07180921842390786,0.2138883015513934,0.6732827319662851,15.32089473048014
0.88,0.4738666666666667,0.3010704859144178,0.04189200706885145,3,0.07326326134831353,0.2220987184742,0.6627460131086355,15.24763496518422
0.88,0.4837333333333333,0.3073392579902948,0.04276426607928899,3,0.07471495473512439,0.23072808085747,0.6517926983281157,15.2226447417105
0.88,0.4936,0.3136080300661718,0.04363652508972652,3,0.07616432777787339,0.2398375699705401,0.6403615771618609,15.2543519414731
0.88,0.5034666666666666,0.3198768021420488,0.04450878410016406,3,0.07761140900778077,0.2495049826049021,0.6283748242871522,15.35501775755035
0.88,0.5133333333333333,0.3261455742179259,0.04538104311060159,3,0.07905622631567004,0.2598318263750434,0.6157309041986856,15.54294554728757
0.88,0.5232,0.3324143462938028,0.04625330212103913,3,0.08049880697293522,0.2709548627245256,0.6022930281815007,15.84651443571321
0.88,0.5330666666666667,0.33868311836968,0.04712556113147668,3,0.08193917765160807,0.2830660694983777,0.5878691917185374,16.31212145692965
0.88,0.5429333333333333,0.3449518904455569,0.04799782014191421,3,0.08337736444357567,0.2964500221866919,0.5721747932278183,17.02144760078507
0.88,0.5528,0.3512206625214339,0.04887007915235174,3,0.08481339287898965,0.3115619013971747,0.5547546265714833,18.13447476712554
0.88,0.5626666666666666,0.357489434597311,0.04974233816278929,3,0.08624728794391193,0.3292181478878106,0.5347922260054878,20.02061701420701
0.88,0.5725333333333333,0.3637582066731879,0.05061459717322682,3,0.08767907409723277,0.3512004035578941,0.5105059251716458,23.82063849331018
0.88,0.5824,0.370026978749065,0.05148685618366437,3,0.08910877528690146,0.3836168220003764,0.4757875465290577,36.83916970178231
0.88,0.5922666666666666,0.376295750824942,0.05235911519410189,1,0.09053641496550097,,,8.594638997682299
0.88,0.6021333333333333,0.382564522900819,0.05323137420453944,1,0.09196201610520137,,,8.414776385795907
0.88,0.612,0.3888332949766961,0.05410363321497697,1,0.09338560121212135,,,8.241249124082211
0.88,0.6218666666666667,0.3951020670525731,0.0549758922254145,1,0.09480719234012748,,,8.07374344905133
0.88,0.6317333333333333,0.40137083912845,0.05584815123585203,1,0.09622681110409732,,,7.911965585411782
0.88,0.6415999999999999,0.4076396112043271,0.05672041024628958,1,0.0976444786926738,,,7.755640193581672
0.88,0.6514666666666666,0.4139083832802041,0.05759266925672712,1,0.09906021588053286,,,7.604508959038205
0.88,0.6613333333333333,0.4201771553560811,0.05846492826716466,1,0.100474043040188,,,7.458329308648988
0.88,0.6712,0.4264459274319581,0.05933718727760219,1,0.1018859801533555,,,7.316873240878937
0.88,0.6810666666666666,0.4327146995078351,0.06020944628803972,1,0.1032960468218947,,,7.179926258287239
0.88,0.6909333333333333,0.4389834715837121,0.06108170529847726,1,0.1047042622783517,,,7.047286392056166
0.88,0.7008,0.4452522436595892,0.06195396430891481,1,0.106110645396114,,,6.918763309449425
