e,M_rad,E_rad,residual,condition_dE_dM,x_over_a,y_over_a
0.26794871794871794,1.4208308325339237e-10,1.940889753724099e-10,0,1.3660245183887916,0.73205128205128212,1.8699175796279645e-10
0.26794871794871794,2.0187602546790348e-10,2.7576760046403626e-10,2.5849394142282115e-26,1.3660245183887916,0.73205128205128212,2.6568365514326096e-10
0.26794871794871794,2.8683168133420089e-10,3.9181910935319911e-10,0,1.3660245183887916,0.73205128205128212,3.7749152892785538e-10
0.26794871794871794,4.0753929658717781e-10,5.5670867134500654e-10,5.169878828456423e-26,1.3660245183887916,0.73205128205128212,5.3635160332106865e-10
0.26794871794871794,5.7904439806024953e-10,7.9098884498598001e-10,0,1.3660245183887916,0.73205128205128212,7.6206489507757862e-10
0.26794871794871794,8.2272413417004569e-10,1.1238613391464721e-09,1.0339757656912846e-25,1.3660245183887916,0.73205128205128212,1.0827652993179488e-09
0.26794871794871794,1.1689518164985776e-09,1.5968168421521724e-09,0,1.3660245183887916,0.73205128205128212,1.5384263216687645e-09
0.26794871794871794,1.6608827826277166e-09,2.2688066032392623e-09,2.0679515313825692e-25,1.3660245183887916,0.73205128205128212,2.1858435514087327e-09
0.26794871794871794,2.3598334667821984e-09,3.223590374938905e-09,0,1.3660245183887916,0.73205128205128212,3.1057139129369787e-09
0.26794871794871794,3.3529241492495529e-09,4.5801765961727697e-09,0,1.3660245183887916,0.73205128205128212,4.4126940845304194e-09
0.26794871794871794,4.763938010401341e-09,6.5076561262925502e-09,0,1.3660245183887916,0.73205128205128212,6.269691809840877e-09
0.26794871794871794,6.7687500094585413e-09,9.2462784717647324e-09,0,1.3660245183887916,0.73205128205128212,8.9081714339073355e-09
0.26794871794871794,9.6172487111529449e-09,1.3137397538877929e-08,0,1.3660245183887916,0.73205128205128189,1.2657004634793427e-08
0.26794871794871794,1.3664483492953244e-08,1.8666019482493048e-08,0,1.3660245183887916,0.73205128205128189,1.7983462432639275e-08
0.26794871794871794,1.9414919457438816e-08,2.6521256001405038e-08,0,1.3660245183887916,0.73205128205128167,2.55514579000094e-08
0.26794871794871794,2.7585316176291869e-08,3.768221824432164e-08,0,1.3660245183887914,0.73205128205128145,3.6304299200525857e-08
0.26794871794871794,3.9194067748472212e-08,5.3540057519804416e-08,0,1.3660245183887909,0.73205128205128056,5.1582267657643693e-08
0.26794871794871794,5.5688139909452668e-08,7.6071364499777699e-08,6.6174449004242214e-24,1.3660245183887902,0.73205128205127923,7.328967629999737e-08
0.26794871794871794,7.9123426189813264e-08,1.0808454015421069e-07,0,1.3660245183887885,0.73205128205127612,1.0413223179346691e-07
0.26794871794871794,1.1242100350620863e-07,1.5356984717135306e-07,0,1.3660245183887856,0.73205128205127035,1.4795428559272642e-07
0.26794871794871794,1.5973122800602523e-07,2.1819677380858025e-07,0,1.3660245183887796,0.73205128205125836,2.1021801077567386e-07
0.26794871794871794,2.2695105366946685e-07,3.1002070378666044e-07,0,1.3660245183887674,0.73205128205123393,2.9868423126402273e-07
0.26794871794871794,3.224590545296398e-07,4.4048697466395109e-07,0,1.3660245183887429,0.73205128205118508,4.2437976497160702e-07
0.26794871794871794,4.5815976690544912e-07,6.2585747493212219e-07,0,1.3660245183886937,0.73205128205108627,6.0297185477513092e-07
0.26794871794871794,6.5096752304581636e-07,8.89237597155363e-07,0,1.3660245183885937,0.73205128205088665,8.5672100241459377e-07
0.26794871794871794,9.2491472772173346e-07,1.2634561954866582e-06,0,1.3660245183883926,0.73205128205048386,1.2172556151098017e-06
0.26794871794871794,1.3141473626117555e-06,1.7951575181032711e-06,0,1.366024518387986,0.73205128204967074,1.7295143090224096e-06
0.26794871794871794,1.8671810912919206e-06,2.5506151509756921e-06,2.1175823681357508e-22,1.3660245183871651,0.73205128204802916,2.4573472555658072e-06
0.26794871794871794,2.6529484644318946e-06,3.6239926484329592e-06,0,1.3660245183855082,0.73205128204471537,3.4914747469452426e-06
0.26794871794871794,3.7693909753883636e-06,5.1490804917656187e-06,0,1.3660245183821633,0.73205128203802561,4.960794971458269e-06
0.26794871794871794,5.3556669177068968e-06,7.3159723218874591e-06,0,1.3660245183754107,0.73205128202452041,7.0484504492837955e-06
0.26794871794871794,7.6094966854598833e-06,1.0394759044867925e-05,0,1.366024518361779,0.73205128199725644,1.0014655719805679e-05
0.26794871794871794,1.0811807510766078e-05,1.4769194147610022e-05,1.6940658945086007e-21,1.3660245183342594,0.73205128194221758,1.4229131623555493e-05
0.26794871794871794,1.5361749466718298e-05,2.0984526416319431e-05,3.3881317890172014e-21,1.3660245182787043,0.7320512818311069,2.0217188929908285e-05
0.26794871794871794,2.1826447283974874e-05,2.9815462137613227e-05,3.3881317890172014e-21,1.3660245181665518,0.73205128160680122,2.8725205375843289e-05
0.26794871794871794,3.1011689265747754e-05,4.2362727889028144e-05,0,1.3660245179401429,0.73205128115398166,4.0813657460451997e-05
0.26794871794871794,4.4062364277735729e-05,6.0190269928262804e-05,0,1.366024517483077,0.73205128023984778,5.798930288415076e-05
0.26794871794871794,6.260516572014815e-05,8.552019131335968e-05,0,1.3660245165603713,0.7320512783944304,8.2392989425715194e-05
0.26794871794871794,8.895134973108236e-05,0.00012150972456699072,1.3552527156068805e-20,1.3660245146976497,0.73205127466897557,0.00011706649956211144
0.26794871794871794,0.00012638482029342973,0.00017264476295906616,2.7105054312137611e-20,1.3660245109372608,0.73205126714817492,0.00016633169146505836
0.26794871794871794,0.00017957144943716409,0.00024529900183335696,0,1.3660245033459379,0.73205125196548204,0.00023632919402725761
0.26794871794871794,0.00025514065200312873,0.00034852838369127962,0,1.3660244880208772,0.73205122131526545,0.00033578380081551409
0.26794871794871794,0.00036251170499885355,0.00049519986982336686,5.4210108624275222e-20,1.3660244570832558,0.73205115943982912,0.00047709196382230567
0.26794871794871794,0.00051506780761681221,0.00070359523258886072,0,1.3660243946276247,0.73205103452816656,0.00067786693359753387
0.26794871794871794,0.00073182422190761821,0.00099968976932928149,1.0842021724855044e-19,1.3660242685447157,0.73205078236150611,0.00096313412902164573
0.26794871794871794,0.0010397984184814899,0.0014203899590114089,0,1.3660240140137005,0.73205027329763372,0.0013684503491756066
0.26794871794871794,0.0014773776525985128,0.0020181335949412543,0,1.3660235001772172,0.73204924562036977,0.0019443355390594563
0.26794871794871794,0.0020991037201085546,0.0028674257100564583,0,1.366022462867047,0.73204717098899752,0.0027625692729784999
0.26794871794871794,0.0029824712862168879,0.004074124777005755,4.3368086899420177e-19,1.3660203687966892,0.73204298281641234,0.0039251361146093559
0.26794871794871794,0.0042375871606040632,0.0057886361274102757,8.6736173798840355e-19,1.3660161414121939,0.73203452794395774,0.0055769329430157642
0.26794871794871794,0.0060208944933361251,0.0082246555606246812,8.6736173798840355e-19,1.3660076075055698,0.73201745976239629,0.0079238166929082327
0.26794871794871794,0.0085546725355656848,0.011685795081534316,1.7347234759768071e-18,1.3659903802834878,0.7319830039249362,0.01125822643187613
0.26794871794871794,0.012154742500762884,0.016603397052493338,0,1.3659556054616506,0.73191344882089027,0.015995528608441632
0.26794871794871794,0.017269832906594326,0.023590214344883478,0,1.3658854148805102,0.73177304584838487,0.022725487208956726
0.26794871794871794,0.024537511066398166,0.033516544994657942,0,1.3657437635568486,0.73148965523574727,0.032284906010465506
0.26794871794871794,0.026399938265460447,0.036060102654693435,3.4694469519536142e-18,1.3656995491862745,0.7314011869990249,0.034733970474313348
0.26794871794871794,0.034863652276780878,0.04761801778182119,0,1.365457993377865,0.73091775845325913,0.045859442657563899
0.26794871794871794,0.049535352089591804,0.067647624819561991,0,1.3648818644364158,0.72976405391369847,0.065124269202570639
0.26794871794871794,0.052799876530920893,0.072103064278639578,6.9388939039072284e-18,1.3647266067586661,0.72945298208615794,0.069406308865373662
0.26794871794871794,0.070381355549315475,0.096088560279157118,0,1.3637219358786814,0.72743832727083246,0.092432515026211193
0.26794871794871794,0.079199814796381343,0.10811184731876522,0,1.363111554454761,0.72621288629175629,0.10395575515300362
0.26794871794871794,0.10000000000000001,0.13644762275088904,2.7755575615628914e-17,1.3613930176519429,0.72275673905562154,0.13105063241980808
0.26794871794871794,0.10559975306184179,0.14406961948673794,1.3877787807814457e-17,1.3608640582485876,0.7216911925831655,0.13832178736445042
0.26794871794871794,0.13199969132730224,0.17995985221869806,0,1.3579974308775613,0.71590216168666054,0.17244497559500932
0.26794871794871794,0.15839962959276269,0.21576641427586657,0,1.3545284205434769,0.70886387682590346,0.20626731855723951
0.26794871794871794,0.18479956785822313,0.25147365910481562,2.7755575615628914e-17,1.3504769506541663,0.70059806271737557,0.2397325576924986
0.26794871794871794,0.21119950612368357,0.28706650476479317,2.7755575615628914e-17,1.3458658183575285,0.69112987282049776,0.27278646455666605
0.26794871794871794,0.23759944438914402,0.3225305054468941,0,1.3407203605213185,0.68048764939535422,0.30537709797361162
0.26794871794871794,0.26399938265460449,0.35785191384587861,0,1.335068096318212,0.66870266130880163,0.33745502829855267
0.26794871794871794,0.29039932092006487,0.39301773388958555,5.5511151231257827e-17,1.3289383556887333,0.65580882474550051,0.36897352701129699
0.26794871794871794,0.31679925918552537,0.42801576357309878,0,1.3223619027006996,0.64184241202811987,0.39988872073025211
0.26794871794871794,0.34319919745098582,0.46283462787596114,0,1.3153705622482925,0.62684175364248174,0.4301597095691661
0.26794871794871794,0.36959913571644626,0.49746380195308354,0,1.3079968576962617,0.6108469383169024,0.45974865052207708
0.26794871794871794,0.39599907398190665,0.53189362497750192,5.5511151231257827e-17,1.3002736660428473,0.59389951564324361,0.4886208072361648
0.26794871794871794,0.42239901224736714,0.56611530517162234,0,1.2922338960191171,0.57604220527566841,0.51674456810203406
0.26794871794871794,0.44879895051282764,0.60012091669067025,5.5511151231257827e-17,1.2839101933302857,0.5573186162282795,0.54409143504788238
0.26794871794871794,0.47519888877828803,0.63390338911708144,0,1.2753346760373996,0.53777297924049505,0.57063598576566144
0.26794871794871794,0.50159882704374847,0.66745649038836952,1.1102230246251565e-16,1.2665387019270677,0.51744989461308366,0.59635581232671786
0.26794871794871794,0.52799876530920897,0.70077480401561543,1.1102230246251565e-16,1.2575526686631762,0.49639409735920698,0.62123143926887492
0.26794871794871794,0.55439870357466936,0.73385370145814555,0,1.2484058465863475,0.47465024098108016,0.6452462242671565
0.26794871794871794,0.58079864184012975,0.76668931050572109,1.1102230246251565e-16,1.2391262432417565,0.45226270068764213,0.66838624444916672
0.26794871794871794,0.60719858010559025,0.79927848048657724,1.1102230246251565e-16,1.2297404980809288,0.42927539642178852,0.69064017129753841
0.26794871794871794,0.63359851837105075,0.83161874507188305,0,1.2202738052970807,0.40573163567355269,0.71199913691009731
0.26794871794871794,0.65999845663651124,0.86370828338846495,1.1102230246251565e-16,1.2107498624082433,0.38167397572120593,0.73245659417723952
0.26794871794871794,0.68639839490197163,0.8955458800855205,0,1.2011908419849926,0.35714410466594576,0.75200817319829028
0.26794871794871794,0.71279833316743202,0.92713088493070517,0,1.1916173838140005,0.33218274040580859,0.77065153600567948
0.26794871794871794,0.73919827143289252,0.95846317243912205,0,1.1820486047772043,0.30682954652717925,0.78838623140742636
0.26794871794871794,0.76559820969835302,0.98954310196764317,1.1102230246251565e-16,1.1725021237912741,0.28112306397310366,0.80521355150276241
0.26794871794871794,0.79199814796381329,1.0203714786384108,0,1.1629940992759313,0.25510065727113657,0.82113639117914561
0.26794871794871794,0.81839808622927379,1.0509495153906676,0,1.1535392767866648,0.22879847406394083,0.83615911166627377
0.26794871794871794,0.84479802449473429,1.08127879640017,0,1.1441510446433714,0.20225141667752089,0.85028740900737576
0.26794871794871794,0.87119796276019479,1.1113612420509924,1.1102230246251565e-16,1.1348414955993542,0.1754931244791999,0.86352818811224918
0.26794871794871794,0.89759790102565529,1.1411990755957839,1.1102230246251565e-16,1.1256214928149266,0.14855596581506392,0.8758894428812839
0.26794871794871794,0.92399783929111556,1.1707947915976218,1.1102230246251565e-16,1.1165007386186188,0.12147103836980161,0.88738014273536969
0.26794871794871794,0.95039777755657606,1.200151126209368,1.1102230246251565e-16,1.1074878447505787,0.094268176856478592,0.89801012575271011
0.26794871794871794,0.97679771582203656,1.2292710293146418,1.1102230246251565e-16,1.0985904029826943,0.066975967016152604,0.90778999849923825
0.26794871794871794,1.0031976540874969,1.2581576385278159,0,1.0898150551952754,0.039621764984261065,0.91673104254332227
0.26794871794871794,1.0295975923529574,1.2868142550284245,0,1.0811675621589312,0.01223172115984883,0.92484512756624604
0.26794871794871794,1.0559975306184179,1.3152443211875591,2.2204460492503131e-16,1.072652870421734,-0.015169192207104443,0.93214463091595656
0.26794871794871794,1.0823974688838782,1.3434513999298145,0,1.0642751768357164,-0.042557150417403961,0.93864236340112028
0.26794871794871794,1.1087974071493387,1.3714391557636112,0,1.0560379903736639,-0.069909443345743227,0.94435150108397925
0.26794871794871794,1.1351973454147992,1.3992113374048767,0,1.0479441909878957,-0.09720444064644515,0.94928552280227463
0.26794871794871794,1.1615972836802595,1.4267717619136777,0,1.0399960853483639,-0.12442155563632637,0.95345815313110982
0.26794871794871794,1.1879972219457202,1.4541243002600737,0,1.0321954593692586,-0.15154120828710976,0.9568833104837019
0.26794871794871794,1.2143971602111805,1.4812728642338699,2.2204460492503131e-16,1.0245436274927477,-0.1785447877026386,0.95957506004426152
0.26794871794871794,1.240797098476641,1.5082213946128011,0,1.0170414787468309,-0.20541461440394529,0.96154757122564205
0.26794871794871794,1.2671970367421015,1.5349738505046275,2.2204460492503131e-16,1.0096895196329956,-0.23213390269784864,0.96281507934791699
0.26794871794871794,1.2935969750075618,1.5615341997805352,0,1.0024879139295821,-0.25868672336213194,0.96339185124083082
0.26794871794871794,1.3199969132730225,1.58790641051981,2.2204460492503131e-16,0.99543651951980205,-0.28505796684219087,0.96329215448236405
0.26794871794871794,1.3463968515384828,1.6140944433888584,0,0.98853492237020679,-0.31123330712009928,0.96253022999684257
0.26794871794871794,1.3727967898039433,1.6401022448811522,0,0.98178246779712208,-0.33719916638705744,0.96112026774855552
0.26794871794871794,1.3991967280694038,1.665933741348391,0,0.97517828916597515,-0.36294268062379786,0.9590763852802815
0.26794871794871794,1.425596666334864,1.691592833757076,0,0.96872133417233852,-0.38845166617048477,0.9564126088600865
0.26794871794871794,1.4519966046003245,1.7170833931086309,0,0.96241038885457442,-0.41371458734761057,0.95314285701396173
0.26794871794871794,1.478396542865785,1.7424092564651463,2.2204460492503131e-16,0.95624409948673073,-0.43872052517208326,0.94928092623604698
0.26794871794871794,1.5047964811312453,1.7675742235267262,2.2204460492503131e-16,0.95022099249735603,-0.46345914719785586,0.94484047868217014
0.26794871794871794,1.531196419396706,1.7925820537101878,0,0.94433949255553951,-0.48792067849776727,0.9398350316660613
0.26794871794871794,1.5575963576621663,1.8174364636825433,0,0.93859793896012611,-0.51209587379255084,0.93427794879076886
0.26794871794871794,1.5839962959276266,1.8421411253061941,0,0.93299460046198435,-0.53597599072395519,0.92818243256042021
0.26794871794871794,1.6103962341930873,1.8666996639561102,0,0.92752768864265145,-0.5595527642614273,0.92156151832949629
0.26794871794871794,1.6367961724585476,1.891115657172439,0,0.92219536996586249,-0.58281838222564375,0.91442806945817068
0.26794871794871794,1.6631961107240083,1.9153926336149709,2.2204460492503131e-16,0.91699577661151632,-0.60576546190716651,0.90679477355299098
0.26794871794871794,1.6895960489894686,1.9395340722886822,0,0.91192701619469585,-0.62838702775448385,0.89867413968225685
0.26794871794871794,1.7159959872549289,1.9635434020122051,0,0.90698718046551363,-0.65067649010257167,0.89007849646485504
0.26794871794871794,1.7423959255203896,1.9874240011035076,0,0.90217435307889671,-0.67262762491071271,0.88101999094009165
0.26794871794871794,1.7687958637858499,2.0111791972593327,0,0.89748661651698936,-0.69423455447656224,0.87151058813421112
0.26794871794871794,1.7951958020513106,2.0348122676070557,0,0.89292205824069459,-0.715491729092252,0.86156207124684347
0.26794871794871794,1.8215957403167709,2.0583264389095435,0,0.88847877614101589,-0.73639390960756868,0.85118604238760898
0.26794871794871794,1.8479956785822311,2.0817248879054167,2.2204460492503131e-16,0.88415488335531278,-0.75693615086490995,0.84039392379954259
0.26794871794871794,1.8743956168476918,2.1050107417687336,2.2204460492503131e-16,0.87994851250836881,-0.77711378597067138,0.82919695951194361
0.26794871794871794,1.9007955551131521,2.1281870786736614,0,0.87585781943326535,-0.7969224113679807,0.81760621737069372
0.26794871794871794,1.9271954933786124,2.1512569284510703,2.2204460492503131e-16,0.87188098642249168,-0.81635787267614401,0.80563259139909482
0.26794871794871794,1.9535954316440731,2.1742232733252651,2.2204460492503131e-16,0.86801622505545373,-0.83541625126281582,0.79328680444686084
0.26794871794871794,1.9799953699095334,2.1970890487202426,0,0.86426177864459242,-0.8540938515156955,0.78057941108908502
0.26794871794871794,2.0063953081749939,2.2198571441259207,0,0.86061592433866052,-0.87238718878144561,0.76752080074083562
0.26794871794871794,2.0327952464404544,2.242530404015755,0,0.85707697491831658,-0.89029297794051243,0.7541212009565369
0.26794871794871794,2.0591951847059149,2.2651116288080573,0,0.8536432803160815,-0.90780812258758359,0.74039068088646676
0.26794871794871794,2.0855951229713754,2.2876035758641233,4.4408920985006262e-16,0.85031322888981764,-0.924929704788505,0.72633915486561662
0.26794871794871794,2.1119950612368359,2.3100089605170218,0,0.84708524847626143,-0.94165497538560605,0.71197638611279657
0.26794871794871794,2.1383949995022959,2.3323304571255639,0,0.84395780724870884,-0.95798134482452024,0.6973119905202646
0.26794871794871794,2.1647949377677564,2.3545707001485696,4.4408920985006262e-16,0.84092941440073721,-0.97390637447672446,0.68235544051635311
0.26794871794871794,2.1911948760332174,2.3767322852351098,4.4408920985006262e-16,0.83799862067581388,-0.98942776843316738,0.66711606898553033
0.26794871794871794,2.2175948142986774,2.3988177703268949,0,0.83516401876078339,-1.0045433657454732,0.6516030732321394
0.26794871794871794,2.2439947525641379,2.4208296767694399,0,0.83242424355953015,-1.019251133092326,0.63582551897567519
0.26794871794871794,2.2703946908295984,2.4427704904290297,0,0.82977797236157103,-1.0335491578497029,0.61979234436694608
0.26794871794871794,2.2967946290950585,2.4646426628129001,0,0.82722392491891195,-1.0474356415447059,0.60351236401578123
0.26794871794871794,2.323194567360519,2.4864486121903728,0,0.82476086344323207,-1.0609088936737525,0.58699427302216034
0.26794871794871794,2.3495945056259799,2.5081907247129811,0,0.82238759253427851,-1.0739673258668816,0.57024665100373317
0.26794871794871794,2.3759944438914404,2.5298713555319079,4.4408920985006262e-16,0.82010295904930619,-1.0866094463809022,0.5532779661136682
0.26794871794871794,2.4023943821569005,2.5514928299112984,4.4408920985006262e-16,0.81790585192241916,-1.0988338549050303,0.53609657904366348
0.26794871794871794,2.428794320422361,2.5730574443362344,0,0.81579520194180699,-1.1106392376635625,0.51871074700774755
0.26794871794871794,2.4551942586878215,2.5945674676143393,0,0.81376998149206714,-1.1220243628009754,0.50112862770323352
0.26794871794871794,2.481594196953282,2.6160251419702067,0,0.81182920426808702,-1.1329880760356932,0.48335828324580338
0.26794871794871794,2.5079941352187425,2.6374326841319551,4.4408920985006262e-16,0.80997192496630788,-1.1435292965695292,0.46540768407632394
0.26794871794871794,2.534394073484203,2.6587922864093958,0,0.80819723895860129,-1.1536470132405767,0.44728471283748761
0.26794871794871794,2.560794011749663,2.6801061177634109,4.4408920985006262e-16,0.80650428195345469,-1.1633402809080529,0.42899716821886308
0.26794871794871794,2.5871939500151235,2.7013763248662683,4.4408920985006262e-16,0.80489222964867735,-1.1726082170582866,0.4105527687693471
0.26794871794871794,2.6135938882805845,2.7226050331526994,0,0.80336029737940318,-1.1814499986217104,0.3919591566763983
0.26794871794871794,2.639993826546045,2.7437943478616527,4.4408920985006262e-16,0.80190773976477314,-1.1898648589913488,0.37322390151177615
0.26794871794871794,2.666393764811505,2.7649463550687465,0,0.80053385035631675,-1.1978520852339098,0.35435450394379042
0.26794871794871794,2.6927937030769655,2.786063122709483,0,0.79923796129074143,-1.2054110154851592,0.33535839941637113
0.26794871794871794,2.719193641342426,2.8071467015933838,4.4408920985006262e-16,0.79801944294953497,-1.2125410365218221,0.31624296179548189
0.26794871794871794,2.7455935796078865,2.8281991264092552,0,0.79687770362753563,-1.2192415815027888,0.29701550698362972
0.26794871794871794,2.771993517873347,2.8492224167218372,0,0.7958121892123825,-1.2255121278729078,0.27768329650342244
0.26794871794871794,2.7983934561388075,2.8702185779601606,0,0.7948223828765445,-1.2313521954231483,0.25825354105127452
0.26794871794871794,2.8247933944042676,2.8911896023979504,0,0.79390780478344014,-1.2367613445013805,0.23873340402254328
0.26794871794871794,2.8511933326697281,2.9121374701264742,0,0.79306801180897835,-1.2417391743684729,0.2191300050094887
0.26794871794871794,2.8775932709351886,2.9330641500202548,4.4408920985006262e-16,0.79230259727970487,-1.2462853216948517,0.19945042327358034
0.26794871794871794,2.9039932092006491,2.9539716006961014,4.4408920985006262e-16,0.79161119072858555,-1.2503994591930763,0.17970170119377846
0.26794871794871794,2.9303931474661096,2.9748617714659384,0,0.79099345766934115,-1.2540812943824013,0.15989084769250417
0.26794871794871794,2.9567930857315701,2.995736603283925,0,0.79044909939012375,-1.257330568481682,0.14002484164110607
0.26794871794871794,2.9831930239970306,3.0165980296883963,4.4408920985006262e-16,0.7899778527672251,-1.2601470554273686,0.12011063524668274
0.26794871794871794,3.0095929622624906,3.0374479777391539,0,0.78957949009941031,-1.2625305610136963,0.10015515742219971
0.26794871794871794,3.0359929005279516,3.0582883689506652,4.4408920985006262e-16,0.78925381896337843,-1.2644809221525533,0.080165317141875247
0.26794871794871794,3.0623928387934121,3.0791211202217226,4.4408920985006262e-16,0.78900068209077701,-1.2659980062508449,0.0601480067838744
0.26794871794871794,3.0887927770588721,3.0999481447621524,4.4408920985006262e-16,0.78881995726711973,-1.2670817107035379,0.040110105462356715
0.26794871794871794,3.1151927153243326,3.1207713530171448,0,0.78871155725288278,-1.2677319625008896,0.020058482350983824
0.26794871794871794,3.1415926535897931,3.1415926535897931,0,0.788675429726997,-1.2679487179487179,1.1798653551376719e-16
0.29230769230769227,0,0,0,1.4130434782608694,0.70769230769230773,0
0.29230769230769227,1e-10,1.4130434782608695e-10,0,1.4130434782608694,0.70769230769230773,1.3513278493843525e-10
0.29230769230769227,1.4208308325339237e-10,2.0076957416240228e-10,2.5849394142282115e-26,1.4130434782608694,0.70769230769230773,1.9200082732670463e-10
0.29230769230769227,2.0187602546790348e-10,2.8525960120464622e-10,2.5849394142282115e-26,1.4130434782608694,0.70769230769230773,2.7280069533780275e-10
0.29230769230769227,2.8683168133420089e-10,4.0530563666789247e-10,5.169878828456423e-26,1.4130434782608694,0.70769230769230773,3.8760363907264349e-10
0.29230769230769227,4.0753929658717781e-10,5.7587074517753385e-10,0,1.4130434782608694,0.70769230769230773,5.5071920119676273e-10
0.29230769230769227,5.7904439806024953e-10,8.1821491030252649e-10,0,1.4130434782608694,0.70769230769230773,7.8247882112881387e-10
0.29230769230769227,8.2272413417004569e-10,1.1625449721968035e-09,1.0339757656912846e-25,1.4130434782608694,0.70769230769230773,1.1117700348646112e-09
0.29230769230769227,1.1689518164985776e-09,1.6517797407045117e-09,0,1.4130434782608694,0.70769230769230773,1.5796371442229549e-09
0.29230769230769227,1.6608827826277166e-09,2.3468995841478604e-09,2.0679515313825692e-25,1.4130434782608694,0.70769230769230773,2.2443971587278111e-09
0.29230769230769227,2.3598334667821984e-09,3.3345472900183237e-09,0,1.4130434782608694,0.70769230769230773,3.1889086835720089e-09
0.29230769230769227,3.3529241492495529e-09,4.7378276022004547e-09,0,1.4130434782608694,0.70769230769230773,4.5308997797542579e-09
0.29230769230769227,4.763938010401341e-09,6.7316515364366774e-09,0,1.4130434782608694,0.70769230769230773,6.4376421061960149e-09
0.29230769230769227,6.7687500094585413e-09,9.5645380568435902e-09,0,1.4130434782608694,0.70769230769230773,9.1468003933019249e-09
0.29230769230769227,9.6172487111529449e-09,1.3589590570107423e-08,1.6543612251060553e-24,1.4130434782608692,0.70769230769230762,1.2996056017836746e-08
0.29230769230769227,1.3664483492953244e-08,1.9308509283520886e-08,0,1.4130434782608692,0.70769230769230751,1.8465197091480492e-08
0.29230769230769227,1.9414919457438816e-08,2.7434125320293978e-08,0,1.4130434782608692,0.7076923076923074,2.6235921356391209e-08
0.29230769230769227,2.7585316176291869e-08,3.8979251118673291e-08,0,1.413043478260869,0.70769230769230695,3.7276805983095871e-08
0.29230769230769227,3.9194067748472212e-08,5.5382921818493328e-08,0,1.4130434782608685,0.70769230769230618,5.2964035279167526e-08
0.29230769230769227,5.5688139909452668e-08,7.8689762915530909e-08,0,1.4130434782608676,0.70769230769230462,7.5252934340055489e-08
0.29230769230769227,7.9123426189813264e-08,1.1180484135517081e-07,0,1.4130434782608656,0.70769230769230151,1.0692168934900158e-07
0.29230769230769227,1.1242100350620863e-07,1.5885576582399018e-07,0,1.4130434782608621,0.70769230769229508,1.5191763289367475e-07
0.29230769230769227,1.5973122800602523e-07,2.2570717000851311e-07,0,1.4130434782608545,0.70769230769228231,2.1584925682090113e-07
0.29230769230769227,2.2695105366946685e-07,3.2069170627207041e-07,0,1.4130434782608396,0.70769230769225633,3.0668527927066591e-07
0.29230769230769227,3.224590545296398e-07,4.5564866400926713e-07,5.2939559203393771e-23,1.413043478260809,0.70769230769220393,4.357479006720285e-07
0.29230769230769227,4.5815976690544912e-07,6.4739967062724633e-07,5.2939559203393771e-23,1.4130434782607471,0.70769230769209812,6.1912405248671565e-07
0.29230769230769227,6.5096752304581636e-07,9.198454129994695e-07,0,1.4130434782606225,0.70769230769188463,8.7967054293638666e-07
0.29230769230769227,9.2491472772173346e-07,1.3069447239544698e-06,2.1175823681357508e-22,1.4130434782603709,0.70769230769145364,1.2498630298756213e-06
0.29230769230769227,1.3141473626117555e-06,1.8569473602118224e-06,0,1.4130434782598633,0.70769230769058356,1.7758439292908201e-06
0.29230769230769227,1.8671810912919206e-06,2.6384080637807972e-06,0,1.4130434782588381,0.70769230768882718,2.5231738085025028e-06
0.29230769230769227,2.6529484644318946e-06,3.7487315258240501e-06,0,1.4130434782567685,0.70769230768528124,3.5850031429564071e-06
0.29230769230769227,3.7693909753883636e-06,5.326313334777503e-06,0,1.4130434782525905,0.70769230767812297,5.0936830002263122e-06
0.29230769230769227,5.3556669177068968e-06,7.567790209773387e-06,0,1.4130434782441561,0.70769230766367197,7.237261857826169e-06
0.29230769230769227,7.6094966854598833e-06,1.075254966415121e-05,8.4703294725430034e-22,1.4130434782271295,0.70769230763449908,1.0282924790579872e-05
0.29230769230769227,1.0811807510766078e-05,1.5277554091054417e-05,0,1.4130434781927568,0.70769230757560586,1.4610296590678011e-05
0.29230769230769227,1.5361749466718298e-05,2.1706819897919585e-05,0,1.4130434781233658,0.70769230745671474,2.0758759867338112e-05
0.29230769230769227,2.1826447283974874e-05,3.0841718986205789e-05,3.3881317890172014e-21,1.413043477983283,0.70769230721670195,2.949468606134739e-05
0.29230769230769227,3.1011689265747754e-05,4.3820865261024692e-05,0,1.413043477700489,0.70769230673217365,4.1906959342306836e-05
0.29230769230769227,4.4062364277735729e-05,6.2262036462793635e-05,0,1.413043477129595,0.70769230575402708,5.9542699903862535e-05
0.29230769230769227,6.260516572014815e-05,8.8463821078637667e-05,1.3552527156068805e-20,1.4130434759770978,0.70769230377938386,8.4600103797037097e-05
0.29230769230769227,8.895134973108236e-05,0.00012569212448330762,1.3552527156068805e-20,1.413043473650482,0.7076922997930527,0.00012020243568470608
0.29230769230769227,0.00012638482029342973,0.00017858724567470377,0,1.4130434689536027,0.70769229174560566,0.0001707873261191428
0.29230769230769227,0.00017957144943716409,0.00025374226438437181,2.7105054312137611e-20,1.4130434594717289,0.70769227549973956,0.00024265989689926156
0.29230769230769227,0.00025514065200312873,0.00036052483112635337,0,1.4130434403301007,0.7076922427032315,0.00034477865800795976
