inlet_temperature_K,residence_time_s,steady_temperature_K,heat_release_rate_W_m3,X_CH4,X_CO,X_CO2,X_H2O
400,0.0001475754392359905,400,-2.760384474000602e-17,0.0499001996007984,-4.339053322610801e-35,-5.843667590465802e-43,1.032871439803029e-35
400,0.0001338938296164157,400,-2.760382205851125e-17,0.0499001996007984,1.025109795766064e-34,-4.810084293533158e-43,5.807127236698489e-36
400,0.0001214806318867293,400,-2.760383779183248e-17,0.0499001996007984,2.106070617133581e-35,-2.554641917759108e-42,2.37615104181389e-36
400,0.000110218252520501,400,-2.760386792440869e-17,0.0499001996007984,-2.50533228123576e-34,1.132461552386167e-42,2.280626589050297e-34
400,0.0001,400,-2.760381517837949e-17,0.0499001996007984,-5.494483492553901e-35,9.375534979696908e-43,2.897693569795511e-36
425,0.1,1575.170840886583,3093587.814648389,2.08753541781652e-05,0.0003075648384092073,0.04954771800822392,0.09936097740848011
425,0.0907290740990469,1574.83137001872,3409257.927784079,2.221936347129425e-05,0.0003289935844695071,0.04952360880466492,0.09934305475995381
425,0.08231764886870344,1574.471699973798,3757109.916041566,2.365008303222782e-05,0.0003519250737957231,0.04949782940943737,0.09932429201622824
425,0.07468604063867915,1574.09055022652,4140419.600285423,2.517324792885642e-05,0.0003764656103340941,0.04947026269447524,0.09930464592003951
425,0.06776195315271148,1573.686555758827,4562795.378023168,2.679499743620827e-05,0.0004027291055058049,0.04944078318919814,0.09928407078609389
425,0.06147979268688505,1573.258261416557,5028211.82568931,2.852190803883412e-05,0.0004308376361794075,0.04940925646751948,0.09926251835971268
425,0.05578004666282432,1572.804115863616,5541046.676284431,3.036102985295672e-05,0.0004609220464306758,0.04937553848607568,0.09923993766625572
425,0.05060871986919682,1572.322465112327,6106121.498742877,3.231992691242221e-05,0.00049312259696967,0.04933947486924758,0.09921627485075246
425,0.04591682295070265,1571.811545595104,6728746.443755121,3.440672184196609e-05,0.0005275896666892101,0.04930090013585425,0.09919147300692605
425,0.04165990831887118,1571.269476738685,7414769.455643526,3.663014552559288e-05,0.0005644845113332835,0.04925963686176005,0.09916547199468108
425,0.03779764908822364,1570.694252997275,8170630.387859098,3.899959247742121e-05,0.0006039800849147622,0.04921549477188136,0.09913820824497679
425,0.03429345704895213,1570.083735295468,9003420.501005497,4.152518274013762e-05,0.0006462619302464393,0.04916826975420671,0.09910961455083522
425,0.0311141360570686,1569.435641825194,9920947.867257943,4.421783127598549e-05,0.0006915291458064347,0.04911774278742048,0.09907961984301403
425,0.02822956755849604,1568.747538133045,10931809.25381404,4.708932598166607e-05,0.0007399954371649526,0.04906367877251363,0.0990481489486035
425,0.02561242526798837,1568.016826424902,12045469.11093728,5.015241565721109e-05,0.0007918902623816072,0.04900582525734584,0.09901512233047877
425,0.02323791629995618,1567.240734003425,13272346.34737424,5.342090949704924e-05,0.0008474600821797082,0.04894391104144189,0.09898045580511934
425,0.02108354629886174,1566.41630074009,14623909.63774904,5.690978995790203e-05,0.0009069697273600831,0.04887764464630226,0.09894406023579595
425,0.01912890634420113,1565.540365466666,16112782.07314569,6.063534120401007e-05,0.0009707038978880434,0.04880671263412422,0.09890584119748048
425,0.01735547961136752,1564.609551150351,17752856.03762477,6.4615295749648e-05,0.001038968810443366,0.04873077775496485,0.09886569860902722
425,0.01574646595684261,1563.620248691369,19559419.27001705,6.886900242994812e-05,0.001112094014051486,0.0486494768989346,0.098823526327161
425,0.01428662276596493,1562.568599150447,21549293.1520538,7.341761945671018e-05,0.001190434396824702,0.0485624188258417,0.09877921169553011
425,0.01296212055558362,1561.450474174467,23740984.35052899,7.828433708601475e-05,0.001274372410975933,0.04846918163964077,0.09873263504046317
425,0.01176041196368325,1560.261454339888,26154851.03258197,8.349463537763332e-05,0.001364320548303122,0.04836930996884797,0.09868366910302155
425,0.01067011288488335,1558.996805072239,28813284.96879039,8.907658371318727e-05,0.001460724104513228,0.04826231180647133,0.09863217839431575
425,0.009680894625777765,1557.651449722723,31740910.93767826,9.506119022757725e-05,0.001564064278362766,0.04814765495358643,0.09857801845771128
425,0.008783386058472559,1556.219939284764,34964804.94628635,0.0001014828111853794,0.00167486166103713,0.04802476299895609,0.09852103501723396
425,0.007969084845396922,1554.696418107821,38514732.8825585,0.0001083796327202617,0.001793680183005294,0.04789301075236677,0.09846106298591127
425,0.007230276894396091,1553.074584804225,42423411.31374466,0.0001157942404130573,0.001921131600484853,0.04775171903072271,0.09839792530053237
425,0.00655996328108289,1551.347647335064,46726792.23664509,0.0001237742961351189,0.002057880622614101,0.047600148672149,0.09833143153980549
425,0.00595179394616397,1549.50827098681,51464373.6645624,0.0001323733467353926,0.002204650804797224,0.04743749362268219,0.09826137627035815
425,0.00540000753963769,1547.548517587894,56679537.99387086,0.0001416517959334301,0.002362231365356029,0.04726287290015654,0.09818753704834816
425,0.004899376841991999,1545.459773830745,62419920.11829544,0.0001516780798079338,0.002531485124262601,0.04707532118719452,0.09810967198207783
425,0.004445159245362464,1543.232665911964,68737807.23387022,0.0001625300984216758,0.00271335781820526,0.04687377773483514,0.09802751673066394
425,0.004033051825545544,1540.856956811103,75690572.17740476,0.0001742969726841524,0.002908889121207285,0.04665707316305423,0.09794078077222516
425,0.003659150579252181,1538.321421292437,83341141.92885344,0.0001870812184314263,0.003119225802906954,0.04642391361345721,0.09784914271731183
425,0.003319913440445412,1535.613691975753,91758502.52870017,0.000201001461781471,0.003345637600214636,0.04617286152641513,0.09775224436203554
425,0.003012126725405938,1532.720067335864,101018241.0318777,0.0002161958655451822,0.003589536582218074,0.04590231205455232,0.09764968305915199
425,0.002732874688650746,1529.625268868996,111203124.1112964,0.0002328265028306565,0.003852501084306253,0.04561046374676168,0.0975410018162868
425,0.002479511901300032,1526.312129279174,122403711.3334091,0.0002510850122435908,0.004136305726443826,0.04529528157696872,0.0974256762796169
425,0.002249638190225193,1522.761185345723,134718998.6258473,0.0002712000179176802,0.004442959697141906,0.04495444954183599,0.0973030973806995
425,0.002041075900569873,1518.95013634697,148257083.4925919,0.0002934470288184415,0.004774756524354785,0.04458530872671464,0.09717254783198413
425,0.001851849266245829,1514.853108371554,163135837.155614,0.0003181619014371256,0.005134340225066377,0.04418477461216787,0.09703316970848783
425,0.001680165692974834,1510.43963073169,179483558.3099636,0.000345759560836965,0.005524795501214576,0.04374922386252879,0.09688391878453535
425,0.001524398776565902,1505.673171836046,197439565.3802387,0.0003767607235063098,0.005949774442714803,0.04327433474764582,0.09672349859849631
425,0.001383072895555441,1500.508975736263,217154652.76774,0.0004118312469801093,0.006413680851301193,0.04275485436586532,0.09655026237381947
425,0.001254849232252331,1494.890738818018,238791278.4079451,0.0004518422901682561,0.006921949761639364,0.04218424496160295,0.09636206174692777
425,0.001138513089761537,1488.745257612627,262523235.4004148,0.0004979666417846784,0.0074814930980228,0.04155411936767262,0.09615600272362677
425,0.001032962384837093,1481.973284479906,288534316.8554332,0.000551842210221898,0.008101455478652311,0.04085328310850996,0.09592802882669113
425,0.0009371972075541283,1474.432666697878,317014911.4057554,0.0006158713070201356,0.008794600836942581,0.0400659772519999,0.09567215381950794
425,0.0008503103488959835,1465.903891170665,348153938.7717964,0.0006938276504261521,0.009580137140645074,0.03916830096167846,0.09537889806010262
425,0.0007714787065217011,1456.008457582743,382118625.7168983,0.0007922836088810118,0.01049039614485726,0.03811975888994287,0.095031595887169
425,0.0006999554872984427,1443.96387340133,418993708.5659078,0.0009248628470072402,0.01159085928585837,0.03683794386250619,0.09459534674649091
425,0.0006350631327313489,1427.396874182188,458497274.8210834,0.001132691521467656,0.01307704296063529,0.03507615906551452,0.09396364155421159
425,0.0005761869002715535,425.0000000000001,-1.563122853694393e-15,0.04990019960079841,-9.234898030365331e-30,1.114237647010684e-32,-4.362573715049234e-29
425,0.0005227690396963793,425.0000000000002,-1.562674081996232e-15,0.0499001996007984,1.279669993729056e-33,-1.768252653794501e-39,2.925798537444226e-32
425,0.0004743035093930039,425.0000000000001,-1.562674120068104e-15,0.0499001996007984,8.544861135547102e-33,-9.993799166102014e-40,2.438968997466064e-32
425,0.0004303311824915584,425.0000000000001,-1.562674160280495e-15,0.0499001996007984,7.706454522266523e-34,-8.226252780672609e-40,1.970131031094257e-32
425,0.0003904354974340707,425,-1.562674195733189e-15,0.0499001996007984,2.824313636307239e-33,-4.712937594146582e-40,1.612871400267662e-32
425,0.0003542385117759404,425.0000000000001,-1.56267420361523e-15,0.0499001996007984,2.050951404755229e-33,-5.574022170418586e-40,1.312330956740956e-32
425,0.0003213973218365539,425.0000000000001,-1.562674270026398e-15,0.0499001996007984,-1.487977299620498e-33,-4.588289980045349e-40,1.063663473338603e-32
425,0.000291600814281439,425,-1.562674463050404e-15,0.0499001996007984,-3.148250867915474e-33,-5.292251216008373e-40,8.604038492086505e-33
425,0.0002645667188628309,425.0000000000001,-1.562674379958492e-15,0.0499001996007984,-7.672845412511624e-34,-4.08564085027372e-40,7.090444660186822e-33
425,0.0002400389343984749,425.0000000000001,-1.562674575113201e-15,0.0499001996007984,-5.670865295163607e-33,-5.379838753616484e-40,5.064945545500549e-33
425,0.0002177851026569549,425.0000000000001,-1.562674519445843e-15,0.0499001996007984,-1.765939385403785e-33,-2.106534772097416e-40,4.718939253890881e-33
425,0.000197594407166314,425.0000000000001,-1.562674511306587e-15,0.0499001996007984,-1.609143619225956e-33,-1.822899308289585e-40,3.884439092070568e-33
425,0.0001792755760934975,425,-1.562673897323022e-15,0.0499001996007984,4.735152884076596e-33,-1.427312093285183e-40,6.872061445692966e-33
425,0.0001626550702753625,425.0000000000001,-1.562674551050607e-15,0.0499001996007984,-2.127722782974712e-33,-1.174877346834429e-40,2.480154089155878e-33
425,0.0001475754392359905,425.0000000000001,-1.562674430502416e-15,0.0499001996007984,-1.050022164138344e-33,-9.986294581256369e-41,2.990438144652515e-33
425,0.0001338938296164157,425,-1.562674267979461e-15,0.0499001996007984,-8.228590590547715e-34,-1.082653837730395e-40,5.174359351829847e-33
425,0.0001214806318867293,425,-1.562674406841506e-15,0.0499001996007984,4.664350878834557e-34,-6.552363819262651e-41,1.389231103459673e-33
425,0.000110218252520501,425.0000000000001,-1.562674543387229e-15,0.0499001996007984,-2.616283721618665e-34,4.883431988076012e-35,1.243647933047117e-33
425,0.0001,425.0000000000001,-1.562674635791833e-15,0.0499001996007984,-2.588026594078606e-33,-4.439364464261552e-41,8.505875830998146e-34
450,0.1,1595.151904538341,3055372.884621491,1.917832780076024e-05,0.0002965916257182753,0.04956027480142329,0.09934251211180964
450,0.0907290740990469,1594.8139192708,3367133.77354318,2.041025874836888e-05,0.0003171857745056112,0.0495371248035768,0.09932412807057758
450,0.08231764886870344,1594.456066234494,3710676.706117178,2.172121504271709e-05,0.0003392175557339136,0.04951237890240769,0.09930489480417533
450,0.07468604063867915,1594.077102349358,4089236.645716274,2.311638137083961e-05,0.0003627879692524209,0.04948592596743356,0.09928476953470938
450,0.06776195315271148,1593.67570363252,4506376.968997654,2.460130278548753e-05,0.0003880051628842143,0.04945764704210408,0.09926370713664585
450,0.06147979268688505,1593.250459933848,4966022.646354368,2.618191353032018e-05,0.0004149849468079607,0.04942741477995394,0.09924166000677333
450,0.05578004666282432,1592.799869314086,5472496.756248017,2.786456877659745e-05,0.0004438513470295647,0.04939509283735015,0.09921857792632792
450,0.05060871986919682,1592.322332049582,6030560.655365572,2.965607963909738e-05,0.0004747372012328306,0.04936053521908803,0.09919440791492437
450,0.04591682295070265,1591.816144235928,6645458.165039009,3.156375190373561e-05,0.0005077848007744133,0.04932358557252657,0.09916909407572665
450,0.04165990831887118,1591.279490959911,7322964.16884687,3.359542896725167e-05,0.000543146583025748,0.04928407642543408,0.09914257743121438
450,0.03779764908822364,1590.710439005692,8069438.053972162,3.575953956907638e-05,0.0005809858787689451,0.04924182836211945,0.09911479574881184
450,0.03429345704895213,1590.106929057253,8891882.469848465,3.806515098944888e-05,0.0006214777199378437,0.04919664913172805,0.09908568335552975
450,0.0311141360570686,1589.466767354416,9798007.922241483,4.052202849877571e-05,0.0006648097136743896,0.04914833268177307,0.09905517094063339
450,0.02822956755849604,1588.787616754192,10796303.76935027,4.314070197455622e-05,0.0007111829894618967,0.0490966581090261,0.09902318534516721
450,0.02561242526798837,1588.066987142623,11896116.23912068,4.593254075813041e-05,0.0007608132270233575,0.04904138851878138,0.09898964933695115
450,0.02323791629995618,1587.302225134275,13107734.14394426,4.890983800919659e-05,0.0008139317737604293,0.04898226978220068,0.09895448136938401
450,0.02108354629886174,1586.490502986936,14442483.03057694,5.208590603794511e-05,0.0008707868617902145,0.04891902917990061,0.09891759532204246
450,0.01912890634420113,1585.628806647317,15912828.56965732,5.547518436075809e-05,0.0009316449361521489,0.04885137391811503,0.09887890022062942
450,0.01735547961136752,1584.713922829242,17532490.06092236,5.909336254573728e-05,0.0009967921075547241,0.04877898950158476,0.09883829993327445
450,0.01574646595684261,1583.742425008236,19316565.00719093,6.295752030153836e-05,0.001066535745172658,0.04870153794472415,0.09879569283949952
450,0.01428662276596493,1582.710658194686,21281665.79266809,6.708628773307933e-05,0.001141206227563801,0.04861865579949519,0.0987509714672854
450,0.01296212055558362,1581.61472232098,23446069.58903367,7.1500029261169e-05,0.001221158872846627,0.04852995197465693,0.09870402209257166
450,0.01176041196368325,1580.450454044576,25829882.7061064,7.622105540617856e-05,0.001306776072981156,0.04843500531651548,0.09865472429411527
450,0.01067011288488335,1579.213406727383,28455220.70235026,8.127386750253964e-05,0.001398469661479637,0.04833336191576983,0.09860295045484888
450,0.009680894625777765,1577.898828299565,31346405.67362422,8.668544148532851e-05,0.001496683549330751,0.04822453209829634,0.09854856519859811
450,0.008783386058472559,1576.50163665015,34530182.245483,9.248555823047749e-05,0.001601896670600763,0.04810798704941638,0.09849142474810002
450,0.007969084845396922,1575.016392103496,38035953.90391288,9.870718961303094e-05,0.001714626287401162,0.04798315501092644,0.09843137618651104
450,0.007230276894396091,1573.43726643462,41896041.40949106,0.0001053869515757424,0.001835431714113196,0.0478494169773928,0.098368256599748
450,0.00655996328108289,1571.758007740484,46145965.14807932,0.0001125656382109442,0.001964918533502992,0.04770610180217937,0.09830189207072038
450,0.00595179394616397,1569.97190030887,50824753.37310915,0.0001202888543395188,0.002103743393417398,0.04755248060339255,0.09823209648830533
450,0.00540000753963769,1568.071718398468,55975278.3848344,0.0001286077685790638,0.00225261949316785,0.04738776033403026,0.09815867012314961
450,0.004899376841991999,1566.049672544563,61644622.76245054,0.0001375800147864131,0.00241232289494239,0.04721107634721807,0.09808139790812694
450,0.004445159245362464,1563.897346608776,67884477.80430369,0.0001472707775395371,0.002583699829676248,0.04702148374385429,0.0980000473422908
450,0.004033051825545544,1561.60562326141,74751576.32335907,0.0001577541077051432,0.002767675211666089,0.04681794723248334,0.09791436591159808
450,0.003659150579252181,1559.164594868033,82308161.86586067,0.0001691145281529161,0.002965262636050895,0.04659932915429289,0.09782407788495261
450,0.003319913440445412,1556.563455769204,90622496.23688677,0.0001814490088370502,0.003177576214302744,0.04636437522174159,0.09772888029637845
450,0.003012126725405938,1553.790370576195,99769406.87674125,0.0001948694170239535,0.003405844714377253,0.04611169737539818,0.09762843785768251
450,0.002732874688650746,1550.832311177104,109830875.0617706,0.0002095055858202358,0.003651428628371323,0.04583975296172573,0.09752237645214488
450,0.002479511901300032,1547.674852377931,120896664.9879656,0.0002255091976395207,0.003915841013580561,0.04554681914612307,0.09741027472517783
450,0.002249638190225193,1544.301912048892,133064992.3581928,0.0002430587572133054,0.004200773278061327,0.04523096105494512,0.09729165309130704
450,0.002041075900569873,1540.695415584896,146443228.8521389,0.0002623660447766333,0.004508127566908496,0.04488999151305483,0.09716595918384459
450,0.001851849266245829,1536.834855211244,161148635.3519372,0.0002836846167617048,0.004840058147344709,0.04452141928501973,0.09703254832690145
450,0.001680165692974834,1532.696700083242,177309111.2518241,0.0003073211975618291,0.005199025357018607,0.04412238122289316,0.09689065691033454
450,0.001524398776565902,1528.253589512917,195063938.2488567,0.0003336512507520419,0.005587867570655309,0.04368955128651578,0.09673936542147681
450,0.001383072895555441,1523.473202081742,214564482.2511617,0.0003631407592782471,0.006009899813564745,0.04321901531781793,0.09657754600840074
450,0.001254849232252331,1518.316624414681,235974791.8195252,0.000396377528594079,0.006469053192177019,0.04270609332820653,0.09640378618934135
450,0.001138513089761537,1512.735917467438,259471986.61983,0.0004341176582204696,0.006970079446071676,0.04214507805153126,0.09621627439824236
450,0.001032962384837093,1506.670335377624,285246245.0133834,0.0004773572984970161,0.007518864499088894,0.04152883342785847,0.09601262167865313
450,0.0009371972075541283,1500.040151667712,313500030.9896721,0.0005274489750342373,0.008122935269977722,0.04084814498557739,0.0957895704786255
450,0.0008503103488959835,1492.735928479342,344445833.632615,0.0005863021703278487,0.008792334429083009,0.0400905984471303,0.09554248940016662
450,0.0007714787065217011,1484.598283032884,378300806.5883336,0.0006567583493106538,0.009541262662142509,0.03923847555298802,0.09526442359101193
450,0.0006999554872984427,1475.37524644515,415274236.2791404,0.0007433745198873806,0.01039153158115652,0.0382643343742248,0.09494410161686573
450,0.0006350631327313489,1464.616460731138,455535412.8478181,0.0008543509865584402,0.01138112186329411,0.03712006847057141,0.09456101123576161
450,0.0005761869002715535,1451.328778706252,499110354.6260872,0.001007755261254024,0.01259202357328722,0.03570136011840518,0.09406943451652149
450,0.0005227690396963793,1431.901239617627,545287499.6105118,0.001268712264874594,0.01431781388123491,0.03363396400234774,0.0933025935809542
450,0.0004743035093930039,449.9999999999995,-5.632200755888172e-14,0.0499001996007984,-1.207383785379771e-28,-2.963069643020102e-33,-1.237741534713979e-27
450,0.0004303311824915584,450.0000000000001,-5.63072285008833e-14,0.0499001996007984,-3.544247023393084e-33,-9.546691424385382e-38,2.698340615030944e-30
450,0.0003904354974340707,450,-5.630723305248801e-14,0.0499001996007984,-9.654878722009498e-34,-6.318881427459895e-38,2.211084529729561e-30
450,0.0003542385117759404,450,-5.630723707700228e-14,0.0499001996007984,-1.838502387230267e-37,-5.201217349880049e-38,1.813489128829175e-30
450,0.0003213973218365539,450,-5.63072408303779e-14,0.0499001996007984,-2.979219355247008e-34,-4.281417544919608e-38,1.487438140491835e-30
450,0.000291600814281439,450,-5.630724405840713e-14,0.0499001996007984,6.707518559410328e-34,-3.524270640881712e-38,1.219478131204612e-30
450,0.0002645667188628309,450,-5.630724710700041e-14,0.0499001996007984,-1.02549260733953e-37,-2.901014466790537e-38,9.9912961404912e-31
450,0.0002400389343984749,450,-5.630724984007356e-14,0.0499001996007984,5.20394545117242e-34,-2.387972893167989e-38,8.18670788036054e-31
450,0.0002177851026569549,450,-5.630725246659981e-14,0.0499001996007984,-6.948805467226523e-38,-1.965656486490432e-38,6.699002667512615e-31
450,0.000197594407166314,450,-5.630725458888239e-14,0.0499001996007984,-5.720032110007723e-38,-1.618022080037868e-38,5.481111453139306e-31
450,0.0001792755760934975,450,-5.630725663609268e-14,0.0499001996007984,-4.708541392236413e-38,-1.3318634564672e-38,4.482047717807145e-31
450,0.0001626550702753625,450,-5.63072584894384e-14,0.0499001996007984,5.412989836895423e-35,-1.102317747879739e-38,3.66270836868356e-31
450,0.0001475754392359905,450,-5.630726021753754e-14,0.0499001996007984,-3.164783170452654e-34,-9.04056067676121e-39,2.991989745177527e-31
450,0.0001338938296164157,450,-5.630726167438214e-14,0.0499001996007984,6.214748427543535e-34,-7.431521439630262e-39,2.44151381518107e-31
450,0.0001214806318867293,450,-5.630726307575884e-14,0.0499001996007984,1.633510243179309e-34,-6.146389519451625e-39,1.990392695877488e-31
450,0.000110218252520501,450,-5.630726434277572e-14,0.0499001996007984,-5.392490138284782e-35,-5.034081772318666e-39,1.621634319739707e-31
450,0.0001,450,-5.630726548750237e-14,0.0499001996007984,-1.457937902375242e-38,-4.142550783650794e-39,1.319836331165929e-31
475,0.1,1615.190578962087,3017928.612955066,1.765965046739069e-05,0.0002873217547096421,0.04957085772552255,0.09932269924563214
475,0.0907290740990469,1614.852671950922,3325857.626064505,1.879214720906615e-05,0.0003072050743714131,0.04954852511417986,0.09930380084393187
475,0.08231764886870344,1614.495119802912,3665176.49170873,1.999690223468533e-05,0.0003284704848110754,0.04952465999926874,0.09928404014799549
475,0.07468604063867915,1614.116709064031,4039080.04796575,2.127862321313638e-05,0.0003512144516892057,0.04949915637576295,0.09926337463713346
475,0.06776195315271148,1613.716148261781,4451087.448512486,2.26423410126979e-05,0.0003755401961768136,0.04947190085274355,0.09924175950033205
475,0.06147979268688505,1613.292062950977,4905074.926229752,2.409343509304079e-05,0.0004015581722299056,0.04944277213121952,0.09921914751558039
475,0.05578004666282432,1612.842990441305,5405311.849320379,2.563766140486722e-05,0.000429386579023981,0.04941164044301935,0.09919548892245389
475,0.05060871986919682,1612.367374192428,5956500.387470024,2.72811831068814e-05,0.0004591519113635464,0.04937836694754782,0.09917073128777783
475,0.04591682295070265,1611.863557854587,6563819.144063095,2.903060446268235e-05,0.0004909895512791709,0.04934280308274167,0.09914481936399148
475,0.04165990831887118,1611.329778930524,7232971.144632647,3.089300833576969e-05,0.0005250444043801636,0.0493047898661368,0.09911769493979183
475,0.03779764908822364,1610.764162032193,7970236.608940376,3.287599776593667e-05,0.0005614715849396042,0.04926415714147669,0.09908929668258215
475,0.03429345704895213,1610.164711702871,8782530.974666368,3.498774218667816e-05,0.0006004371541604699,0.04922072276573052,0.09905955997218377
475,0.0311141360570686,1609.529304772037,9677468.684878469,3.723702893296764e-05,0.0006421189166173263,0.04917429173074251,0.09902841672518436
475,0.02822956755849604,1608.855682206503,10663433.29945732,3.963332079453201e-05,0.0006867072805033282,0.04912465521297303,0.09899579520918364
475,0.02561242526798837,1608.141440416664,11749654.54288674,4.218682049463705e-05,0.0007344061880510714,0.04907158954391234,0.09896161984605971
475,0.02323791629995618,1607.384021971198,12946292.95738648,4.490854312241563e-05,0.0007854341233615273,0.04901485509270619,0.09892581100319915
475,0.02108354629886174,1606.580705666815,14264532.89171672,4.781039772256154e-05,0.0008400252058892052,0.04895419505131671,0.09888828477140477
475,0.01912890634420113,1605.728595891566,15716684.62225966,5.090527945581068e-05,0.0008984303790256234,0.04888933411110097,0.09884895272790573
475,0.01735547961136752,1604.824611210171,17316296.47456574,5.420717399427804e-05,0.0009609187046315768,0.04881997701798858,0.0988077216825235
475,0.01574646595684261,1603.865472087603,19078277.89056173,5.773127611668595e-05,0.001027778776036171,0.0487458069914155,0.09876449340457623
475,0.01428662276596493,1602.847687652074,21019034.46937151,6.149412483124848e-05,0.001099320264000641,0.04866648398976527,0.09871916432750319
475,0.01296212055558362,1601.767541379831,23156616.09822157,6.55137577930916e-05,0.001175875612503811,0.04858164280218809,0.09867162522743046
475,0.01176041196368325,1600.621075560954,25510879.38435649,6.98098883170692e-05,0.001257801904025559,0.04849089094321355,0.09862176087092103
475,0.01067011288488335,1599.404074376461,28103665.69907722,7.440410893935598e-05,0.001345482917387925,0.0483938063224125,0.0985694496259195
475,0.009680894625777765,1598.112045380856,30958996.25083324,7.93201262827294e-05,0.001439331405288181,0.04828993465633036,0.09851456302831135
475,0.008783386058472559,1596.740199139,34103285.71507312,8.45840329704998e-05,0.001539791623588048,0.04817878658379815,0.09845696529449668
475,0.007969084845396922,1595.283426709117,37565576.06370606,9.022462356416158e-05,0.001647342150416358,0.04805983443825643,0.09839651276777825
475,0.007230276894396091,1593.736274591764,41377792.35504871,9.62737630378564e-05,0.00176249904046691,0.04793250862155465,0.09833305328302767
475,0.00655996328108289,1592.09291667302,45575022.36426345,0.0001027668182387127,0.00188581936888149,0.0477961935123454,0.09826642542978496
475,0.00595179394616397,1590.347122573351,50195822.05178558,0.0001097431652363309,0.002017905230260058,0.04765022282808158,0.09819645768836716
475,0.00540000753963769,1588.492221663505,55282548.97913335,0.0001172467885997628,0.002159408272256133,0.04749387434192071,0.0981229674063024
475,0.004899376841991999,1586.521061814673,60881725.8821439,0.0001253269926778779,0.002311034860730081,0.04732636383344512,0.09804575957290457
475,0.004445159245362464,1584.425961697125,67044436.69342649,0.0001340392502043246,0.002473551995692204,0.04714683812350041,0.09796462533729393
475,0.004033051825545544,1582.198655108875,73826757.35722028,0.0001434462204270037,0.002647794125867309,0.04695436700652714,0.09787934019858192
475,0.003659150579252181,1579.830225374327,81290223.78546372,0.0001536189780742209,0.002834671046900957,0.04674793384553171,0.09778966177476413
475,0.003319913440445412,1577.311027260312,89502339.24064893,0.0001646385066735214,0.003035177117238481,0.04652642453104141,0.09769532702694618
475,0.003012126725405938,1574.630593052203,98537123.26724438,0.0001765975262784969,0.003250402091240802,0.04628861441979527,0.09759604877475112
475,0.002732874688650746,1571.777518325569,108475703.9807676,0.0001896027483658316,0.003481543958145713,0.04603315275232638,0.0974915112825247
475,0.002479511901300032,1568.739321402563,119406954.9933001,0.0002037776822836624,0.003729924298578072,0.04575854388710665,0.09738136461738942
475,0.002249638190225193,1565.502268288029,131428177.4002923,0.0002192661623519282,0.003997006843710648,0.04546312446119272,0.09726521736881737
475,0.002041075900569873,1562.051151710295,144645825.9166793,0.000236236829060953,0.00428442017143208,0.04514503525982067,0.09714262715886218
475,0.001851849266245829,1558.369008220227,159176276.1788098,0.0002548888921861709,0.004593985840137018,0.04480218609629599,0.0970130881364665
475,0.001680165692974834,1554.436750265601,175146627.0221349,0.0002754596450318125,0.004927753811907894,0.04443221128014484,0.0968760142958176
475,0.001524398776565902,1550.232679295295,192695526.5400899,0.0002982344160103901,0.005288047868144666,0.04403241213563042,0.09673071691599955
475,0.001383072895555441,1545.731828710484,211974002.8033542,0.0003235599859431389,0.005677525073810636,0.04359968126197425,0.09657637356296998
475,0.001254849232252331,1540.905057259593,233146267.2857031,0.0003518630560187745,0.006099255567127531,0.0431304003258943,0.09641198470160052
475,0.001138513089761537,1535.717765592648,256390437.6582055,0.0003836762894116058,0.006556832730040641,0.0426202982510528,0.09623631161578493
475,0.001032962384837093,1530.128024021989,281899089.6508271,0.0004196760975379489,0.00705453049597456,0.04206424794956964,0.09604778520352637
475,0.0009371972075541283,1524.083742366511,309879480.8237372,0.0004607393818120795,0.007597537025317861,0.04145596353984792,0.09584436758620606
475,0.0008503103488959835,1517.518203579396,340553161.1824379,0.0005080323860467972,0.008192318576305516,0.04078752810201481,0.09562333353746844
475,0.0007714787065217011,1510.342630077316,374154423.1862276,0.000563157295380359,0.008847219431711833,0.04004861465550674,0.09538090733555782
475,0.0006999554872984427,1502.432945812764,410926455.8529069,0.0006284108610839832,0.009573523937030044,0.0392251076214601,0.09511161845226219
475,0.0006350631327313489,1493.604000687697,451112591.2342203,0.0007072830941864955,0.01038751796350902,0.03829642997205219,0.09480705322531073
475,0.0005761869002715535,1483.552736839802,494935693.1076842,0.0008055462268318758,0.01131502900176795,0.03722966565001886,0.09445311750381286
475,0.0005227690396963793,1471.70689579829,542542722.8534213,0.000934126430139093,0.01240351001736808,0.03596394213591795,0.09402278898124575
475,0.0004743035093930039,1456.662715257692,593804047.8220965,0.001119681376110573,0.01376694943800898,0.03435248087938197,0.09344930927868272
475,0.0004303311824915584,1430.383846417726,646368985.6939152,0.001512618598300512,0.01604874619168067,0.03156625391218401,0.09235085019055343
475,0.0003904354974340707,474.9999999054064,-2.42620045544428e-11,0.0499001996007984,1.752835161895814e-18,2.473797790450739e-18,8.240497339709455e-18
475,0.0003542385117759404,475.0000000000001,-1.386982259929111e-12,0.0499001996007984,8.027908026247901e-28,-2.567993690617422e-32,4.256617029785334e-28
475,0.0003213973218365539,475,-1.386962186684766e-12,0.0499001996007984,-1.462296374132847e-34,-4.23231326697503e-36,1.220090581063801e-28
475,0.000291600814281439,475,-1.386962443396232e-12,0.0499001996007984,-3.849074287773899e-35,-2.030883888147417e-36,1.000923960946767e-28
