method,index,near_knot,multi_root,root_abs,residual,status,path
fp64,216,0,0,2.886579864025407e-14,2.8272336168218922e-14,1,2
fp64,217,0,1,2.2226664952995634e-12,1.1643654027628747e-12,1,2
fp64,218,0,1,6.9322325657594774e-13,3.498582725567711e-13,1,2
fp64,219,0,1,1.1026735080577055e-12,5.5747351373743458e-13,1,2
fp64,220,0,1,1.3500311979441904e-12,6.6509021615203569e-13,1,2
fp64,221,0,1,6.4499516838623094e-12,3.1485329384506727e-12,1,2
fp64,222,0,0,0,2.8078616515223345e-17,1,2
fp64,223,0,0,2.8451463407463962e-11,3.5401625713078598e-11,1,2
fp64,224,0,1,1.4063679110165594e-09,1.0138694719697264e-10,1,2
fp64,225,0,1,3.3528291254469877e-11,5.288814048057119e-12,1,2
fp64,226,0,1,2.9531932455029164e-13,1.4621046694210552e-13,1,2
fp64,227,0,1,2.2710722191732202e-12,4.3031062331867333e-13,1,2
fp64,228,0,0,0,1.4691310024532544e-17,1,2
fp64,229,0,0,0,0,1,2
fp64,230,1,0,0,1.7964596326094475e-16,1,2
fp64,231,0,0,0,1.8858767898937098e-17,1,2
fp64,232,0,0,5.773159728050814e-15,4.5239912156285377e-15,1,2
fp64,233,0,0,6.5547567373869242e-13,7.8982562455100499e-13,1,2
fp64,234,0,0,3.2352787115996762e-11,2.9070721719921704e-11,1,2
fp64,235,0,0,2.6645352591003757e-14,4.0382100924433324e-14,1,2
fp64,236,0,0,9.2814644858663087e-14,1.1754049667804645e-13,1,2
fp64,237,1,0,0,5.325924831237526e-17,1,2
fp64,238,0,0,1.1219469797651982e-11,1.6376509993556997e-11,1,2
fp64,239,0,0,1.1893730444967332e-10,1.0994290523940742e-10,1,2
fp64,240,0,0,3.8538505719998284e-10,4.7838122352317214e-10,1,2
fp64,241,0,0,7.1083583463860123e-11,9.2281443694263069e-11,1,2
fp64,242,1,0,1.3962608846895819e-11,1.4050204539433468e-11,1,2
fp64,243,1,0,6.8611782921834674e-13,8.3706470142752881e-13,1,2
fp64,244,0,0,2.8002133944937668e-10,3.4676372884234752e-10,1,2
fp64,245,1,0,2.2204460492503131e-15,3.0517860589850746e-15,1,2
fp64,246,0,0,9.1748830755022937e-13,9.6530123888974728e-13,1,2
fp64,247,1,0,3.3666402998733247e-12,3.904592612582867e-12,1,2
fp64,248,1,0,3.4477665167287341e-10,3.716266252235788e-10,1,2
fp64,249,0,0,5.6188831365489023e-11,6.4260994773439152e-11,1,2
fp64,250,0,0,1.7925305684229897e-10,2.1608767129848185e-10,1,2
fp64,251,0,0,2.9132252166164108e-13,3.4320922205130217e-13,1,2
fp64,252,0,0,7.815970093361102e-13,8.9716161935891066e-13,1,2
fp64,253,1,0,0,2.4324290271669531e-17,1,2
fp64,254,0,0,4.9529269574577484e-12,5.5826104789770469e-12,1,2
fp64,255,1,0,7.6516570857165789e-13,9.5129809280664909e-13,1,2
fp64,256,0,0,9.7913233076951656e-11,1.2706490573293903e-10,1,2
fp64,257,1,0,2.6645352591003757e-15,2.296657547824495e-15,1,2
fp64,258,1,0,5.0150994468367571e-12,5.5630048244451549e-12,1,2
fp64,259,0,0,0,9.7459705261853011e-18,1,2
fp64,260,1,0,2.9143532032094299e-10,3.4732254577760045e-10,1,2
fp64,261,1,0,3.1086244689504383e-15,3.833412949149856e-15,1,2
fp64,262,0,0,0,0,1,2
fp64,263,0,0,0,2.2204460492503131e-16,1,2
fp64,264,0,0,0,0,1,2
fp64,265,1,0,2.7395863355650363e-12,3.3949605900060372e-12,1,2
fp64,266,0,0,1.4939605108565956e-10,1.3068216326075798e-10,1,2
fp64,267,0,0,1.5582646284428847e-11,1.8816526717536369e-11,1,2
fp64,268,0,0,3.3706371027619753e-13,4.3737673590796326e-13,1,2
fp64,269,0,0,5.3999205107402304e-10,4.7378703912871807e-10,1,2
fp64,270,0,0,0,1.1102230246251565e-16,1,2
fp64,271,0,0,9.9865893332662381e-11,2.7534619029268015e-10,1,2
fp64,272,1,0,3.187978769858546e-10,4.2262646331046415e-10,1,2
fp64,273,0,0,4.3653969328261155e-13,5.1832656850404909e-13,1,2
fp64,274,0,0,1.085354028873553e-10,1.1181872230299456e-10,1,2
fp64,275,1,0,2.5865087849297197e-11,2.1174849832559565e-11,1,2
fp64,276,0,0,2.7222668563808838e-13,3.1316979411385849e-13,1,2
fp64,277,0,0,4.744382664512159e-11,6.4123928389392404e-11,1,2
fp64,278,0,0,0,4.1787251726619947e-17,1,2
fp64,279,0,0,7.3639316866547233e-11,8.8680831331296879e-11,1,2
fp64,280,0,0,0,2.7019575919901153e-17,1,2
fp64,281,1,0,3.9474645774362216e-10,3.6236279934230977e-10,1,2
fp64,282,0,0,2.4869972747865177e-10,3.0929825115626074e-10,1,2
fp64,283,1,0,1.9239587700781158e-10,2.3239367560933481e-10,1,2
fp64,284,0,0,0,2.1725671412790588e-18,1,2
fp64,285,0,0,1.1879386363489175e-12,1.4590313468663638e-12,1,2
fp64,286,1,0,2.4040014423576395e-10,2.2032824090697252e-10,1,2
fp64,287,1,0,1.545874539488068e-10,1.6236286244948351e-10,1,2
fp64,288,0,0,2.1405099914773018e-13,2.0381851607839543e-13,1,2
fp64,289,0,0,1.5301093725383907e-11,2.0939074198258064e-11,1,2
fp64,290,1,0,2.9708502324865549e-10,3.4899027201603805e-10,1,2
fp64,291,1,0,0,1.7601019693157698e-17,1,2
fp64,292,0,0,0,4.3913433280162807e-17,1,2
fp64,293,0,0,2.1016122175865348e-10,2.3792179007767681e-10,1,2
fp64,294,0,0,0,4.4408920985006262e-16,1,2
fp64,295,0,0,9.1401997082130038e-11,1.0177143090323806e-10,1,2
fp64,296,1,0,0,1.0265247270284074e-16,1,2
fp64,297,0,0,9.8882679822054342e-11,1.1320891897401499e-10,1,2
fp64,298,0,0,9.1127105861232849e-13,8.1407280945562859e-13,1,2
fp64,299,0,0,1.4592771435673058e-12,1.3398524212572014e-12,1,2
fp64,300,1,0,4.2565506674918652e-11,4.9066543390009248e-11,1,2
fp64,301,0,0,0,3.3306690738754696e-16,1,2
fp64,302,1,0,2.3271207183483966e-10,2.7733834249490126e-10,1,2
fp64,303,1,0,0,4.5480320722059122e-18,1,2
fp64,304,0,0,3.2832048191266949e-10,4.0159709649227185e-10,1,2
fp64,305,0,0,0,3.3306690738754696e-16,1,2
fp64,306,0,0,1.3264811471458415e-10,1.5008993845361768e-10,1,2
fp64,307,0,0,1.0027534358414414e-12,9.409021046328655e-13,1,2
fp64,308,1,0,3.7623681947707155e-11,4.870448382081286e-11,1,2
fp64,309,0,0,1.0369483049998962e-12,9.6873657885233724e-13,1,2
fp64,310,1,0,2.0206059048177849e-13,2.5286036262776104e-13,1,2
fp64,311,0,0,8.7410079174787825e-12,8.0158197065923345e-12,1,2
fp64,312,1,0,0,4.0025237597823684e-17,1,2
fp64,313,0,0,6.2172489379008766e-14,6.1765527052050988e-14,1,2
fp64,314,0,0,3.4638958368304884e-14,4.0022336010902769e-14,1,2
fp64,315,0,0,8.524958516886727e-11,1.0064765586945976e-10,1,2
fp64,316,0,0,6.1248783822520636e-12,5.6171719622447077e-12,1,2
fp64,317,0,0,2.2259794008050449e-10,2.6123443637920972e-10,1,2
fp64,318,0,0,7.9491968563161208e-14,8.8490857520366089e-14,1,2
fp64,319,0,0,0,1.1102230246251565e-16,1,2
fp64,320,1,0,8.8817841970012523e-16,1.0259006313140672e-15,1,2
fp64,321,0,0,7.5495165674510645e-15,1.0585538848849772e-14,1,2
fp64,322,0,0,1.0969003483296547e-12,1.3194917744574789e-12,1,2
fp64,323,1,0,2.9162583459196867e-10,2.5708494694604311e-10,1,2
fp64,324,0,0,1.9095836023552692e-13,2.4589611216695289e-13,1,2
fp64,325,1,0,7.2164496600635175e-13,8.643309505579971e-13,1,2
fp64,326,0,0,0,7.5710563294568559e-18,1,2
fp64,327,0,0,1.3861800596259855e-10,1.2183199471619053e-10,1,2
fp64,328,0,0,1.5543122344752192e-13,1.8647930862401665e-13,1,2
fp64,329,1,0,2.4014479294010016e-10,2.2009404501118295e-10,1,2
fp64,330,0,0,1.9841905896100798e-12,1.7833484751654091e-12,1,2
fp64,331,1,0,1.042277375518097e-12,1.2956753160915125e-12,1,2
fp64,332,0,0,1.5099033134902129e-14,1.7839151808854277e-14,1,2
fp64,333,0,0,1.0471623568264476e-12,9.5167732964917278e-13,1,2
fp64,334,0,0,4.0699887904338539e-11,4.8487495075979073e-11,1,2
fp64,335,0,0,6.0174087934683484e-13,7.7178167493457511e-13,1,2
fp64,336,0,0,6.5725203057809267e-14,6.0609039444077871e-14,1,2
fp64,337,1,0,0,1.1916469312045682e-16,1,2
fp64,338,0,0,1.2445688923889975e-10,1.5738824141324702e-10,1,2
fp64,339,0,0,0,3.3306690738754696e-16,1,2
fp64,340,0,0,3.5083047578154947e-14,5.241067212951861e-14,1,2
fp64,341,0,0,1.546309746913721e-10,2.5582103102550491e-10,1,2
fp64,342,1,0,4.4408920985006262e-16,3.5967006267634544e-16,1,2
fp64,343,0,0,1.8199663998075266e-11,1.668707440255256e-11,1,2
fp64,344,0,0,0,1.1102230246251565e-16,1,2
fp64,345,0,0,1.5276668818842154e-12,1.7872944040819839e-12,1,2
fp64,346,1,0,2.7187141427020833e-12,3.1517396582122296e-12,1,2
fp64,347,1,0,3.1086244689504383e-15,2.8610731767071045e-15,1,2
fp64,348,1,0,2.7244873024301342e-12,3.1581879349313622e-12,1,2
fp64,349,0,0,1.3185008640448359e-12,1.9515211141866229e-12,1,2
fp64,350,1,0,1.0392575688911165e-11,1.219574076344682e-11,1,2
fp64,351,0,0,1.3481660232628201e-11,1.5597360996617977e-11,1,2
fp64,352,1,0,5.773159728050814e-15,6.5438488489482396e-15,1,2
fp64,353,0,0,4.0304648507571983e-11,5.0323625011673657e-11,1,2
fp64,354,0,0,9.7424290856906737e-12,1.6818441064659899e-11,1,2
fp64,355,0,0,0,1.3206302127904218e-16,1,2
fp64,356,1,0,0,3.2103269892714791e-18,1,2
fp64,357,0,0,4.1690650931514028e-11,3.9732226946912842e-11,1,2
fp64,358,0,0,0,0,1,2
fp64,359,0,0,2.376143726223745e-11,3.5199315554449985e-11,1,2
fp64,360,0,0,0,1.888833314026091e-17,1,2
fp64,361,0,0,1.7719159473017498e-13,2.0752938329538369e-13,1,2
fp64,362,0,0,0,2.9426155434879511e-17,1,2
fp64,363,0,0,0,8.5091611766799665e-17,1,2
fp64,364,1,0,1.276525551929808e-10,1.2146102742276924e-10,1,2
fp64,365,0,0,6.2604144090983027e-11,1.1962197898895965e-10,1,2
fp64,366,0,0,1.8451062899771387e-10,2.3910108597727978e-10,1,2
fp64,367,0,0,1.5987389190286194e-10,2.0273655452409709e-10,1,2
fp64,368,0,0,1.4699352846037073e-12,1.3693776617705604e-12,1,2
fp64,369,1,0,2.7977620220553945e-12,2.6788954928137816e-12,1,2
fp64,370,1,0,8.8817841970012523e-16,1.2851176547948755e-15,1,2
fp64,371,0,0,0,0,1,2
fp64,372,0,0,3.5527136788005009e-13,2.8087834889009665e-13,1,2
fp64,373,1,0,1.8518520050747611e-13,1.5956996258274404e-13,1,2
fp64,374,0,1,3.8498537691111778e-11,1.8392269394341686e-11,1,2
fp64,375,0,0,3.7655745188658329e-10,4.0658419928086768e-10,1,2
fp64,376,0,0,5.5910831520122883e-13,6.7725123124898326e-13,1,2
fp64,377,1,0,0,6.4103325645152378e-17,1,2
fp64,378,0,1,3.8316905204283103e-11,1.8329454029649075e-11,1,2
fp64,379,0,1,1.1215659512231468e-09,1.5535275791049085e-10,1,2
fp64,380,0,1,2.5333779518632582e-10,2.0015487675475147e-11,1,2
fp64,381,0,1,1.6750067999282692e-10,2.5969176198725691e-11,1,2
fp64,382,1,0,0,2.3529196955118057e-18,1,2
fp64,383,0,1,4.8907500271866411e-10,8.5774420806871723e-11,1,2
fp64,384,0,1,2.3878410360111957e-10,4.0672011672394645e-11,1,2
fp64,385,0,1,1.0945910844384343e-11,5.0786954682804702e-12,1,2
fp64,386,0,1,1.1648015885157292e-11,6.0122783658407201e-12,1,2
fp64,387,0,0,0,7.9625242469058477e-17,1,2
fp64,388,0,1,6.2616578588858829e-14,9.3860899900185968e-15,1,2
fp64,389,0,1,1.0168310637936884e-11,4.9446675618845675e-12,1,2
fp64,390,0,0,6.6209260296545835e-12,6.4782924024307191e-12,1,2
fp64,391,0,1,3.0335733924857777e-12,3.8688582200302876e-13,1,2
fp64,392,0,1,5.545786052607582e-12,2.7103134259103732e-12,1,2
fp64,393,0,1,7.1942451995710144e-14,6.2523555443922234e-15,1,2
fp64,394,0,1,5.0515014393681668e-10,2.5260927015357862e-10,1,2
fp64,395,0,1,2.7122037948856814e-10,6.5583210328041628e-12,1,2
fp64,396,0,1,1.4132250925058543e-11,9.7594363532608782e-12,1,2
fp64,397,0,1,9.8308028384508361e-12,4.5569863159943831e-12,1,2
fp64,398,1,0,3.4068925458541344e-10,4.3434321651973926e-10,1,2
fp64,399,0,1,1.1568523916594131e-12,6.0815672028787641e-13,1,2
fp64,400,0,1,1.4627410394041362e-11,2.6987447203464371e-12,1,2
fp64,401,1,0,5.5946358656910888e-11,3.3532601955183247e-11,1,2
fp64,402,0,0,4.9764636855798017e-12,5.067758368196492e-12,1,2
fp64,403,0,1,1.9984014443252818e-14,1.0099953982078956e-14,1,2
fp64,404,0,0,9.3258734068513149e-14,5.3965676519915167e-14,1,2
fp64,405,0,1,2.0494970165430004e-09,3.003620313596596e-10,1,2
fp64,406,0,1,2.2095214546880015e-11,3.5934598432235141e-12,1,2
fp64,407,0,1,4.8729154045190626e-10,6.6012863729152257e-11,1,2
fp64,408,0,1,9.7699626167013776e-13,4.8193570486460365e-13,1,2
fp64,409,0,1,9.7793773079501989e-11,1.5265716272555335e-11,1,2
fp64,410,0,1,9.2987839650504611e-12,1.6796236021864249e-12,1,2
fp64,411,0,1,7.390088541114892e-12,8.2030054658447337e-13,1,2
fp64,412,0,0,3.4554581418433372e-12,4.8106373869490443e-12,1,2
fp64,413,0,0,3.0415669982630789e-12,4.2689248853420364e-12,1,2
fp64,414,0,1,3.2668090454990306e-11,1.5422203468881115e-11,1,2
fp64,415,0,0,2.4011814758750916e-10,2.5658064561895344e-10,1,2
fp64,416,0,0,6.4863225901490296e-11,4.8202894514056344e-11,1,2
fp64,417,0,0,6.2172489379008766e-15,9.0184567821628065e-15,1,2
fp64,418,1,0,4.4408920985006262e-16,9.3583199314771919e-16,1,2
fp64,419,1,0,1.4139800441625994e-12,8.5317826484274797e-13,1,2
fp64,420,0,1,1.1000622635037871e-10,1.7148274682509782e-11,1,2
fp64,421,0,1,1.3356871164660333e-11,6.4775011646932893e-12,1,2
fp64,422,0,1,3.8135272717454427e-11,1.825650767071781e-11,1,2
fp64,423,0,0,0,3.2064463525626494e-17,1,2
fp64,424,0,0,1.3477086113766745e-10,1.9363397792847857e-10,1,2
fp64,425,0,0,3.6560976468535955e-10,3.843974027972763e-10,1,2
fp64,426,0,1,2.0010659795843821e-11,9.6576991087410439e-12,1,2
fp64,427,0,0,5.0230930526140583e-12,7.3218374335801494e-12,1,2
fp64,428,0,0,1.3753886918266289e-11,1.837150541568201e-11,1,2
fp64,429,0,1,3.6787914936553534e-09,2.7153339271754804e-10,1,2
fp64,430,0,1,1.8038903704109543e-12,9.4616357642060508e-13,1,2
fp64,431,0,1,1.0960565788309395e-11,2.1687998398337012e-12,1,2
fp64,432,1,0,2.7132962543419126e-11,1.5851746121892116e-11,1,2
fp64,433,0,1,1.120881165661558e-12,5.895808163734511e-13,1,2
fp64,434,0,1,1.1651519749023009e-09,1.8240110221551419e-10,1,2
fp64,435,0,1,3.4194869158454821e-13,1.7219045347103895e-13,1,2
fp64,436,0,1,1.4166445794216997e-13,7.1095789867697975e-14,1,2
fp64,437,0,1,1.6269559033332825e-09,1.7557248853634265e-10,1,2
fp64,438,0,1,3.1318108106859199e-09,4.979433183174453e-10,1,2
fp64,439,0,1,4.9167248050707713e-10,6.4041383968596479e-11,1,2
fp64,440,0,1,8.9794838231682661e-13,4.4301714522587679e-13,1,2
fp64,441,0,1,2.0661627964102536e-09,2.9975865373541725e-10,1,2
fp64,442,0,1,2.0103918529912335e-12,9.233506568051146e-13,1,2
fp64,443,0,1,3.1552538359846949e-12,3.5801025763415625e-13,1,2
fp64,444,0,1,3.4028335704761048e-11,1.6087711651073311e-11,1,2
fp64,445,0,1,4.9994053341606559e-10,8.7890910624687253e-11,1,2
fp64,446,0,1,5.8859184193238434e-10,1.6228120824246295e-11,1,2
fp64,447,0,1,2.5794477664931037e-11,3.4960667539623795e-12,1,2
fp64,448,1,0,0,3.5602555601585176e-17,1,2
fp64,449,0,1,5.3290705182007514e-13,2.6349371924484893e-13,1,2
fp64,450,0,0,0,9.1506933927334592e-17,1,2
fp64,451,0,1,2.5527135960601299e-11,1.2276721521364393e-11,1,2
fp64,452,0,1,5.3499427110637043e-12,2.783720744375483e-12,1,2
fp64,453,0,0,0,1.1102230246251565e-16,1,2
fp64,454,0,1,1.6535661728767082e-11,7.7063335139942674e-12,1,2
fp64,455,0,1,2.1882673451045775e-10,1.9689607882408035e-11,1,2
fp64,456,0,1,1.3670931053866298e-10,1.0624890884524138e-11,1,2
fp64,457,0,1,9.8099306455878832e-13,4.8398306212348669e-13,1,2
fp64,458,0,1,1.7259749185427609e-10,1.5095100438591272e-11,1,2
fp64,459,0,1,1.0635936575909e-12,2.0107193762464502e-13,1,2
fp64,460,0,1,5.6534776859962221e-11,5.0996029977217749e-12,1,2
fp64,461,0,0,5.3631765695172362e-11,4.9103122357135504e-11,1,2
fp64,462,0,1,1.397326698793222e-11,2.781314739342966e-12,1,2
fp64,463,0,1,1.9104131609992692e-09,2.7294551643842304e-10,1,2
fp64,464,0,1,9.5168317670868419e-12,1.7958331072727798e-12,1,2
fp64,465,0,1,4.4408920985006262e-16,1.6309520390770853e-16,1,2
fp64,466,0,0,2.7108537636877372e-11,3.9677116062098479e-11,1,2
fp64,467,0,0,0,1.4839063884230815e-17,1,2
fp64,468,0,0,8.3195672573310731e-12,7.3540740137323568e-12,1,2
fp64,469,0,0,0,0,1,2
fp64,470,0,1,2.6391333562969521e-11,1.2685448276330546e-11,1,2
fp64,471,0,1,5.9428018062135379e-12,3.0889381322890135e-12,1,2
fp64,472,0,1,4.9917536770749393e-10,8.7739784528918532e-11,1,2
fp64,473,0,1,1.234390367699234e-11,2.2233314901382211e-12,1,2
fp64,474,0,1,2.4007462684494385e-12,1.2181235929012775e-12,1,2
fp64,475,0,1,9.1127105861232849e-13,4.17478580411166e-13,1,2
fp64,476,0,1,3.8200109742092536e-11,1.8283112333509207e-11,1,2
fp64,477,1,0,1.4654943925052066e-14,1.7227495383490261e-14,1,2
fp64,478,0,1,9.1393559387142886e-13,4.5080774575602152e-13,1,2
fp64,479,0,1,8.8471452386329474e-12,1.7157343343046379e-12,1,2
fp64,480,0,1,3.8801850621439371e-11,6.1133972546104553e-12,1,2
fp64,481,1,0,0,1.5117526591385699e-16,1,2
fp64,482,0,1,3.2859643894767032e-09,1.3297224972014908e-10,1,2
fp64,483,0,1,1.9890222802132485e-10,1.3242518806055831e-11,1,2
fp64,484,0,1,1.2067236099255751e-11,1.6852691033217399e-12,1,2
fp64,485,0,0,0,8.8817841970012523e-16,1,2
fp64,486,0,0,3.4252023439762525e-10,4.2259276546516398e-10,1,2
fp64,487,0,1,9.85833636946154e-12,1.7962412879085714e-12,1,2
fp64,488,0,1,1.397415516635192e-11,6.7734919774267815e-12,1,2
fp64,489,0,1,2.0161650127192843e-13,1.0140864339860277e-13,1,2
fp64,490,0,1,9.3494101349733683e-12,4.5500951893943553e-12,1,2
fp64,491,0,1,4.0363268283272191e-12,2.1054095475706208e-12,1,2
fp64,492,0,1,3.1796787425264483e-12,1.6616507176973173e-12,1,2
fp64,493,0,0,0,0,1,2
fp64,494,0,1,3.525180147789797e-12,1.7277983347112858e-12,1,2
fp64,495,0,0,0,3.1496881602463485e-17,1,2
fp64,496,0,0,1.7947243691196491e-10,2.1646107465119526e-10,1,2
fp64,497,0,0,4.2099657093785936e-13,5.4591015719744606e-13,1,2
fp64,498,0,0,2.9012348079504591e-11,2.3954626336260183e-11,1,2
fp64,499,0,0,4.0856207306205761e-14,5.429056559098854e-14,1,2
fp64,500,1,0,3.7836400679225335e-13,4.7006123288788317e-13,1,2
fp64,501,1,0,2.7977620220553945e-14,3.2695936287414196e-14,1,2
fp64,502,0,0,0,3.7489591067462215e-17,1,2
fp64,503,0,0,0,0,1,2
fp64,504,0,0,9.4124708027720771e-12,1.0852884361503157e-11,1,2
fp64,505,1,0,2.7435831384536868e-12,3.4003038085403698e-12,1,2
fp64,506,0,0,4.5018611061209413e-10,3.6640445696203027e-10,1,2
fp64,507,1,0,4.4408920985006262e-16,2.5683926054741256e-16,1,2
fp64,508,0,0,5.4551918537981692e-12,6.7105553132781707e-12,1,2
fp64,509,0,0,1.510658265146958e-11,1.9825175427887604e-11,1,2
fp64,510,1,0,3.3779645747245013e-11,3.8269293156793306e-11,1,2
fp64,511,0,0,1.0182965581861936e-11,1.2665957867403122e-11,1,2
fp64,512,0,0,0,4.123003521690077e-17,1,2
fp64,513,0,0,8.3044682241961709e-14,1.0102401849384195e-13,1,2
fp64,514,0,0,4.2868375516036394e-11,1.0091305568948883e-10,1,2
fp64,515,1,0,0,1.487111431115761e-16,1,2
fp64,516,0,0,8.8817841970012523e-14,1.1069514999561178e-13,1,2
fp64,517,1,0,7.9936057773011271e-15,6.9409266846228688e-15,1,2
fp64,518,0,0,0,1.4833869840591128e-17,1,2
fp64,519,1,0,9.3702823278363212e-14,1.2000099508757434e-13,1,2
fp64,520,1,0,4.4408920985006262e-16,1.4892175638493386e-16,1,2
fp64,521,0,0,0,1.8468007614582335e-17,1,2
fp64,522,0,1,2.3033575047293198e-11,1.1094837375284232e-11,1,2
fp64,523,0,0,6.9131367297359247e-12,5.470261564318779e-12,1,2
fp64,524,1,0,6.9677597025474824e-12,5.0969676587863776e-12,1,2
fp64,525,0,0,0,1.8753580569872981e-17,1,2
fp64,526,0,0,1.3322676295501878e-15,1.8885072515607788e-15,1,2
fp64,527,0,0,1.4745626941703449e-10,2.1778234771119287e-10,1,2
fp64,528,0,0,1.1080025785759062e-10,2.4055357705776714e-10,1,2
fp64,529,0,0,1.0297718233687192e-10,1.061591837779556e-10,1,2
fp64,530,0,0,0,2.1516496518790492e-17,1,2
fp64,531,0,0,2.042810365310288e-14,2.4020799600096193e-14,1,2
fp64,532,0,0,1.5631940186722204e-13,1.8192674328497869e-13,1,2
fp64,533,0,0,2.0271784251235658e-11,1.6629517069264286e-11,1,2
fp64,534,0,0,3.5527136788005009e-15,3.4518236666804337e-15,1,2
fp64,535,1,0,1.0125233984581428e-13,1.1381439793706604e-13,1,2
fp64,536,0,0,2.3952395622472977e-11,2.0137171406431084e-11,1,2
fp64,537,0,0,1.6858514584328077e-10,2.6419311183190075e-10,1,2
fp64,538,0,0,2.8058977363798476e-10,3.4824931827159844e-10,1,2
fp64,539,0,0,1.2812861882594007e-11,1.1960137960496136e-11,1,2
fp64,540,1,0,6.6613381477509392e-15,7.24140018428711e-15,1,2
fp64,541,0,0,9.9954267085422543e-11,7.9967652254270549e-11,1,2
fp64,542,1,0,1.6731371843548004e-10,2.0895099966297857e-10,1,2
fp64,543,1,0,2.3003821070233244e-13,2.9977787106685635e-13,1,2
fp64,544,1,0,1.3411494137471891e-13,1.0950269447934477e-13,1,2
fp64,545,1,0,0,2.9365653048184278e-17,1,2
fp64,546,1,0,0,4.1404449172903153e-17,1,2
fp64,547,0,0,1.7876811142514271e-11,1.7028335929022334e-11,1,2
fp64,548,1,0,1.8109069799265853e-11,1.4080493355599174e-11,1,2
fp64,549,0,0,2.1314505715963605e-11,2.8704373686097478e-11,1,2
fp64,550,0,0,0,3.3687742747490292e-17,1,2
fp64,551,0,0,6.4526162191214098e-13,8.6246484101693731e-13,1,2
fp64,552,0,0,1.3411494137471891e-12,1.5474659729360175e-12,1,2
fp64,553,0,0,3.1086244689504383e-15,3.7218671496264369e-15,1,2
fp64,554,0,0,6.567635324472576e-12,8.3237776133698767e-12,1,2
fp64,555,1,0,6.6568972556524386e-13,8.1232754720227154e-13,1,2
fp64,556,0,0,1.1661782650662644e-12,1.3718703226477904e-12,1,2
fp64,557,0,0,2.4604318582532869e-11,2.3434671162486683e-11,1,2
fp64,558,1,0,3.907985046680551e-14,4.6517977036424559e-14,1,2
fp64,559,0,0,9.610090501155355e-13,1.169085755226222e-12,1,2
fp64,560,1,0,3.9612757518625585e-13,5.0990717432309947e-13,1,2
fp64,561,1,0,2.2070789640338262e-10,2.3904713227865041e-10,1,2
fp64,562,0,0,6.0022564696282643e-10,4.7988446315011741e-10,1,2
fp64,563,0,0,8.6113338682025642e-11,1.1739081482670251e-10,1,2
fp64,564,0,0,2.5705260142672159e-10,3.045862758552505e-10,1,2
fp64,565,0,0,1.3392842390658188e-11,1.0733922896523989e-11,1,2
fp64,566,0,0,1.8767654097473496e-10,2.1665902640963449e-10,1,2
fp64,567,1,0,1.5987211554602254e-14,2.0974762787491562e-14,1,2
fp64,568,1,0,1.4166445794216997e-13,1.6703522817513993e-13,1,2
fp64,569,0,0,2.8302249432954341e-11,4.7810422287852816e-11,1,2
fp64,570,0,0,0,1.144930495115297e-17,1,2
fp64,571,0,0,9.5301544433823437e-13,1.0981530016436612e-12,1,2
fp64,572,0,0,2.188209613507297e-10,2.7035243331925879e-10,1,2
fp64,573,0,0,1.2331025089906689e-10,1.3370925177896832e-10,1,2
fp64,574,0,0,2.9709568138969189e-13,3.515105784137591e-13,1,2
fp64,575,1,0,2.6423307986078726e-13,2.9785138796310889e-13,1,2
fp64,576,0,0,0,4.4408920985006262e-16,1,2
fp64,577,0,0,3.4665603720895888e-12,4.1801122506613589e-12,1,2
fp64,578,0,0,3.3077540706472064e-10,4.7228987387626375e-10,1,2
fp64,579,1,0,2.4134205744985593e-10,2.2119100749939461e-10,1,2
fp64,580,0,0,2.230646778400569e-10,2.4812174032106567e-10,1,2
fp64,581,0,0,3.7938452379648879e-10,4.3459956488128372e-10,1,2
fp64,582,0,0,3.2440894415231014e-10,4.4488090988892282e-10,1,2
fp64,583,0,0,7.900524678916554e-11,9.1585854417562442e-11,1,2
fp64,584,0,0,6.8256511553954624e-13,7.5768505076460564e-13,1,2
fp64,585,0,0,8.9626084331939637e-11,1.0907237412106615e-10,1,2
fp64,586,1,0,1.6076029396572267e-13,1.876654306257483e-13,1,2
fp64,587,0,0,1.0463185873277325e-11,9.7670604471431072e-12,1,2
fp64,588,0,0,1.8856027850233659e-12,1.6892646493348889e-12,1,2
fp64,589,0,0,1.5640821970919205e-12,1.7393995932344449e-12,1,2
fp64,590,0,0,3.4410874150125892e-10,3.1530451083222509e-10,1,2
fp64,591,0,0,1.8878232310726162e-12,3.2073442730654754e-12,1,2
fp64,592,0,0,3.9968028886505635e-15,3.9614673588258742e-15,1,2
fp64,593,0,0,1.7559287357471476e-12,1.5907309976090312e-12,1,2
fp64,594,1,0,5.3290705182007514e-15,6.4279203697241445e-15,1,2
fp64,595,1,0,1.3745449223279138e-11,1.7523837632915591e-11,1,2
fp64,596,1,0,1.1919354392375681e-12,1.4059042942439358e-12,1,2
fp64,597,0,0,1.6287904358591732e-10,1.8688777288057607e-10,1,2
fp64,598,0,0,1.7763568394002505e-15,2.3280929687404776e-15,1,2
fp64,599,0,0,8.8817841970012523e-14,1.0147844773782483e-13,1,2
adaptive,0,1,0,7.7071682369478367e-12,1.055801038870866e-11,1,2
adaptive,1,0,0,6.2172489379008766e-15,6.0795319997616134e-15,1,2
adaptive,2,0,0,0,3.6551640472104419e-18,1,2
