domain,n,method,kernel_median_ms,e2e_median_ms,kernel_mroots_s,e2e_mroots_s,root_p99,root_max,wrong_root,iterations_median,iterations_p99,checksum
pv,2097152,safeguarded_halley,2.0256960392,9.11702442169,1035.27476947,230.025927649,7.81597009336e-14,9.59232693276e-14,0,3,6,5136677.06995
pv,2097152,bracketed_secant,5.90678405762,13.011967659,355.041250796,161.17101233,7.81597009336e-14,9.7699626167e-14,0,3,36,5136677.06995
pv,2097152,lambert_w,1.42895996571,8.50665569305,1467.60724606,246.530725549,7.81597009336e-14,1.00364161426e-13,0,3,6,5136677.06995
pv,2097152,brent_dekker,9.96662425995,17.1152000427,210.417483925,122.531550596,7.81597009336e-14,1.03916875105e-13,0,29,48,5136677.06995
pv,2097152,bishop_transform,5.51983976364,12.6431684494,379.929869308,165.872345084,3.01092484278e-13,8.24007528877e-13,0,45,47,5136677.06995
pv,8388608,brent_dekker,39.2241592407,67.5237731934,213.86329656,124.231920156,7.81597009336e-14,1.03916875105e-13,0,29,48,5136677.06995
pv,8388608,lambert_w,5.6148481369,33.8676795959,1494.00443173,247.687709937,7.81597009336e-14,1.00364161426e-13,0,3,6,5136677.06995
pv,8388608,chandrupatla,13.6695356369,41.9263687134,613.671760535,200.079526499,7.81597009336e-14,9.79216707719e-14,0,3,10,5136677.06995
pv,8388608,safeguarded_newton,7.35238409042,35.5722541809,1140.93712962,235.818847952,7.81597009336e-14,9.72555369572e-14,0,3,9,5136677.06995
pv,8388608,bishop_transform,21.7273597717,50.9380493164,386.085013924,164.682552877,3.01092484278e-13,8.24007528877e-13,0,45,47,5136677.06995
pv,8388608,safeguarded_halley,7.93926382065,36.9084472656,1056.59771353,227.281520125,7.81597009336e-14,9.59232693276e-14,0,3,6,5136677.06995
pv,8388608,bracketed_secant,23.7580795288,52.0849609375,353.084431333,161.056240592,7.81597009336e-14,9.7699626167e-14,0,3,36,5136677.06995
pv,16777216,bracketed_secant,46.2193603516,102.718208313,362.991090149,163.332443931,7.81597009336e-14,9.7699626167e-14,0,3,36,5136677.06995
pv,16777216,safeguarded_halley,15.8240642548,72.2905578613,1060.2343197,232.080322747,7.81597009336e-14,9.59232693276e-14,0,3,6,5136677.06995
pv,16777216,chandrupatla,27.2665920258,83.788192749,615.303004649,200.233654045,7.81597009336e-14,9.79216707719e-14,0,3,10,5136677.06995
pv,16777216,lambert_w,11.2105922699,67.6973419189,1496.55036916,247.826805668,7.81597009336e-14,1.00364161426e-13,0,3,6,5136677.06995
pv,16777216,safeguarded_newton,14.666975975,71.0936965942,1143.87696745,235.98739134,7.81597009336e-14,9.72555369572e-14,0,3,9,5136677.06995
pv,16777216,brent_dekker,78.5247039795,135.079833984,213.655259425,124.202225492,7.81597009336e-14,1.03916875105e-13,0,29,48,5136677.06995
pv,16777216,bishop_transform,43.4537582397,100.152000427,386.093555071,167.517532635,3.01092484278e-13,8.24007528877e-13,0,45,47,5136677.06995
cstr,1,bracketed_secant,0.303908735514,0.309204816818,0.00329046152066,0.00323410227011,1.31925720348e-14,1.31925720348e-14,0,5,5,0.013106352801
cstr,1,safeguarded_halley,0.30928465724,0.314779520035,0.00323326740138,0.00317682675127,7.46971928756e-15,7.46971928756e-15,0,3,3,0.013106352801
cstr,1,safeguarded_newton,0.304674625397,0.309190392494,0.00328218997134,0.00323425314717,7.46798456408e-15,7.46798456408e-15,0,4,4,0.013106352801
cstr,1,brent_dekker,0.328407555819,0.333813130856,0.00304499693226,0.00299568802892,9.13158437754e-15,9.13158437754e-15,0,17,17,0.013106352801
cstr,8,brent_dekker,0.358577013016,0.36651456356,0.0223104095065,0.0218272363376,3.85613849879e-14,4.39648317752e-14,0,15,31,22.0587650549
cstr,8,safeguarded_halley,0.309191435575,0.315667837858,0.0258739378894,0.0253430949896,3.85613849879e-14,4.40758540776e-14,0,3,3,22.0587650549
cstr,8,safeguarded_newton,0.303789675236,0.309236168861,0.0263340088625,0.025870195034,3.8561439198e-14,4.39648317752e-14,0,3,4,22.0587650549
cstr,8,bracketed_secant,0.303399384022,0.309222728014,0.0263678847793,0.0258713195223,3.85247389545e-14,4.40758540776e-14,0,3,4,22.0587650549
cstr,32,safeguarded_halley,0.309425801039,0.319526702166,0.103417361747,0.100148124658,4.40758540776e-14,4.55607773731e-14,0,3,3,120.872187463
cstr,32,brent_dekker,0.369484812021,0.380956143141,0.0866070781772,0.0839991704456,4.39648317752e-14,4.55607773731e-14,0,18,35,120.872187463
cstr,32,safeguarded_newton,0.304635494947,0.319390386343,0.105043570204,0.100190867879,4.39648317752e-14,4.55260829035e-14,0,3,4,120.872187463
cstr,32,bracketed_secant,0.305537909269,0.319423049688,0.104733321232,0.10018062263,4.40758540776e-14,4.82044959504e-14,0,3,5,120.872187463
cstr,128,brent_dekker,0.403117328882,0.409110724926,0.317525422077,0.312873733689,4.50943535985e-14,4.55607773731e-14,0,21,35,443.745736009
cstr,128,safeguarded_newton,0.333348125219,0.344088971615,0.383982960503,0.37199681059,4.53248549803e-14,5.0404125318e-14,0,3,4,443.745736009
cstr,128,safeguarded_halley,0.33840700984,0.344288319349,0.378242755848,0.371781419253,4.48252546192e-14,4.55607773731e-14,0,3,3,443.745736009
cstr,128,bracketed_secant,0.334719628096,0.344127357006,0.382409602712,0.371955316525,4.50152068399e-14,4.82044959504e-14,0,3,6,443.745736009
cstr,512,brent_dekker,0.731693506241,0.740204751492,0.699746540912,0.691700504446,4.5852210917e-14,5.85087533977e-14,0,23,36,1903.84251692
cstr,512,safeguarded_halley,0.609759390354,0.618437767029,0.839675465601,0.827892517722,4.56301663121e-14,4.90718576884e-14,0,3,3,1903.84251692
cstr,512,safeguarded_newton,0.600732386112,0.615129947662,0.852292987421,0.832344453307,4.55191440096e-14,5.06261699229e-14,0,3,4,1903.84251692
cstr,512,bracketed_secant,0.605402112007,0.615847051144,0.845718886415,0.831375256322,4.5852210917e-14,4.82044959504e-14,0,3,6,1903.84251692
cstr,2048,bracketed_secant,0.606367349625,0.619363188744,3.37749056124,3.30662208736,4.60803270541e-14,7.19979631469e-14,0,3,6,7443.15323589
cstr,2048,safeguarded_halley,0.611726403236,0.627139210701,3.34790192015,3.26562263219,4.57411886146e-14,9.64783808399e-14,0,3,3,7443.15323589
cstr,2048,safeguarded_newton,0.603104948997,0.617040038109,3.39576056108,3.31907149215,4.57457422637e-14,9.68114477473e-14,0,3,4,7443.15323589
cstr,2048,brent_dekker,0.73224157095,0.746531188488,2.79689119172,2.74335490812,4.5852210917e-14,9.68114477473e-14,0,23,36,7443.15323589
cstr,8192,bracketed_secant,0.608200967312,0.64587521553,13.4692321129,12.6835645695,4.61852778244e-14,3.67594843453e-13,0,3,6,29965.1891466
cstr,8192,brent_dekker,0.735000610352,0.772588789463,11.1455689759,10.6033120228,4.61852778244e-14,3.50941498084e-13,0,23,36,29965.1891466
cstr,8192,safeguarded_halley,0.612968981266,0.650713562965,13.3644609277,12.5892565735,4.5852210917e-14,3.08642000846e-13,0,3,3,29965.1891466
cstr,8192,safeguarded_newton,0.604221463203,0.641734421253,13.5579427394,12.7654053276,4.60742555219e-14,3.133604487e-13,0,3,4,29965.1891466
cstr,32768,safeguarded_halley,0.612809598446,0.733407974243,53.4717473145,44.6790887893,4.58149143623e-14,3.08642000846e-13,0,3,3,121389.682075
cstr,32768,brent_dekker,0.735545575619,0.862591981888,44.5492449226,37.9878328202,4.61852778244e-14,3.50941498084e-13,0,23,36,121389.682075
cstr,32768,safeguarded_newton,0.60419523716,0.728096008301,54.2341249726,45.0050537655,4.59632332195e-14,3.133604487e-13,0,3,4,121389.682075
cstr,32768,bracketed_secant,0.608214378357,0.730271995068,53.8757404725,44.8709524962,4.61852778244e-14,3.67594843453e-13,0,3,6,121389.682075
cstr,131072,safeguarded_halley,2.42873597145,2.88240003586,53.9671670946,45.4732161981,4.58212027349e-14,3.08642000846e-13,0,3,3,371398.235481
cstr,131072,bracketed_secant,2.41097593307,2.87065601349,54.364706923,45.6592497966,4.62303806348e-14,3.67594843453e-13,0,3,6,371398.235481
cstr,131072,safeguarded_newton,2.39353609085,2.84937596321,54.7608204033,46.0002476656,4.59632332195e-14,3.133604487e-13,0,3,4,371398.235481
cstr,131072,brent_dekker,2.90316796303,3.35721588135,45.1479217425,39.0418741697,4.62033840007e-14,3.50941498084e-13,0,23,36,371398.235481
cstr,524288,safeguarded_halley,7.87731218338,9.65600013733,66.5567122128,54.2966023761,4.58212027349e-14,3.08642000846e-13,0,3,3,371398.235481
cstr,524288,brent_dekker,10.1195516586,11.8978557587,51.8094099112,44.0657552617,4.62033840007e-14,3.50941498084e-13,0,23,36,371398.235481
cstr,524288,bracketed_secant,8.41878414154,10.1972160339,62.2759761012,51.4148173634,4.62303806348e-14,3.67594843453e-13,0,3,6,371398.235481
cstr,524288,safeguarded_newton,7.76751995087,9.54547214508,67.497477099,54.9253082542,4.59632332195e-14,3.133604487e-13,0,3,4,371398.235481
cstr,2097152,bracketed_secant,30.1115512848,37.2560005188,69.6460962826,56.29031487,4.62303806348e-14,3.67594843453e-13,0,3,6,371398.235481
cstr,2097152,brent_dekker,35.9171218872,43.2371826172,58.3886427923,48.5034378527,4.62033840007e-14,3.50941498084e-13,0,23,36,371398.235481
cstr,2097152,safeguarded_halley,29.7579193115,36.8983039856,70.4737444189,56.8359998557,4.58212027349e-14,3.08642000846e-13,0,3,3,371398.235481
cstr,2097152,safeguarded_newton,29.6422080994,36.8648338318,70.7488454629,56.8876021405,4.59632332195e-14,3.133604487e-13,0,3,4,371398.235481
cstr,8388608,safeguarded_halley,118.085693359,146.522018433,71.0383092257,57.2515181659,4.58212027349e-14,3.08642000846e-13,0,3,3,371398.235481
cstr,8388608,brent_dekker,140.617858887,169.018875122,59.6553529289,49.6311905634,4.62033840007e-14,3.50941498084e-13,0,23,36,371398.235481
cstr,8388608,bracketed_secant,117.233726501,145.698654175,71.5545624142,57.575054811,4.62303806348e-14,3.67594843453e-13,0,3,6,371398.235481
cstr,8388608,safeguarded_newton,116.438110352,144.838973999,72.043491385,57.9167869558,4.59632332195e-14,3.133604487e-13,0,3,4,371398.235481
cstr,16777216,safeguarded_halley,235.317626953,292.081390381,71.2960444877,57.4402086286,4.58212027349e-14,3.08642000846e-13,0,3,3,371398.235481
cstr,16777216,safeguarded_newton,231.703262329,288.602630615,72.4081993121,58.1325816893,4.59632332195e-14,3.133604487e-13,0,3,4,371398.235481
cstr,16777216,brent_dekker,281.162628174,338.037261963,59.6708606296,49.6312622537,4.62033840007e-14,3.50941498084e-13,0,23,36,371398.235481
cstr,16777216,bracketed_secant,233.368103027,290.107879639,71.8916414984,57.830955922,4.62303806348e-14,3.67594843453e-13,0,3,6,371398.235481
peng_robinson,1,bracketed_secant,0.0184485111386,0.025244159624,0.0542049161848,0.0396131229914,2.51743070834e-14,2.51743070834e-14,0,13,13,0.0671926921223
peng_robinson,1,analytic_cubic,0.0081942724064,0.0122147202492,0.122036460396,0.0818684324815,2.77555756156e-17,2.77555756156e-17,0,1,1,0.0671926921223
peng_robinson,1,brent_dekker,0.0348132774234,0.0371440015733,0.0287246727115,0.0269222474058,1.66533453694e-16,1.66533453694e-16,0,23,23,0.0671926921223
peng_robinson,1,safeguarded_halley,0.0122899524868,0.0145715204999,0.0813672795788,0.0686270180252,1.38777878078e-16,1.38777878078e-16,0,4,4,0.0671926921223
peng_robinson,1,safeguarded_newton,0.0122999679297,0.0146355200559,0.0813010249875,0.0683269194522,1.66533453694e-16,1.66533453694e-16,0,6,6,0.0671926921223
peng_robinson,8,bracketed_secant,0.0513862706721,0.0535427182913,0.155683607613,0.149413407748,1.87627691162e-14,2.51743070834e-14,0,18,38,8.16452053855
peng_robinson,8,safeguarded_newton,0.0184319354594,0.0249996799976,0.434029297554,0.320004096084,2.22044604925e-16,3.5527136788e-15,0,7,9,8.16452053855
peng_robinson,8,brent_dekker,0.0698610544205,0.0754956826568,0.11451301539,0.105966324411,1.66533453694e-16,3.99680288865e-15,0,29,37,8.16452053855
peng_robinson,8,analytic_cubic,0.0102426884696,0.0134022403508,0.781044939886,0.596915126917,1.11022302463e-16,1.11022302463e-16,0,1,1,8.16452053855
peng_robinson,8,safeguarded_halley,0.0160380154848,0.0229097604752,0.498814832021,0.349196143219,1.38777878078e-16,1.11022302463e-15,0,5,6,8.16452053855
peng_robinson,32,brent_dekker,0.0760566443205,0.0856905579567,0.42073904635,0.373436709517,3.03645997235e-14,6.26304563767e-14,0,29,41,72.8397113328
peng_robinson,32,analytic_cubic,0.0102421436459,0.0202438402921,3.12434594811,1.58072774426,1.38777878078e-16,2.22044604925e-16,0,1,1,72.8397113328
peng_robinson,32,safeguarded_newton,0.0184328332543,0.0239199995995,1.73603263039,1.33779266454,3.5527136788e-15,4.55191440096e-15,0,8,11,72.8397113328
peng_robinson,32,safeguarded_halley,0.0163989756256,0.0234502404928,1.95134139659,1.36459154906,2.84772205816e-14,3.08642000846e-14,0,5,7,72.8397113328
peng_robinson,32,bracketed_secant,0.0576125755906,0.0727539211512,0.555434289683,0.439838836088,3.67483821151e-14,4.39648317752e-14,0,23,46,72.8397113328
peng_robinson,128,bracketed_secant,0.0637108534575,0.0732448026538,2.00907683783,1.74756426889,1.09162678896e-13,1.30403465803e-11,0,19,50,269.498452843
peng_robinson,128,safeguarded_halley,0.0184485428035,0.024194560945,6.93821736292,5.29044524886,8.14903700075e-14,1.30612187732e-11,0,5,7,269.498452843
peng_robinson,128,brent_dekker,0.0903981104493,0.0981926470995,1.41595880007,1.30355992817,1.05471187339e-13,1.30614408178e-11,0,29,43,269.498452843
peng_robinson,128,safeguarded_newton,0.0184488631785,0.0242963191122,6.93809687684,5.26828773564,8.16013923099e-14,1.30613297955e-11,0,8,11,269.498452843
peng_robinson,128,analytic_cubic,0.0102500803769,0.0212127994746,12.4877069539,6.03409277278,2.22044604925e-16,2.22044604925e-16,0,1,1,269.498452843
peng_robinson,512,safeguarded_newton,0.0326993279159,0.0473577603698,15.6578141703,10.8113220727,2.15660822533e-14,1.30613297955e-11,0,8,11,1295.49231581
peng_robinson,512,bracketed_secant,0.112298563123,0.122695036232,4.55927472055,4.17294795064,7.06101843662e-14,1.30403465803e-11,0,25,50,1295.49231581
peng_robinson,512,safeguarded_halley,0.0305018238723,0.0370307192206,16.7858814654,13.8263585147,2.84772205816e-14,1.30612187732e-11,0,5,7,1295.49231581
peng_robinson,512,analytic_cubic,0.0163996163756,0.0236822385341,31.2202424907,21.6195778648,2.22044604925e-16,2.77555756156e-16,0,1,1,1295.49231581
peng_robinson,512,brent_dekker,0.158175423741,0.171826884151,3.23691246016,2.97974326038,6.26304563767e-14,1.30614408178e-11,0,30,45,1295.49231581
peng_robinson,2048,safeguarded_newton,0.0327920019627,0.0495456010103,62.4542533979,41.3356576212,2.64233079861e-14,1.30613297955e-11,0,8,11,5267.51261418
peng_robinson,2048,brent_dekker,0.158966720104,0.173980802298,12.8831996952,11.7714137017,3.35564909193e-14,1.30614408178e-11,0,30,46,5267.51261418
peng_robinson,2048,analytic_cubic,0.016412479803,0.0363680012524,124.783093389,56.3132404716,2.22044604925e-16,2.77555756156e-16,0,1,1,5267.51261418
peng_robinson,2048,safeguarded_halley,0.0307382401079,0.0474784001708,66.6271065881,43.1354045762,3.34177130412e-14,1.30612187732e-11,0,5,7,5267.51261418
peng_robinson,2048,bracketed_secant,0.112099200487,0.125119999051,18.2695326202,16.3682865691,7.9936057773e-14,1.30403465803e-11,0,25,50,5267.51261418
peng_robinson,8192,brent_dekker,0.158951684833,0.199964791536,51.5376732787,40.967211963,4.38538094727e-14,1.30160326961e-10,0,30,45,21388.2018572
peng_robinson,8192,analytic_cubic,0.016412479803,0.0595935992897,499.132373556,137.464427349,2.22044604925e-16,2.77555756156e-16,0,1,1,21388.2018572
peng_robinson,8192,safeguarded_newton,0.0335436798632,0.0749440044165,244.218882168,109.308277077,3.45279360658e-14,1.30155553002e-10,0,8,11,21388.2018572
peng_robinson,8192,bracketed_secant,0.11281567812,0.153615996242,72.6140208217,53.3277796612,7.78543896018e-14,1.30166877277e-10,0,25,49,21388.2018572
peng_robinson,8192,safeguarded_halley,0.0307468790561,0.0733759999275,266.433545501,111.644134432,3.04201108747e-14,1.30160326961e-10,0,5,7,21388.2018572
peng_robinson,32768,analytic_cubic,0.0184512007982,0.139679998159,1775.92777611,234.593359334,2.22044604925e-16,3.33066907388e-16,0,1,1,86371.5593769
peng_robinson,32768,brent_dekker,0.160025596619,0.281823992729,204.767241569,116.27115095,4.38538094727e-14,5.9539539965e-10,0,30,45,86371.5593769
peng_robinson,32768,safeguarded_newton,0.0348512008786,0.162016004324,940.225850872,202.251624071,3.50830475782e-14,5.95395510672e-10,0,8,11,86371.5593769
peng_robinson,32768,safeguarded_halley,0.0309152007103,0.157728001475,1059.93165974,207.750048777,2.68673971959e-14,5.95395510672e-10,0,5,7,86371.5593769
peng_robinson,32768,bracketed_secant,0.125155195594,0.246079996228,261.818934839,133.159950025,7.87148124459e-14,5.95400062586e-10,0,25,49,86371.5593769
peng_robinson,131072,analytic_cubic,0.0624319985509,0.517952024937,2099.4362353,253.05818626,2.22044604925e-16,3.88578058619e-16,0,1,1,264705.749828
peng_robinson,131072,safeguarded_halley,0.107295997441,0.563199996948,1221.59263278,232.727273988,2.49245069028e-14,5.95395510672e-10,0,5,7,264705.749828
peng_robinson,131072,bracketed_secant,0.441184014082,0.896256029606,297.09145349,146.243925475,7.76601005725e-14,5.95400062586e-10,0,26,49,264705.749828
peng_robinson,131072,brent_dekker,0.609727978706,1.06211197376,214.967993232,123.406950715,3.66373598126e-14,5.9539539965e-10,0,30,45,264705.749828
peng_robinson,131072,safeguarded_newton,0.121823996305,0.576991975307,1075.91282485,227.164337823,3.48610029732e-14,5.95395510672e-10,0,8,11,264705.749828
peng_robinson,524288,analytic_cubic,0.195199996233,1.97391998768,2685.90169118,265.607523746,2.22044604925e-16,3.88578058619e-16,0,1,1,264705.749828
peng_robinson,524288,safeguarded_halley,0.339103996754,2.11452794075,1546.09796705,247.945647771,2.49245069028e-14,5.95395510672e-10,0,5,7,264705.749828
peng_robinson,524288,bracketed_secant,1.39548802376,3.16799998283,375.702256898,165.494950392,7.76601005725e-14,5.95400062586e-10,0,26,49,264705.749828
peng_robinson,524288,safeguarded_newton,0.386559993029,2.16182398796,1356.29141519,242.521131655,3.48610029732e-14,5.95395510672e-10,0,8,11,264705.749828
peng_robinson,524288,brent_dekker,1.96403205395,3.7401599884,266.944726766,140.177960736,3.66373598126e-14,5.9539539965e-10,0,30,45,264705.749828
peng_robinson,2097152,analytic_cubic,0.727775990963,7.82511997223,2881.58997554,268.002536376,2.22044604925e-16,3.88578058619e-16,0,1,1,264705.749828
peng_robinson,2097152,safeguarded_newton,1.44217598438,8.54259204865,1454.15817675,245.493638003,3.48610029732e-14,5.95395510672e-10,0,8,11,264705.749828
peng_robinson,2097152,bracketed_secant,5.25433588028,12.3803844452,399.127891285,169.393124203,7.76601005725e-14,5.95400062586e-10,0,26,49,264705.749828
peng_robinson,2097152,safeguarded_halley,1.27017605305,8.37248039246,1651.07190847,250.481565999,2.49245069028e-14,5.95395510672e-10,0,5,7,264705.749828
peng_robinson,2097152,brent_dekker,7.39763212204,14.515999794,283.489630926,144.471757355,3.66373598126e-14,5.9539539965e-10,0,30,45,264705.749828
peng_robinson,8388608,analytic_cubic,2.85353589058,31.1223049164,2939.72402019,269.536848975,2.22044604925e-16,3.88578058619e-16,0,1,1,264705.749828
peng_robinson,8388608,bracketed_secant,20.6810874939,48.9271354675,405.617354623,171.451034683,7.76601005725e-14,5.95400062586e-10,0,26,49,264705.749828
peng_robinson,8388608,safeguarded_newton,5.66860818863,33.9237747192,1479.83556472,247.278142525,3.48610029732e-14,5.95395510672e-10,0,8,11,264705.749828
peng_robinson,8388608,safeguarded_halley,4.98902416229,33.2615661621,1681.41258232,252.201233072,2.49245069028e-14,5.95395510672e-10,0,5,7,264705.749828
peng_robinson,8388608,brent_dekker,29.1296005249,57.4901771545,287.975387538,145.913761536,3.66373598126e-14,5.9539539965e-10,0,30,45,264705.749828
peng_robinson,16777216,safeguarded_halley,9.9603843689,66.4199066162,1684.39443486,252.59318862,2.49245069028e-14,5.95395510672e-10,0,5,7,264705.749828
peng_robinson,16777216,brent_dekker,58.3931503296,114.768608093,287.31479472,146.182970054,3.66373598126e-14,5.9539539965e-10,0,30,45,264705.749828
peng_robinson,16777216,safeguarded_newton,11.3222398758,67.8128662109,1481.79301835,247.40461416,3.48610029732e-14,5.95395510672e-10,0,8,11,264705.749828
peng_robinson,16777216,analytic_cubic,5.69660806656,62.1319694519,2945.12380069,270.025498113,2.22044604925e-16,3.88578058619e-16,0,1,1,264705.749828
peng_robinson,16777216,bracketed_secant,41.3217277527,97.930557251,406.014387888,171.317477108,7.76601005725e-14,5.95400062586e-10,0,26,49,264705.749828
