channel,unit,finite,nonfinite,min,median,max
AB3N011Alp,deg,48001,0,-3.208386072596882,0.5248562668179145,6.584432185430892
AB3N012Alp,deg,48001,0,-3.1318635732617217,0.6103014846288433,5.982782987215996
AB3N013Alp,deg,48001,0,-2.451518714145207,1.2364689792119892,6.496734969705134
AB3N014Alp,deg,48001,0,-2.771036123907851,1.3445500598399005,6.183945357338039
AB3N015Alp,deg,48001,0,-2.8319302959130823,1.577101506130155,6.131751059416067
AB3N016Alp,deg,48001,0,-2.0964085796928495,1.8234777823864998,5.728088722721249
AB3N017Alp,deg,48001,0,-1.9201748055389403,2.036026587470641,5.5200402699858575
AB3N018Alp,deg,48001,0,-1.1864573601292072,2.2898756932343134,5.4526531958914255
AB3N019Alp,deg,48001,0,-0.2666696612591677,-0.1429792091923989,-0.03591280211086955
AB1N001The,deg,48001,0,13.307999999999979,13.308,13.30800000000002
AB1N002The,deg,48001,0,13.307997410203694,13.308000742271963,13.308005805992728
AB1N003The,deg,48001,0,13.30796912086494,13.30801242114197,13.308081926286079
AB1N004The,deg,48001,0,13.307891700810345,13.308054238785843,13.308322433701955
AB1N005The,deg,48001,0,13.307680875563792,13.308192798197577,13.309067565881845
AB1N006The,deg,48001,0,11.479196573473574,11.480550969240824,11.482931646996914
AB1N007The,deg,48001,0,10.160386699896664,10.163193714440748,10.168227277828935
AB1N008The,deg,48001,0,9.008197950842412,9.013269080416512,9.02248893751767
AB1N009The,deg,48001,0,7.790597498469503,7.798993300372303,7.814413683692417
AB1N010The,deg,48001,0,6.537557792737763,6.550616305547436,6.5747582073990305
AB1N011The,deg,48001,0,5.352036446087032,5.371375364479013,5.4071075455704944
AB1N012The,deg,48001,0,4.176009237094672,4.203236014649794,4.253434308983812
AB1N013The,deg,48001,0,3.1094383647058885,3.1459311602487325,3.212879804605859
AB1N014The,deg,48001,0,2.2993922833334124,2.345877370120868,2.4305863488684216
AB1N015The,deg,48001,0,1.5021597155788793,1.5582121074419082,1.659557527867069
