domain,n,method,timing_kind,speedup_vs_brent,ci95_low,ci95_high,faster_than_brent
kepler,131072,safeguarded_newton,e2e,1.6895244687833026,1.6780634653043007,1.6991771324945781,True
kepler,131072,safeguarded_newton,kernel,3.0705302515263524,3.0643576234267833,3.0747642982331573,True
kepler,524288,bracketed_secant,e2e,0.8973233860444542,0.8950517808452356,0.8994278417958352,False
kepler,524288,bracketed_secant,kernel,0.8334118167555741,0.8309580149547386,0.8343414379974038,False
kepler,524288,safeguarded_halley,e2e,1.6282174653574253,1.6256490466959042,1.6319039793372887,True
kepler,524288,safeguarded_halley,kernel,3.2688513928639784,3.2584935313810437,3.27569066927739,True
kepler,524288,safeguarded_newton,e2e,1.610449679566877,1.607620020641315,1.6119831853750424,True
kepler,524288,safeguarded_newton,kernel,3.158309854916853,3.153811850152976,3.1656809192192634,True
kepler,2097152,bracketed_secant,e2e,0.9021935064638953,0.8973198301276508,0.9068981924889086,False
kepler,2097152,bracketed_secant,kernel,0.830736498151674,0.8300256110694574,0.833692039506196,False
kepler,2097152,safeguarded_halley,e2e,1.6185324090751474,1.6114474245978452,1.6319865807052407,True
kepler,2097152,safeguarded_halley,kernel,3.2822140916456553,3.272574746604051,3.3704915924426184,True
kepler,2097152,safeguarded_newton,e2e,1.601695226577014,1.5955952265681304,1.617527971751876,True
kepler,2097152,safeguarded_newton,kernel,3.1685096866969156,3.161491168907263,3.246382457451647,True
kepler,8388608,bracketed_secant,e2e,0.8987986920781639,0.8982774205468682,0.9012220098644901,False
kepler,8388608,bracketed_secant,kernel,0.832653113243377,0.827999308765524,0.8330466348447816,False
kepler,8388608,safeguarded_halley,e2e,1.6096459678895876,1.605641798294981,1.6146452708536352,True
kepler,8388608,safeguarded_halley,kernel,3.318516354106346,3.245167052039594,3.32275895925652,True
kepler,8388608,safeguarded_newton,e2e,1.5956218886756188,1.5894040746682874,1.5993541024009945,True
kepler,8388608,safeguarded_newton,kernel,3.1349628833656014,3.130328027200301,3.207243203004529,True
kepler,16777216,bracketed_secant,e2e,0.8972632583923041,0.8956761192786217,0.9002515803254285,False
kepler,16777216,bracketed_secant,kernel,0.8309730549353253,0.830139514577708,0.8322527543628754,False
kepler,16777216,safeguarded_halley,e2e,1.6116087705501188,1.602168827423248,1.6165256680719136,True
kepler,16777216,safeguarded_halley,kernel,3.2834658733199085,3.2682724886800063,3.2873292441992503,True
kepler,16777216,safeguarded_newton,e2e,1.5950121625034175,1.5913235397934238,1.598805623626253,True
kepler,16777216,safeguarded_newton,kernel,3.170365570596087,3.162549035197469,3.1720869597321597,True
peng_robinson,1,analytic_cubic,e2e,2.9945072715761722,2.983392200385691,3.0135457779909633,True
peng_robinson,1,analytic_cubic,kernel,4.2782992170874525,4.268491484357388,4.28860934790495,True
peng_robinson,1,bracketed_secant,e2e,1.4720066846393682,1.465108403138017,1.497205721953767,True
peng_robinson,1,bracketed_secant,kernel,1.8876330614431263,1.8844227100728026,1.8896646374617427,True
peng_robinson,1,safeguarded_halley,e2e,2.571948285744484,2.5607555722787305,2.5862854976506773,True
peng_robinson,1,safeguarded_halley,kernel,2.8465372289551034,2.8253341334865603,2.8584163408092262,True
peng_robinson,1,safeguarded_newton,e2e,2.5745345960923594,2.5451873940685994,2.586864472668979,True
